date,action,symbol,shares,reason,excess_20,peak_dd,n_candidates
2025-01-28,ENTER,CCEP,,emerging_rs,0.029227251468334825,0.0,5.0
2025-01-28,ENTER,CTSH,,emerging_rs,0.02809869563061762,0.0,5.0
2025-01-29,TRIM,CHTR,6.0,weaken_to_half,0.03394268265515432,0.0,
2025-01-29,ENTER,TMUS,,emerging_rs,0.057700526423295484,0.0,7.0
2025-01-29,ENTER,COST,,emerging_rs,0.029190272772834147,0.0,7.0
2025-01-29,ENTER,ADSK,,emerging_rs,0.02542120127550862,0.0,7.0
2025-01-29,ENTER,MAR,,emerging_rs,0.024462295734828388,0.0,7.0
2025-01-29,ENTER,VRSK,,emerging_rs,0.02238883521890722,0.0,7.0
2025-01-30,EXIT,CHTR,7.0,weaken_flat,-0.03354496685934072,-0.0632009573372665,
2025-01-30,TRIM,MSFT,5.0,weaken_to_half,-0.03758978994563256,-0.061808740606878576,
2025-01-31,EXIT,MSFT,6.0,weaken_flat,-0.03691100403071146,-0.061650901854033435,
2025-02-03,EXIT,ZS,24.0,gate_off,0.085513192735583,-0.013952571118670876,
2025-02-03,EXIT,CCEP,66.0,gate_off,0.0055868795983913255,-0.014621259677756737,
2025-02-03,EXIT,CTSH,63.0,gate_off,0.06948387892629304,0.0,
2025-02-03,EXIT,TMUS,21.0,gate_off,0.06914363540515622,0.0,
2025-02-03,EXIT,COST,5.0,gate_off,0.09009362700291157,0.0,
2025-02-03,EXIT,ADSK,16.0,gate_off,0.028568723664428308,-0.016412924776771254,
2025-02-03,EXIT,MAR,17.0,gate_off,0.042890693406452796,-0.007110408848508887,
2025-02-03,EXIT,VRSK,17.0,gate_off,0.04875166535635089,0.0,
2025-02-05,ENTER,IDXX,,emerging_rs,0.0873799074650492,0.0,4.0
2025-02-05,ENTER,WDAY,,emerging_rs,0.08228046202686867,0.0,4.0
2025-02-05,ENTER,XEL,,emerging_rs,0.03873352781731443,0.0,4.0
2025-02-05,ENTER,CPRT,,emerging_rs,0.033418509561671694,0.0,4.0
2025-02-06,TRIM,XEL,39.0,weaken_to_half,-0.005443441672098981,0.0,
2025-02-06,ENTER,ADBE,,emerging_rs,0.0022259271553239923,0.0,1.0
2025-02-07,EXIT,XEL,39.0,weaken_flat,-0.011688410000055605,-0.007745280219866091,
2025-02-07,TRIM,CPRT,42.0,weaken_to_half,0.010339101453114674,-0.016556850819395064,
2025-02-07,TRIM,ADBE,5.0,weaken_to_half,0.01730537600187132,0.0,
2025-02-07,ENTER,PANW,,emerging_rs,0.10729732362848865,0.0,1.0
2025-02-10,EXIT,CPRT,42.0,weaken_flat,0.01024330249194172,-0.009461057611082846,
2025-02-10,EXIT,ADBE,6.0,weaken_flat,0.06780770448266593,0.0,
2025-02-12,TRIM,WDAY,9.0,weaken_to_half,0.002352835580692769,-0.07162911237491898,
2025-02-12,ENTER,XEL,,emerging_rs,0.005825392566337406,0.0,1.0
2025-02-13,EXIT,WDAY,9.0,weaken_flat,0.009346935014771462,-0.06367432150313157,
2025-02-13,ENTER,INTC,,emerging_rs,0.1864717522553918,0.0,2.0
2025-02-13,ENTER,MDLZ,,emerging_rs,0.04264234325613603,0.0,2.0
2025-02-14,TRIM,IDXX,5.0,weaken_to_half,-0.01174368651459301,-0.043836441461788445,
2025-02-14,TRIM,XEL,38.0,weaken_to_half,-0.012447936745006327,0.0,
2025-02-14,TRIM,MDLZ,42.0,weaken_to_half,-0.0002376321163393147,0.0,
2025-02-18,EXIT,XEL,39.0,weaken_flat,-0.006520949253955521,-0.0010235101816347125,
2025-02-18,ENTER,WBD,,emerging_rs,0.08175454128094328,0.0,2.0
2025-02-18,ENTER,GEHC,,emerging_rs,0.059788932067579514,0.0,2.0
2025-02-19,ENTER,NXPI,,emerging_rs,0.11481885141347847,0.0,3.0
2025-02-19,ENTER,AAPL,,emerging_rs,0.0729044965558363,0.0,3.0
2025-02-19,ENTER,GFS,,emerging_rs,0.04482599595278858,0.0,3.0
2025-02-20,ENTER,BKNG,,emerging_rs,0.07562053541039804,0.0,1.0
2025-02-21,TRIM,GFS,54.0,weaken_to_half,0.03055508991595579,-0.047585865851465514,
2025-02-24,EXIT,IDXX,5.0,gate_off,0.08350544401833959,-0.0026886924350949526,
2025-02-24,EXIT,PANW,25.0,gate_off,0.032759755908396526,-0.08589398886114852,
2025-02-24,EXIT,INTC,205.0,peak_dd_stop,0.18357479947466393,-0.1139101861993429,
2025-02-24,EXIT,MDLZ,43.0,gate_off,0.15671477946753054,0.0,
2025-02-24,EXIT,WBD,469.0,gate_off,0.10037959555911069,0.0,
2025-02-24,EXIT,GEHC,54.0,gate_off,0.03985056509151308,-0.02108355374409221,
2025-02-24,EXIT,NXPI,20.0,gate_off,0.11082643102741696,-0.051694522110911856,
2025-02-24,EXIT,AAPL,20.0,gate_off,0.1287113335490837,0.0,
2025-02-24,EXIT,GFS,54.0,gate_off,0.01482364664193625,-0.0680183420248156,
2025-02-24,EXIT,BKNG,24.0,gate_off,0.07807356527401454,0.0,
2025-05-01,ENTER,DDOG,,emerging_rs,0.03371175128602899,0.0,1.0
2025-05-06,ENTER,APP,,emerging_rs,0.17554026443881732,0.0,12.0
2025-05-06,ENTER,MCHP,,emerging_rs,0.10399086516209377,0.0,12.0
2025-05-06,ENTER,MRVL,,emerging_rs,0.06559404138539526,0.0,12.0
2025-05-06,ENTER,TTD,,emerging_rs,0.06424169786812484,0.0,12.0
2025-05-06,ENTER,MAR,,emerging_rs,0.04468271240392685,0.0,12.0
2025-05-06,ENTER,MU,,emerging_rs,0.041335532083505155,0.0,12.0
2025-05-06,ENTER,LRCX,,emerging_rs,0.03998489682961681,0.0,12.0
2025-05-06,ENTER,NVDA,,emerging_rs,0.02661321743063394,0.0,12.0
2025-05-06,ENTER,PYPL,,emerging_rs,0.02641536832003366,0.0,12.0
2025-05-07,TRIM,MCHP,54.0,weaken_to_half,0.19888127241378406,0.0,
2025-05-07,TRIM,MRVL,45.0,weaken_to_half,-0.03472903897335877,0.0,
2025-05-07,TRIM,MU,30.0,weaken_to_half,0.09898708696080272,0.0,
2025-05-08,EXIT,MRVL,45.0,weaken_flat,-0.10131529646612425,0.0,
2025-05-08,TRIM,NVDA,22.0,weaken_to_half,-0.021239596817429707,0.0,
2025-05-08,ENTER,WDAY,,emerging_rs,0.06693816168695199,0.0,3.0
2025-05-09,EXIT,NVDA,22.0,weaken_flat,-0.009243567886309423,-0.0061344982338789045,
2025-05-09,ENTER,PDD,,emerging_rs,0.14742592387793563,0.0,2.0
2025-05-19,TRIM,PYPL,22.0,weaken_to_half,-0.005633118128615999,-0.004954548608701925,
2025-05-23,EXIT,PYPL,22.0,weaken_flat,-0.008598157881795077,-0.03894247449864707,
2025-05-23,EXIT,WDAY,19.0,peak_dd_stop,-0.08396426474324414,-0.1335954279057915,
2025-05-23,ENTER,HON,,emerging_rs,0.04292643425092901,0.0,2.0
2025-05-23,ENTER,CSCO,,emerging_rs,0.03523682795126626,0.0,2.0
2025-05-27,EXIT,PDD,42.0,peak_dd_stop,-0.10438820345412014,-0.14040066777963267,
2025-05-27,ENTER,BKNG,,emerging_rs,0.01156609154790944,0.0,1.0
2025-05-28,TRIM,HON,6.0,weaken_to_half,-0.023748748301524625,-0.00817020461429796,
2025-05-29,EXIT,HON,6.0,weaken_flat,-0.018237460517298132,-0.005608036109813974,
2025-05-29,TRIM,CSCO,40.0,weaken_to_half,-0.0013550723614679239,-0.010984763070579384,
2025-05-29,TRIM,BKNG,11.0,weaken_to_half,-0.014528498956718261,0.0,
2025-05-30,ENTER,WBD,,emerging_rs,0.10497403617219514,0.0,1.0
2025-06-02,TRIM,MAR,10.0,weaken_to_half,-0.020625000110974234,-0.04475690114447195,
2025-06-02,EXIT,BKNG,12.0,weaken_flat,-0.005728930971516499,0.0,
2025-06-02,ENTER,MDB,,emerging_rs,0.05411565615617664,0.0,1.0
2025-06-03,EXIT,MAR,10.0,weaken_flat,-0.013157457736826306,-0.033090812494004584,
2025-06-03,EXIT,CSCO,40.0,weaken_flat,-0.00018124393679364026,0.0,
