,equity
2025-07-17,56069.35289390001
2025-07-18,56236.3547669
2025-07-21,56263.83430989999
2025-07-22,56569.940670200005
2025-07-23,56442.8375712
2025-07-24,56022.7858688
2025-07-25,55947.7933594
2025-07-28,55696.53435940001
2025-07-29,56036.4563594
2025-07-30,56001.0533594
2025-07-31,55498.731956400006
2025-08-01,55001.310985300006
2025-08-04,55441.93998530001
2025-08-05,55228.42498530001
2025-08-06,55239.9951757
2025-08-07,54982.271569200006
2025-08-08,55111.873153199995
2025-08-11,54879.13415320001
2025-08-12,54980.5367411
2025-08-13,55370.8677411
2025-08-14,55330.4103707
2025-08-15,55170.505441500005
2025-08-18,55071.210911500006
2025-08-19,55081.108360700004
2025-08-20,54851.75586350001
2025-08-21,54639.202737
2025-08-22,54933.13855470001
2025-08-25,54064.42926100001
2025-08-26,54152.62491170001
2025-08-27,54223.67470430001
2025-08-28,53979.7534918
2025-08-29,53677.10642820001
2025-09-02,53524.48975340001
2025-09-03,53795.5715158
2025-09-04,53790.09741050001
2025-09-05,53917.62016130001
2025-09-08,53774.5933013
2025-09-09,53713.85274360001
2025-09-10,53408.20058280001
2025-09-11,54490.60998830001
2025-09-12,54570.79876240001
2025-09-15,54920.82599140001
2025-09-16,55139.414484800014
2025-09-17,55203.74319230001
2025-09-18,56001.2964394
2025-09-19,56041.2910414
2025-09-22,56414.037721400004
2025-09-23,56133.57213040001
2025-09-24,55833.279084400005
2025-09-25,55365.806090599996
2025-09-26,55905.6389399
2025-09-29,56444.606330300005
2025-09-30,56495.1806473
2025-10-01,57354.473543299995
2025-10-02,57458.88619230001
2025-10-03,57080.1835443
2025-10-06,58352.4815443
2025-10-07,57175.0305443
2025-10-08,58182.8185443
2025-10-09,57971.824544300005
2025-10-10,55553.8465443
2025-10-13,57037.1560946
2025-10-14,56354.6138646
2025-10-15,56706.86536980001
2025-10-16,56397.9961698
2025-10-17,56437.08042500001
2025-10-20,56738.291067200014
2025-10-21,56610.02073990001
2025-10-22,56050.8571776
2025-10-23,55997.35432960001
2025-10-24,56026.159078300014
2025-10-27,56628.38869290001
2025-10-28,56427.80053130002
2025-10-29,55848.3499689
2025-10-30,55485.66662720001
2025-10-31,55899.69655590001
2025-11-03,56314.012081100016
2025-11-04,55104.0750811
2025-11-05,55278.258997100005
2025-11-06,54401.95788710001
2025-11-07,54339.75861110001
2025-11-10,54628.80905240001
2025-11-11,55092.652786000006
2025-11-12,55090.60578600001
2025-11-13,54796.301786
2025-11-14,54494.609786
2025-11-17,54147.7425556
2025-11-18,53748.59007510001
2025-11-19,53748.59007510001
2025-11-20,53748.59007510001
2025-11-21,53748.59007510001
2025-11-24,53748.59007510001
2025-11-25,53748.59007510001
2025-11-26,53939.732338500005
2025-11-28,54182.308988100005
2025-12-01,54285.3104685
2025-12-02,54734.9355088
2025-12-03,55041.250886099995
2025-12-04,54897.46555770001
2025-12-05,55523.0325111
2025-12-08,55358.25472330001
2025-12-09,55176.17415530002
2025-12-10,55914.21088850001
2025-12-11,56242.84238850001
2025-12-12,56231.001053500004
2025-12-15,55896.52305350001
2025-12-16,56138.643057400004
2025-12-17,56138.643057400004
2025-12-18,56138.643057400004
2025-12-19,56138.643057400004
2025-12-22,56080.1002878
2025-12-23,56070.0327392
2025-12-24,56087.01273920001
2025-12-26,56190.4125212
2025-12-29,56204.053010799995
2025-12-30,56192.1460108
2025-12-31,55982.0850108
2026-01-02,56061.038254800005
2026-01-05,56061.038254800005
2026-01-06,55873.592368800004
2026-01-07,55770.55604530001
2026-01-08,55824.569095300016
2026-01-09,55824.15109230002
2026-01-12,55634.36543030002
2026-01-13,55495.175101100016
2026-01-14,55844.58217970001
2026-01-15,56145.23843470002
2026-01-16,56135.05734470002
2026-01-20,55893.10834470001
2026-01-21,56137.191745500015
2026-01-22,56137.191745500015
2026-01-23,56357.25954800001
2026-01-26,56526.262818200004
2026-01-27,56669.0067675
2026-01-28,56494.2079661
2026-01-29,56616.2397429
2026-01-30,56959.9755397
2026-02-02,57021.2915397
2026-02-03,57616.1085397
2026-02-04,57832.656289000006
2026-02-05,57832.656289000006
2026-02-06,57832.656289000006
2026-02-09,57832.656289000006
2026-02-10,57832.656289000006
2026-02-11,57832.656289000006
2026-02-12,57832.656289000006
2026-02-13,57832.656289000006
2026-02-17,57832.656289000006
2026-02-18,57832.656289000006
2026-02-19,57832.656289000006
2026-02-20,57832.656289000006
2026-02-23,57832.656289000006
2026-02-24,57832.656289000006
2026-02-25,57832.656289000006
2026-02-26,57832.656289000006
2026-02-27,57832.656289000006
2026-03-02,57832.656289000006
2026-03-03,57832.656289000006
2026-03-04,57832.656289000006
2026-03-05,57832.656289000006
2026-03-06,57832.656289000006
2026-03-09,57832.656289000006
2026-03-10,57832.656289000006
2026-03-11,57832.656289000006
2026-03-12,57832.656289000006
2026-03-13,57832.656289000006
2026-03-16,57832.656289000006
2026-03-17,57832.656289000006
2026-03-18,57832.656289000006
2026-03-19,57832.656289000006
2026-03-20,57832.656289000006
2026-03-23,57832.656289000006
2026-03-24,57832.656289000006
2026-03-25,57832.656289000006
2026-03-26,57832.656289000006
2026-03-27,57832.656289000006
2026-03-30,57832.656289000006
2026-03-31,57832.656289000006
2026-04-01,57832.656289000006
2026-04-02,57832.656289000006
2026-04-06,57832.656289000006
2026-04-07,57832.656289000006
2026-04-08,57832.656289000006
2026-04-09,58014.30975780001
2026-04-10,57606.9667425
2026-04-13,58013.618433400006
2026-04-14,58354.79526840001
2026-04-15,58763.98698840001
2026-04-16,58743.833351600006
2026-04-17,59103.477621900005
2026-04-20,59080.79033790001
2026-04-21,58866.34233790001
2026-04-22,59360.54333790002
2026-04-23,58768.366967900016
2026-04-24,59649.09259470001
2026-04-27,59745.598789700016
2026-04-28,59042.6057897
2026-04-29,58995.2169932
2026-04-30,58727.3163745
2026-05-01,59187.35202590001
2026-05-04,59163.484295400005
2026-05-05,60055.868646600014
2026-05-06,59975.88884820001
2026-05-07,60264.40340220001
2026-05-08,61188.819223700004
2026-05-11,61654.54116440001
2026-05-12,60331.93152310001
2026-05-13,60427.32586300001
2026-05-14,60411.642517
2026-05-15,60501.024197000006
2026-05-18,60970.9498498
2026-05-19,60692.0686748
2026-05-20,60589.81272880001
2026-05-21,60227.0288288
2026-05-22,60635.5538288
2026-05-26,60445.7991707
2026-05-27,58073.1918384
2026-05-28,58607.1546735
2026-05-29,58684.0662343
2026-06-01,59359.8812343
2026-06-02,59995.19546629999
2026-06-03,60277.799622299994
2026-06-04,60291.5288423
2026-06-05,58297.8468423
2026-06-08,59683.2793933
2026-06-09,59994.0461083
2026-06-10,59021.697108299995
2026-06-11,60425.83210829999
2026-06-12,60599.785465299996
2026-06-15,60678.45426130001
2026-06-16,59761.53926130001
2026-06-17,59227.0702613
2026-06-18,60209.53234979999
2026-06-22,60343.33894680001
2026-06-23,59395.9325748
2026-06-24,60135.04058280001
2026-06-25,61277.7994718
2026-06-26,61064.48743180001
2026-06-29,62613.4057438
2026-06-30,62978.546487800006
2026-07-01,62068.5821268
2026-07-02,61779.62012680001
2026-07-06,61883.8980384
2026-07-07,62038.8606221
2026-07-08,61784.6893654
2026-07-09,61784.6893654
2026-07-10,61820.12596790001
2026-07-13,61731.575967900004
2026-07-14,61636.6278199
2026-07-15,61636.6278199
2026-07-16,62271.6486224
2026-07-17,62168.99277640002
2026-07-20,62168.99277640002
2026-07-21,62168.99277640002
2026-07-22,62168.99277640002
2026-07-23,62168.99277640002
2026-07-24,62168.99277640002
2026-07-27,62168.99277640002
2026-07-28,62168.99277640002
2026-07-29,62168.99277640002
2026-07-30,62168.99277640002
2026-07-31,62168.99277640002
2026-08-03,62168.99277640002
2026-08-04,62168.99277640002
2026-08-05,61666.35450240002
2026-08-06,61582.01529080002
2026-08-07,61550.295290800015
