datetime,equity
2025-01-02,50000.0
2025-01-03,50000.0
2025-01-06,50000.0
2025-01-07,50000.0
2025-01-08,49836.03745092641
2025-01-10,48047.75222759701
2025-01-13,48023.262869433216
2025-01-14,48023.262869433216
2025-01-15,48023.262869433216
2025-01-16,50178.03289383822
2025-01-17,50159.58360141051
2025-01-21,50159.58360141051
2025-01-22,50159.58360141051
2025-01-23,49447.71165935229
2025-01-24,48571.57769281418
2025-01-27,48549.23733414398
2025-01-28,48549.23733414398
2025-01-29,48549.23733414398
2025-01-30,48549.23733414398
2025-01-31,48549.23733414398
2025-02-03,48549.23733414398
2025-02-04,48549.23733414398
2025-02-05,48549.23733414398
2025-02-06,48549.23733414398
2025-02-07,48549.23733414398
2025-02-10,48549.23733414398
2025-02-11,48549.23733414398
2025-02-12,48549.23733414398
2025-02-13,48549.23733414398
2025-02-14,48549.23733414398
2025-02-18,48549.23733414398
2025-02-19,48549.23733414398
2025-02-20,48549.23733414398
2025-02-21,48549.23733414398
2025-02-24,48549.23733414398
2025-02-25,48549.23733414398
2025-02-26,48549.23733414398
2025-02-27,48549.23733414398
2025-02-28,48549.23733414398
2025-03-03,48549.23733414398
2025-03-04,48549.23733414398
2025-03-05,48549.23733414398
2025-03-06,48549.23733414398
2025-03-07,48549.23733414398
2025-03-10,48549.23733414398
2025-03-11,48549.23733414398
2025-03-12,48549.23733414398
2025-03-13,48549.23733414398
2025-03-14,48549.23733414398
2025-03-17,48549.23733414398
2025-03-18,48549.23733414398
2025-03-19,48549.23733414398
2025-03-20,48549.23733414398
2025-03-21,48549.23733414398
2025-03-24,48549.23733414398
2025-03-25,48549.23733414398
2025-03-26,48549.23733414398
2025-03-27,48549.23733414398
2025-03-28,48549.23733414398
2025-03-31,48549.23733414398
2025-04-01,48549.23733414398
2025-04-02,48549.23733414398
2025-04-03,48549.23733414398
2025-04-04,48549.23733414398
2025-04-07,48549.23733414398
2025-04-08,48549.23733414398
2025-04-09,48549.23733414398
2025-04-10,48549.23733414398
2025-04-11,48549.23733414398
2025-04-14,48549.23733414398
2025-04-15,48549.23733414398
2025-04-16,48549.23733414398
2025-04-17,48549.23733414398
2025-04-21,48549.23733414398
2025-04-22,48549.23733414398
2025-04-23,48549.23733414398
2025-04-24,48549.23733414398
2025-04-25,48549.23733414398
2025-04-28,48549.23733414398
2025-04-29,48549.23733414398
2025-04-30,48549.23733414398
2025-05-01,48549.23733414398
2025-05-02,48549.23733414398
2025-05-05,44383.46945603018
2025-05-06,44355.10719397227
2025-05-07,44355.10719397227
2025-05-08,44355.10719397227
2025-05-09,46697.97051065367
2025-05-12,50359.07482393549
2025-05-13,53205.44903058537
2025-05-14,52974.41588884538
2025-05-15,53062.21595908027
2025-05-16,52261.08486032636
2025-05-19,50895.31340778869
2025-05-20,51202.08852150744
2025-05-21,49742.32744034111
2025-05-22,48902.439809884505
2025-05-23,48407.0714188001
2025-05-27,49974.34954244352
2025-05-28,49193.43370279425
2025-05-29,49347.93350390399
2025-05-30,48043.72347519358
2025-06-02,48677.94733609626
2025-06-03,49871.21063762146
2025-06-04,49956.77867291413
2025-06-05,49411.05115643156
2025-06-06,50465.34557113618
2025-06-09,53791.37914921456
2025-06-10,55370.87606238107
2025-06-11,54375.9597691816
2025-06-12,55320.059152925896
2025-06-13,54677.429669320474
2025-06-16,54666.65368621359
2025-06-17,54666.65368621359
2025-06-18,54666.65368621359
2025-06-20,53662.1275046356
2025-06-23,51657.73892268401
2025-06-24,54845.13729619252
2025-06-25,55375.05875024946
2025-06-26,58294.50388800595
2025-06-27,56228.646650902716
2025-06-30,56415.06302262387
2025-07-01,55566.43717648689
2025-07-02,54115.13664522412
2025-07-03,54790.9634360947
2025-07-07,52124.28288043679
2025-07-08,52099.32183739263
2025-07-09,52099.32183739263
2025-07-10,52099.32183739263
2025-07-11,52099.32183739263
2025-07-14,52099.32183739263
