date,action,symbol,weight_from,weight_to,reason,excess_20,peak_dd,n_candidates
2026-03-04,ENTER,VECO,0.0,1.0,emerging_rs,0.08906676056261742,0.0,1.0
2026-03-05,EXIT,VECO,1.0,0.0,gate_off,0.05735005863016407,-0.016373147877209893,
2026-03-11,ENTER,HIMX,0.0,1.0,emerging_rs,0.16040612224376882,0.0,1.0
2026-03-12,EXIT,HIMX,1.0,0.0,gate_off,0.3111936077033364,0.0,
2026-04-06,ENTER,ON,0.0,1.0,emerging_rs,0.052105029966200256,0.0,1.0
2026-05-19,EXIT,ON,1.0,0.0,peak_dd_stop,0.0391362569169893,-0.10433391752094245,
2026-05-26,ENTER,SWKS,0.0,1.0,emerging_rs,0.10273632974042024,0.0,2.0
2026-05-29,TRIM,SWKS,1.0,0.5,weaken_to_half,-0.11418103254915901,-0.06677055642633367,
2026-06-01,EXIT,SWKS,0.5,0.0,weaken_flat,-0.13077247177434992,-0.09506114216300565,
2026-06-09,ENTER,AMAT,0.0,1.0,emerging_rs,0.07156205315028163,0.0,1.0
2026-07-02,EXIT,AMAT,1.0,0.0,peak_dd_stop,0.28396016047485895,-0.16591980909081083,
2026-07-02,ENTER,AMBA,0.0,1.0,emerging_rs,0.141523267441803,0.0,1.0
2026-07-07,TRIM,AMBA,1.0,0.5,weaken_to_half,0.10809875419441428,-0.09920987494128197,
2026-07-13,EXIT,AMBA,0.5,0.0,gate_off,0.15054697746560364,-0.09695225174302424,
2026-07-14,ENTER,AVGO,0.0,1.0,emerging_rs,0.06709902838286064,0.0,1.0
2026-07-15,EXIT,AVGO,1.0,0.0,gate_off,0.11889232531358784,0.0,
