datetime,equity
2025-01-02,50000.0
2025-01-03,50000.0
2025-01-06,50000.0
2025-01-07,50000.0
2025-01-08,50000.0
2025-01-10,50000.0
2025-01-13,50000.0
2025-01-14,50000.0
2025-01-15,50000.0
2025-01-16,50000.0
2025-01-17,50000.0
2025-01-21,50000.0
2025-01-22,50000.0
2025-01-23,50000.0
2025-01-24,50000.0
2025-01-27,50000.0
2025-01-28,50000.0
2025-01-29,50000.0
2025-01-30,50000.0
2025-01-31,50000.0
2025-02-03,50000.0
2025-02-04,50000.0
2025-02-05,50000.0
2025-02-06,50000.0
2025-02-07,50000.0
2025-02-10,50000.0
2025-02-11,50000.0
2025-02-12,50000.0
2025-02-13,50000.0
2025-02-14,50000.0
2025-02-18,50000.0
2025-02-19,50000.0
2025-02-20,50000.0
2025-02-21,50000.0
2025-02-24,50000.0
2025-02-25,50000.0
2025-02-26,50000.0
2025-02-27,50000.0
2025-02-28,50000.0
2025-03-03,50000.0
2025-03-04,50000.0
2025-03-05,50000.0
2025-03-06,50000.0
2025-03-07,50000.0
2025-03-10,50000.0
2025-03-11,50000.0
2025-03-12,50000.0
2025-03-13,50000.0
2025-03-14,50000.0
2025-03-17,50000.0
2025-03-18,50000.0
2025-03-19,50000.0
2025-03-20,50000.0
2025-03-21,50000.0
2025-03-24,50000.0
2025-03-25,50000.0
2025-03-26,50000.0
2025-03-27,50000.0
2025-03-28,50000.0
2025-03-31,50000.0
2025-04-01,50000.0
2025-04-02,50000.0
2025-04-03,50000.0
2025-04-04,50000.0
2025-04-07,50000.0
2025-04-08,50000.0
2025-04-09,50000.0
2025-04-10,50000.0
2025-04-11,50000.0
2025-04-14,50000.0
2025-04-15,50000.0
2025-04-16,50000.0
2025-04-17,50000.0
2025-04-21,50000.0
2025-04-22,50000.0
2025-04-23,50000.0
2025-04-24,50000.0
2025-04-25,50000.0
2025-04-28,50000.0
2025-04-29,50000.0
2025-04-30,50000.0
2025-05-01,50000.0
2025-05-02,50000.0
2025-05-05,50000.0
2025-05-06,50000.0
2025-05-07,50000.0
2025-05-08,50000.0
2025-05-09,50000.0
2025-05-12,50000.0
2025-05-13,50000.0
2025-05-14,50000.0
2025-05-15,50000.0
2025-05-16,50000.0
2025-05-19,50000.0
2025-05-20,50000.0
2025-05-21,50000.0
2025-05-22,50000.0
2025-05-23,50000.0
2025-05-27,50000.0
2025-05-28,50000.0
2025-05-29,50000.0
2025-05-30,50000.0
2025-06-02,50000.0
2025-06-03,50000.0
2025-06-04,50000.0
2025-06-05,50000.0
2025-06-06,50000.0
2025-06-09,50000.0
2025-06-10,50000.0
2025-06-11,50000.0
2025-06-12,50000.0
2025-06-13,50000.0
2025-06-16,50000.0
2025-06-17,50000.0
2025-06-18,50000.0
2025-06-20,50000.0
2025-06-23,50000.0
2025-06-24,50000.0
2025-06-25,50000.0
2025-06-26,50000.0
2025-06-27,50000.0
2025-06-30,50000.0
2025-07-01,50000.0
2025-07-02,50000.0
2025-07-03,50000.0
2025-07-07,50000.0
2025-07-08,50000.0
2025-07-09,49932.19060932736
2025-07-10,51309.9187870963
2025-07-11,50682.042234473745
2025-07-14,49861.59686428673
2025-07-15,51626.41220808679
2025-07-16,51816.87228366821
2025-07-17,53445.20226930983
2025-07-18,53059.14281599282
2025-07-21,53665.38798272303
2025-07-22,55849.62086782453
2025-07-23,55785.71495344346
2025-07-24,55354.554966675874
2025-07-25,54619.36259346185
2025-07-28,53816.5267657863
2025-07-29,57668.75795456617
2025-07-30,58535.022691116974
2025-07-31,57456.5666905927
2025-08-01,56114.95002256045
2025-08-04,57683.03201588131
2025-08-05,56999.89354828608
2025-08-06,56762.04693343033
2025-08-07,56271.15994366517
2025-08-08,56192.39134840805
2025-08-11,55893.63721317234
2025-08-12,56772.865167433105
2025-08-13,56121.291084021475
2025-08-14,55920.73873114704
2025-08-15,56061.36509312223
2025-08-18,56734.56638571226
