total_return,total_pnl_usd,max_drawdown,sharpe,avg_exposure,n_trades,end_equity_usd,window,strategy,vs_bh_return,vs_bh_sharpe,vs_bh_dd
0.41579268480437426,20789.63424021871,-0.22639584060255757,1.0706210294337735,1.0,1,70789.63424021871,primary_2025_to_now,QQQ_buy_hold,0.0,0.0,0.0
0.2680528602668202,13402.643013341009,-0.10151340534597042,1.1950510958127734,0.6040100250626567,14,63402.64301334101,primary_2025_to_now,S12_full,-0.14773982453755408,0.12443006637899989,0.12488243525658715
0.2803128210462087,14015.641052310435,-0.13339269646773988,1.151428617464183,0.7439238026720176,93,64015.641052310435,primary_2025_to_now,CoreSat_SoftVol,-0.13547986375816556,0.08080758803040955,0.0930031441348177
2.420978402443212,121048.92012216059,-0.3510168980820675,0.8735348796456501,1.0,1,171048.9201221606,secondary_2020_to_now,QQQ_buy_hold,0.0,0.0,0.0
0.8195302910076327,40976.51455038164,-0.177726617109354,0.730705420314816,0.5678937839468919,66,90976.51455038163,secondary_2020_to_now,S12_full,-1.6014481114355792,-0.14282945933083413,0.17329028097271348
1.4043242315219207,70216.21157609603,-0.20349523149439475,0.9734798666101661,0.7082902030347503,373,120216.21157609603,secondary_2020_to_now,CoreSat_SoftVol,-1.0166541709212913,0.09994498696451593,0.14752166658767274
