datetime,equity
2025-01-02,49634.1432183087
2025-01-03,50618.883975511824
2025-01-06,54395.48436967129
2025-01-07,53632.184018152526
2025-01-08,52665.49212793819
2025-01-10,52321.61023193039
2025-01-13,51511.18554249971
2025-01-14,52141.239484864236
2025-01-15,51437.78465183326
2025-01-16,53161.92834320121
2025-01-17,53609.451910883916
2025-01-21,54082.226713166216
2025-01-22,54360.03391464216
2025-01-23,52924.63900974473
2025-01-24,51937.49671606567
2025-01-27,49060.227753393745
2025-01-28,48582.24916350224
2025-01-29,48565.48116858072
2025-01-30,50214.70854263382
2025-01-31,50381.661698047115
2025-02-03,49842.2617574446
2025-02-04,49869.09487976189
2025-02-05,50634.076120733305
2025-02-06,50398.80806316782
2025-02-07,49619.349459718505
2025-02-10,50730.09736075238
2025-02-11,51443.790751723616
2025-02-12,51685.85302229313
2025-02-13,53111.76327543925
2025-02-14,51375.68055986085
2025-02-18,50881.62163126744
2025-02-19,50921.301751123036
2025-02-20,50809.31437674354
2025-02-21,50407.939523924004
2025-02-24,50330.78575587734
2025-02-25,49935.47987651164
2025-02-26,51076.38479647257
2025-02-27,47695.182251743434
2025-02-28,48471.14589941991
2025-03-03,48454.41069585359
2025-03-04,48454.41069585359
2025-03-05,48454.41069585359
2025-03-06,46798.97519218895
2025-03-07,47930.617543681015
2025-03-10,44668.16479765399
2025-03-11,45145.08256632953
2025-03-12,45129.3543411073
2025-03-13,45129.3543411073
2025-03-14,45129.3543411073
2025-03-17,45129.3543411073
2025-03-18,45161.86486598777
2025-03-19,45397.57671718838
2025-03-20,45352.70590957507
2025-03-21,44259.053796282125
2025-03-24,44977.308702290895
2025-03-25,44961.63893085808
2025-03-26,44961.63893085808
2025-03-27,44961.63893085808
2025-03-28,44961.63893085808
2025-03-31,44961.63893085808
2025-04-01,44961.63893085808
2025-04-02,44961.63893085808
2025-04-03,44645.26180963198
2025-04-04,44388.287124228416
2025-04-07,44632.168504739544
2025-04-08,44207.50596569848
2025-04-09,46197.88970041272
2025-04-10,45431.09700651148
2025-04-11,45832.571715987535
2025-04-14,45916.86725806247
2025-04-15,46126.78284280596
2025-04-16,44802.67633090269
2025-04-17,44985.99610432767
