scheme,scheme_id,note,run,universe,months,eval_days,win_start,win_end,n_names,bench_ret,mean_ret,median_ret,mean_sharpe,mean_mdd,mean_vs_bench,pct_positive,pct_beat_bench,mean_trades,mean_exposure
S28_rs0_trend_only_entry,28,rs0_trend_only_entry,25,SOX,1,21,2025-10-13,2025-11-10,29,0.060132729690446585,0.03582273307443494,0.0,0.8235818126392427,-0.027263704110983035,-0.024309996616011652,0.3448275862068966,0.2413793103448276,1.0344827586206897,0.30049261083743845
S28_rs0_trend_only_entry,28,rs0_trend_only_entry,26,SOX,3,63,2025-12-12,2026-03-16,30,0.12970791830224648,0.13926149823377854,0.09320727921472205,0.5471773054666477,-0.12296782645847903,0.009553579931532045,0.7,0.4,3.1333333333333333,0.5587301587301587
S28_rs0_trend_only_entry,28,rs0_trend_only_entry,27,SOX,3,63,2025-11-11,2026-02-11,30,0.2221846046740068,0.1485548739449424,0.15893910002257783,1.1035495150854293,-0.1064245479265174,-0.07362973072906437,0.6333333333333333,0.4,2.6333333333333333,0.4973544973544974
S28_rs0_trend_only_entry,28,rs0_trend_only_entry,28,QQQ,4,84,2026-01-28,2026-05-28,30,0.16314642487379039,0.005129791012322515,0.0004766797252189203,0.17533030080624823,-0.10450756584620208,-0.15801663386146786,0.5,0.16666666666666666,2.8666666666666667,0.24285714285714285
S28_rs0_trend_only_entry,28,rs0_trend_only_entry,29,SOX,3,63,2025-12-15,2026-03-17,30,0.1441174767532254,0.1467497692029842,0.09723969381030262,0.9240946491235439,-0.1233483105837845,0.002632292449758755,0.7,0.36666666666666664,2.966666666666667,0.5470899470899471
S28_rs0_trend_only_entry,28,rs0_trend_only_entry,30,QQQ,2,42,2026-03-17,2026-05-14,30,0.19457252590062257,0.011882773366770164,0.0,-0.39576788684368286,-0.05729785723346383,-0.18268975253385242,0.26666666666666666,0.06666666666666667,1.5,0.24761904761904763
S28_rs0_trend_only_entry,28,rs0_trend_only_entry,31,SOX,4,84,2026-03-19,2026-07-20,30,0.541413537840155,0.24641404940763098,0.2504812108758786,1.6408347331702795,-0.12805639666769267,-0.29499948843252405,0.7666666666666667,0.13333333333333333,2.7333333333333334,0.37579365079365085
S28_rs0_trend_only_entry,28,rs0_trend_only_entry,32,SOX,4,84,2026-02-11,2026-06-11,30,0.6304597186401415,0.1910982618037614,0.11840299896663276,1.3676089949964878,-0.13744041781387123,-0.43936145683638006,0.7333333333333333,0.1,3.8,0.3642857142857142
S28_rs0_trend_only_entry,28,rs0_trend_only_entry,33,QQQ,5,105,2025-10-21,2026-03-23,30,-0.03578796230008929,-0.004331732206189657,-0.013656087351975321,-0.36231940691973197,-0.1318192954336562,0.03145623009389963,0.4,0.6333333333333333,3.9,0.3533333333333333
S28_rs0_trend_only_entry,28,rs0_trend_only_entry,34,SOX,1,21,2026-06-18,2026-07-20,30,-0.1803268361206325,-0.03714399155038263,0.0,-0.11442415460869039,-0.05329046636532282,0.14318284457024985,0.03333333333333333,0.9333333333333333,0.9666666666666667,0.1523809523809524
S28_rs0_trend_only_entry,28,rs0_trend_only_entry,35,SOX,1,21,2026-04-20,2026-05-18,30,0.18757037987730718,0.030709072909706394,0.0,0.711382081778629,-0.09129559305077665,-0.15686130696760078,0.4666666666666667,0.1,1.1,0.5984126984126984
S28_rs0_trend_only_entry,28,rs0_trend_only_entry,36,QQQ,4,84,2026-03-25,2026-07-24,30,0.16529191329433446,0.08537810026598128,-0.006470714117555232,0.18105579936607744,-0.11678473426971038,-0.07991381302835317,0.3333333333333333,0.23333333333333334,3.066666666666667,0.3734126984126985
S28_rs0_trend_only_entry,28,rs0_trend_only_entry,37,SOX,2,42,2026-02-09,2026-04-09,30,0.0739667827923991,0.03365579913915185,-0.00019999999999997797,0.20667127703038862,-0.11054456292346776,-0.04031098365324725,0.4,0.3,2.6666666666666665,0.32301587301587303
S28_rs0_trend_only_entry,28,rs0_trend_only_entry,38,QQQ,4,84,2025-10-20,2026-02-19,30,-0.011924865115777727,0.058994222648443166,0.022421491147601835,0.2431213468239965,-0.08936274279320815,0.0709190877642209,0.5666666666666667,0.6,3.6,0.4384920634920635
S28_rs0_trend_only_entry,28,rs0_trend_only_entry,39,QQQ,5,105,2025-10-06,2026-03-06,30,-0.011826842319386799,-0.03253034465874031,-0.02345886829419519,-0.2712417955661046,-0.13172903640681474,-0.020703502339353513,0.4,0.4666666666666667,4.433333333333334,0.38476190476190486
