scheme,scheme_id,note,run,universe,months,eval_days,win_start,win_end,n_names,bench_ret,mean_ret,median_ret,mean_sharpe,mean_mdd,mean_vs_bench,pct_positive,pct_beat_bench,mean_trades,mean_exposure
D13_dip08_w20,13,dip08_w20,38,SOXX,12,252,2024-07-02,2025-07-03,30,-0.01969168950723721,-0.059393360208346825,-0.10468665635231617,-0.29214081893542965,-0.24532069096098005,-0.039701670701109616,0.3,0.3333333333333333,11.366666666666667,0.25878306878306884
D13_dip08_w20,13,dip08_w20,39,QQQ,5,105,2024-09-23,2025-02-24,30,0.07798180695234325,0.07516727882665399,0.018068541342035616,0.704779597562182,-0.10045898857202681,-0.0028145281256892613,0.6666666666666666,0.3333333333333333,4.866666666666666,0.4547936507936507
D13_dip08_w20,13,dip08_w20,40,QQQ,12,252,2025-05-13,2026-05-13,30,0.3929082039357876,0.15522056028782677,0.007391209653074493,0.30687349922839574,-0.1521744524311461,-0.23768764364796086,0.5666666666666667,0.13333333333333333,9.966666666666667,0.34116402116402117
D13_dip08_w20,13,dip08_w20,41,SOXX,5,105,2024-12-18,2025-05-21,29,-0.03550519039857425,-0.060494842165386496,-0.0472768778814211,-0.7845090641152181,-0.1465472905023935,-0.024989651766812247,0.13793103448275862,0.3793103448275862,5.724137931034483,0.23041050903119864
D13_dip08_w20,13,dip08_w20,42,QQQ,1,21,2026-06-01,2026-06-30,30,-0.007446386853765863,-0.010536304755825716,-0.004887732796831301,-1.3404001140235304,-0.03258389840705818,-0.003089917902059853,0.23333333333333334,0.5333333333333333,1.5666666666666667,0.22380952380952382
D13_dip08_w20,13,dip08_w20,43,SOXX,5,105,2025-04-30,2025-09-29,30,0.4691356693755999,0.1417286255808318,0.09769215080298677,1.116317883965303,-0.1160360591999225,-0.32740704379476815,0.7333333333333333,0.03333333333333333,3.933333333333333,0.4471746031746032
D13_dip08_w20,13,dip08_w20,44,SOXX,5,105,2024-07-24,2024-12-19,29,-0.07336128139760856,0.005778376823064797,-0.039908462266707745,-0.5598131933626123,-0.11691320075794,0.07913965822067336,0.3448275862068966,0.5862068965517241,6.275862068965517,0.25707717569786537
D13_dip08_w20,13,dip08_w20,45,SOXX,12,252,2024-03-06,2025-03-07,30,-0.10757477953627947,-0.08778527339900004,-0.10356504728783711,-0.30815559271277804,-0.24425790912750914,0.019789506137279436,0.23333333333333334,0.5,13.566666666666666,0.32047619047619047
D13_dip08_w20,13,dip08_w20,46,SOXX,11,231,2024-02-13,2025-01-14,30,0.07418664137386521,0.03548399723732401,0.0007382553099767319,0.063522536085816,-0.2204774785313237,-0.0387026441365412,0.5,0.3,11.8,0.3265512265512266
D13_dip08_w20,13,dip08_w20,47,QQQ,12,252,2025-06-12,2026-06-12,30,0.3582273667812763,0.1392654764249847,0.04347013398972843,0.33112675987849566,-0.18333811755626747,-0.2189618903562916,0.6666666666666666,0.16666666666666666,11.933333333333334,0.38314814814814824
D13_dip08_w20,13,dip08_w20,48,QQQ,1,21,2025-07-02,2025-07-31,30,0.025798870778167116,0.0060151026326805915,-0.005885386771486922,-0.619642230450656,-0.042485526415771614,-0.019783768145486526,0.3333333333333333,0.26666666666666666,1.4666666666666666,0.48603174603174604
D13_dip08_w20,13,dip08_w20,49,QQQ,6,126,2024-03-22,2024-09-20,30,0.08250113027758665,0.007506424473601536,0.015121582034842707,0.014581398014878944,-0.12153961099005844,-0.07499470580398512,0.5333333333333333,0.26666666666666666,6.566666666666666,0.4156613756613757
D13_dip08_w20,13,dip08_w20,50,QQQ,11,231,2025-04-16,2026-03-18,30,0.3441101199491847,0.13918782202232288,0.05868665932149919,0.4139393245968726,-0.126564299033552,-0.20492229792686184,0.5333333333333333,0.13333333333333333,8.9,0.3497258297258297
D13_dip08_w20,13,dip08_w20,51,SOXX,12,252,2025-05-09,2026-05-11,30,1.7645869991549006,0.5336938416183223,0.41503474563658815,1.3032511186481521,-0.19245862687976845,-1.2308931575365782,0.9,0.06666666666666667,11.466666666666667,0.4282539682539684
D13_dip08_w20,13,dip08_w20,52,QQQ,6,126,2024-07-26,2025-01-27,30,0.11403086919643934,0.007603249927962589,0.030987872239089276,0.1545286136613949,-0.11946718669619333,-0.10642761926847676,0.6333333333333333,0.13333333333333333,6.166666666666667,0.406031746031746
D13_dip08_w20,13,dip08_w20,53,SOXX,9,189,2025-02-25,2025-11-21,30,0.27137754060742036,0.05374792634878769,-0.0014180803486633642,0.19105170626913964,-0.1727734655017886,-0.21762961425863267,0.5,0.13333333333333333,8.7,0.3451146384479718
D13_dip08_w20,13,dip08_w20,54,QQQ,10,210,2025-06-10,2026-04-10,30,0.14941279936704488,0.0018154118933147334,0.0005648496572565609,-0.12172978554985159,-0.16872695015641614,-0.14759738747373014,0.5,0.1,9.0,0.39746031746031746
D13_dip08_w20,13,dip08_w20,55,QQQ,9,189,2024-03-12,2024-12-09,30,0.18252323377671842,0.06240122978714923,-0.007343100931639035,0.2827979053360318,-0.14611430844307138,-0.12012200398956918,0.4666666666666667,0.23333333333333334,8.266666666666667,0.4194356261022928
D13_dip08_w20,13,dip08_w20,56,SOXX,1,21,2026-03-06,2026-04-06,30,0.06430085839175526,0.009423534534255136,0.004300446937365643,0.424293540876986,-0.03140736959239675,-0.05487732385750012,0.5666666666666667,0.06666666666666667,1.9666666666666666,0.19714285714285715
D13_dip08_w20,13,dip08_w20,57,QQQ,11,231,2024-12-30,2025-12-01,30,0.20149282165868643,0.02897454912201537,-0.018369164328765952,-0.08720559995403505,-0.16166699808921886,-0.17251827253667107,0.4666666666666667,0.13333333333333333,10.7,0.3487445887445888
D13_dip08_w20,13,dip08_w20,58,QQQ,4,84,2025-05-06,2025-09-04,30,0.19622773691571815,0.041840768319819054,-0.0013797739397666264,0.20686219325320684,-0.07764021090053945,-0.1543869685958991,0.5,0.13333333333333333,3.2,0.3782539682539683
D13_dip08_w20,13,dip08_w20,59,SOXX,4,84,2026-02-25,2026-06-25,30,0.7007670678766698,0.17337536574359724,0.08510750931784117,1.663009920056679,-0.0919695112451441,-0.5273917021330725,0.8333333333333334,0.06666666666666667,4.566666666666666,0.2590476190476191
