total_return,total_pnl_usd,max_drawdown,sharpe,avg_exposure,pct_days_full,pct_days_partial,pct_days_flat,n_trades,end_equity_usd,strategy,vs_smh,vs_s12
1.351199653470815,67559.98267354076,-0.3262067307669869,1.5363810593184117,1.0,1.0,0.0,0.0,1,117559.98267354076,SMH_buy_hold,0.0,0.6696722273540328
0.6815274261167823,34076.371305839115,-0.17173024999967745,1.3837387349474104,0.5914786967418546,0.5914786967418546,0.0,0.40852130325814534,22,84076.37130583911,S12_full,-0.6696722273540328,0.0
0.5514593327759063,27572.966638795315,-0.1285352350646336,1.4286964763405456,0.4805764411027569,0.39348370927318294,0.19799498746867167,0.40852130325814534,47,77572.96663879532,L1+L4,-0.7997403206949087,-0.130068093340876
