symbol,strategy,n_bars,total_return,sharpe,max_drawdown,avg_exposure,n_trades,vs_qqq,beat_qqq,final_equity
AMD,regime_rs5_entry,66,-0.21640208082875378,-2.097059977794089,-0.21640208082875378,0.2878787878787879,2,-0.27964572224852524,False,78359.79191712462
AMGN,buy_hold,66,0.26143585114922385,3.5633175102565926,-0.05030629727356439,0.9848484848484849,1,0.1981922097294524,True,126143.58511492239
AMGN,sma,66,0.1559779134945669,2.8321342198480974,-0.05030629727356428,0.5454545454545454,1,0.09273427207479545,True,115597.79134945669
AMGN,regime,66,0.11876079655228722,2.354297998059313,-0.050306297273564615,0.3939393939393939,1,0.05551715513251576,True,111876.07965522872
AMGN,sma_rs5_entry,66,0.15281349510919595,2.9315469382537276,-0.050306297273564615,0.45454545454545453,1,0.0895698536894245,True,115281.3495109196
AMGN,regime_rs5_entry,66,0.11876079655228722,2.354297998059313,-0.050306297273564615,0.3939393939393939,1,0.05551715513251576,True,111876.07965522872
AMZN,buy_hold,66,-0.003092926822779951,0.1762316517974068,-0.17644991737686677,0.9848484848484849,1,-0.06633656824255141,False,99690.707317722
AMZN,sma,66,-0.12267349481135326,-3.6123241201768668,-0.1478896118898232,0.21212121212121213,3,-0.1859171362311247,False,87732.65051886467
AMZN,regime,66,-0.0772865295903361,-3.221680797855832,-0.0772865295903361,0.09090909090909091,2,-0.14053017101010756,False,92271.34704096639
AMZN,sma_rs5_entry,66,-0.1482373668530479,-5.000002388428231,-0.1482373668530479,0.19696969696969696,3,-0.21148100827281935,False,85176.26331469521
AMZN,regime_rs5_entry,66,-0.0772865295903361,-3.221680797855832,-0.0772865295903361,0.09090909090909091,2,-0.14053017101010756,False,92271.34704096639
APP,buy_hold,66,-0.2935795135685716,-1.299143136321564,-0.4553701514015708,0.9848484848484849,1,-0.35682315498834305,False,70642.04864314284
APP,sma,66,-0.09894929335992109,-2.7453736433472975,-0.09894929335992109,0.045454545454545456,2,-0.16219293477969254,False,90105.07066400789
APP,regime,66,-0.1166797512576786,-1.7383492666495386,-0.12903892597908406,0.030303030303030304,2,-0.17992339267745006,False,88332.02487423214
APP,sma_rs5_entry,66,0.0,0.0,0.0,0.0,0,-0.06324364141977146,False,100000.0
APP,regime_rs5_entry,66,0.0,0.0,0.0,0.0,0,-0.06324364141977146,False,100000.0
ARM,buy_hold,66,0.40565904435066713,1.7272590050373262,-0.4865003518070954,0.9848484848484849,1,0.3424154029308957,True,140565.9044350667
ARM,sma,66,-0.21704215805838645,-2.417796709226247,-0.27976776927919755,0.19696969696969696,2,-0.2802857994781579,False,78295.78419416136
ARM,regime,66,-0.07869490617392627,-0.993603976711576,-0.1545978237070379,0.09090909090909091,2,-0.14193854759369773,False,92130.50938260737
ARM,sma_rs5_entry,66,-0.21704215805838645,-2.417796709226247,-0.27976776927919755,0.19696969696969696,2,-0.2802857994781579,False,78295.78419416136
ARM,regime_rs5_entry,66,0.0,0.0,0.0,0.0,0,-0.06324364141977146,False,100000.0
ASML,buy_hold,66,0.22606285392662073,1.6272637449042708,-0.2194386057210036,0.9848484848484849,1,0.16281921250684928,True,122606.28539266207
ASML,sma,66,-0.04145442370105845,-0.2791291209016996,-0.1329301151047253,0.30303030303030304,2,-0.10469806512082991,False,95854.55762989416
ASML,regime,66,-0.04521334857188031,-0.7472347544186617,-0.08690238330152988,0.19696969696969696,4,-0.10845698999165176,False,95478.66514281197
ASML,sma_rs5_entry,66,-0.04145442370105845,-0.2791291209016996,-0.1329301151047253,0.30303030303030304,2,-0.10469806512082991,False,95854.55762989416
ASML,regime_rs5_entry,66,-0.04521334857188031,-0.7472347544186617,-0.08690238330152988,0.19696969696969696,4,-0.10845698999165176,False,95478.66514281197
AVGO,buy_hold,66,0.014227145349498649,0.3716808944094507,-0.24787016631904824,0.9848484848484849,1,-0.04901649607027281,False,101422.71453494986
AVGO,sma,66,0.08289366139601184,1.8770835788691178,-0.06660985222240423,0.19696969696969696,3,0.019650019976240385,True,108289.36613960119
AVGO,regime,66,0.07925113261709416,2.354374931136321,0.0,0.06060606060606061,1,0.0160074911973227,True,107925.11326170941
AVGO,sma_rs5_entry,66,0.010947234786518711,0.3482483539677369,-0.06698733374039267,0.15151515151515152,3,-0.052296406633252746,False,101094.72347865187
AVGO,regime_rs5_entry,66,0.07925113261709416,2.354374931136321,0.0,0.06060606060606061,1,0.0160074911973227,True,107925.11326170941
AXON,buy_hold,66,0.3105023775122424,1.7944297257068094,-0.23187263327811802,0.9848484848484849,1,0.24725873609247095,True,131050.23775122424
AXON,sma,66,0.01626729930907711,0.3885309736173549,-0.29269530809522293,0.4696969696969697,3,-0.04697634211069435,False,101626.7299309077
AXON,regime,66,-0.07447683385619142,-0.3860155368395323,-0.2318726332781179,0.3939393939393939,1,-0.13772047527596287,False,92552.31661438086
AXON,sma_rs5_entry,66,0.19136045703729532,1.6934948486764074,-0.23187263327811836,0.45454545454545453,2,0.12811681561752386,True,119136.04570372953
AXON,regime_rs5_entry,66,-0.07447683385619142,-0.3860155368395323,-0.2318726332781179,0.3939393939393939,1,-0.13772047527596287,False,92552.31661438086
BKNG,buy_hold,66,0.25372308621435624,2.378008650039578,-0.10105638803317807,0.9848484848484849,1,0.19047944479458478,True,125372.30862143563
BKNG,sma,66,0.18585691492261125,2.1393750912213982,-0.06403165332068084,0.5454545454545454,1,0.12261327350283979,True,118585.69149226112
BKNG,regime,66,0.13326151369903694,2.1103108838486833,-0.06403165332068073,0.24242424242424243,1,0.07001787227926548,True,113326.15136990369
BKNG,sma_rs5_entry,66,0.18585691492261125,2.1393750912213982,-0.06403165332068084,0.5454545454545454,1,0.12261327350283979,True,118585.69149226112
BKNG,regime_rs5_entry,66,0.13326151369903694,2.1103108838486833,-0.06403165332068073,0.24242424242424243,1,0.07001787227926548,True,113326.15136990369
BKR,buy_hold,66,-0.0888248986359299,-0.8531506591943263,-0.2343932112528785,0.9848484848484849,1,-0.15206854005570136,False,91117.51013640701
BKR,sma,66,0.06853531834714355,4.167143679490977,-0.0007894594306333547,0.09090909090909091,1,0.005291676927372091,True,106853.53183471436
BKR,regime,66,0.03174406355952031,2.7249694507896924,-0.0007894594306334657,0.045454545454545456,1,-0.03149957786025115,False,103174.40635595203
BKR,sma_rs5_entry,66,0.06853531834714355,4.167143679490977,-0.0007894594306333547,0.09090909090909091,1,0.005291676927372091,True,106853.53183471436
BKR,regime_rs5_entry,66,0.03174406355952031,2.7249694507896924,-0.0007894594306334657,0.045454545454545456,1,-0.03149957786025115,False,103174.40635595203
CCEP,buy_hold,66,0.18537218100496977,2.8100029290517337,-0.05308374131022742,0.9848484848484849,1,0.12212853958519831,True,118537.21810049698
CCEP,sma,66,0.08903636709074103,1.8086734952169887,-0.04963629791508828,0.5454545454545454,1,0.025792725670969574,True,108903.6367090741
CCEP,regime,66,0.08184794325369737,1.7911137943221407,-0.04963629791508817,0.3939393939393939,1,0.018604301833925918,True,108184.79432536973
CCEP,sma_rs5_entry,66,0.08903636709074103,1.8086734952169887,-0.04963629791508828,0.5454545454545454,1,0.025792725670969574,True,108903.6367090741
CCEP,regime_rs5_entry,66,0.08184794325369737,1.7911137943221407,-0.04963629791508817,0.3939393939393939,1,0.018604301833925918,True,108184.79432536973
CDNS,buy_hold,66,-0.031237480399911033,-0.06472250852304193,-0.21570810230049253,0.9848484848484849,1,-0.09448112181968249,False,96876.2519600089
CDNS,sma,66,-0.04814318755348246,-1.9848874968309165,-0.06663747776384132,0.15151515151515152,2,-0.11138682897325392,False,95185.68124465176
CDNS,regime,66,0.0008839372917652799,0.12634459173236393,-0.012188513148978841,0.045454545454545456,2,-0.06235970412800618,False,100088.39372917653
CDNS,sma_rs5_entry,66,-0.04814318755348246,-1.9848874968309165,-0.06663747776384132,0.15151515151515152,2,-0.11138682897325392,False,95185.68124465176
CDNS,regime_rs5_entry,66,0.0,0.0,0.0,0.0,0,-0.06324364141977146,False,100000.0
CDW,buy_hold,66,0.09777973074429891,0.893757579037479,-0.28313597641548016,0.9848484848484849,1,0.03453608932452745,True,109777.97307442989
CDW,sma,66,0.06719929648578904,0.9501745326829071,-0.10189194885810993,0.5151515151515151,3,0.003955655066017583,True,106719.92964857891
CDW,regime,66,-0.003523638736126933,0.07182360200771833,-0.10189194885810982,0.36363636363636365,3,-0.06676728015589839,False,99647.63612638731
CDW,sma_rs5_entry,66,0.06719929648578904,0.9501745326829071,-0.10189194885810993,0.5151515151515151,3,0.003955655066017583,True,106719.92964857891
CDW,regime_rs5_entry,66,-0.029523990010714596,-0.4272692346783157,-0.10225126024210984,0.25757575757575757,3,-0.09276763143048605,False,97047.60099892854
CEG,buy_hold,66,-0.1851183470586668,-1.607918421127786,-0.2684080016277216,0.9848484848484849,1,-0.24836198847843827,False,81488.16529413332
CEG,sma,66,-0.04728275569151641,-1.316359199608433,-0.06419260207248134,0.16666666666666666,1,-0.11052639711128787,False,95271.72443084836
CEG,regime,66,-0.04552796867440323,-1.2653981984491052,-0.060319080519115276,0.13636363636363635,1,-0.10877161009417469,False,95447.20313255968
CEG,sma_rs5_entry,66,-0.04984440568990811,-1.3940861480057742,-0.06456862725332158,0.15151515151515152,1,-0.11308804710967957,False,95015.55943100918
CEG,regime_rs5_entry,66,-0.04552796867440323,-1.2653981984491052,-0.060319080519115276,0.13636363636363635,1,-0.10877161009417469,False,95447.20313255968
CHTR,buy_hold,66,-0.00652759430418226,0.21401450498363692,-0.24169707897729942,0.9848484848484849,1,-0.06977123572395372,False,99347.24056958177
CHTR,sma,66,0.03343886666900264,0.8961134075281844,-0.054108156890954606,0.10606060606060606,3,-0.029804774750768814,False,103343.88666690026
CHTR,regime,66,0.09214364758626559,2.635730640569039,0.0,0.045454545454545456,1,0.02890000616649413,True,109214.36475862656
CHTR,sma_rs5_entry,66,0.0857456791654243,2.437517784929676,-0.006232478052908275,0.06060606060606061,1,0.022502037745652848,True,108574.56791654244
CHTR,regime_rs5_entry,66,0.09214364758626559,2.635730640569039,0.0,0.045454545454545456,1,0.02890000616649413,True,109214.36475862656
CMCSA,buy_hold,66,-0.03862141524582474,-0.2791353837201064,-0.1754246479016981,0.9848484848484849,1,-0.1018650566655962,False,96137.85847541752
CMCSA,sma,66,0.07032819405904411,1.2264491579014565,-0.08808128030378082,0.2878787878787879,1,0.0070845526392726565,True,107032.81940590442
CMCSA,regime,66,-0.07796585939414591,-2.311200808109493,-0.07796585939414591,0.030303030303030304,2,-0.14120950081391737,False,92203.4140605854
CMCSA,sma_rs5_entry,66,0.04713841137480035,0.9224821343758558,-0.0884507116707478,0.22727272727272727,1,-0.01610523004497111,False,104713.84113748003
CMCSA,regime_rs5_entry,66,-0.07796585939414591,-2.311200808109493,-0.07796585939414591,0.030303030303030304,2,-0.14120950081391737,False,92203.4140605854
COST,buy_hold,66,-0.06102745137221599,-0.9378244670290858,-0.165691746840684,0.9848484848484849,1,-0.12427109279198745,False,93897.2548627784
COST,sma,66,-0.025375843051380853,-2.0719477969909823,-0.03292196134248482,0.09090909090909091,1,-0.08861948447115231,False,97462.41569486192
COST,regime,66,0.0013215720635721961,0.26511734151817645,-0.006431253450093544,0.030303030303030304,1,-0.06192206935619926,False,100132.15720635722
COST,sma_rs5_entry,66,-0.025375843051380853,-2.0719477969909823,-0.03292196134248482,0.09090909090909091,1,-0.08861948447115231,False,97462.41569486192
COST,regime_rs5_entry,66,0.0,0.0,0.0,0.0,0,-0.06324364141977146,False,100000.0
CPRT,buy_hold,66,-0.12975062924127168,-1.2947476439145276,-0.21056742954934005,0.9848484848484849,1,-0.19299427066104313,False,87024.93707587283
CPRT,sma,66,-0.011565588457602693,-1.3407240088367534,-0.01638273611087282,0.045454545454545456,1,-0.07480922987737415,False,98843.44115423973
CPRT,regime,66,0.003065733286750527,1.9689903699416806,0.0,0.015151515151515152,1,-0.06017790813302093,False,100306.57332867505
CPRT,sma_rs5_entry,66,0.0,0.0,0.0,0.0,0,-0.06324364141977146,False,100000.0
CPRT,regime_rs5_entry,66,0.0,0.0,0.0,0.0,0,-0.06324364141977146,False,100000.0
CRWD,buy_hold,66,0.7810925910433202,4.31007372239699,-0.1707666904191255,0.9848484848484849,1,0.7178489496235487,True,178109.259104332
CRWD,sma,66,0.10308251375291011,1.2299886596850471,-0.14678749699384408,0.48484848484848486,2,0.03983887233313865,True,110308.25137529102
CRWD,regime,66,0.08883248675060651,1.095810546867921,-0.14678749699384364,0.3939393939393939,1,0.025588845330835053,True,108883.24867506065
CRWD,sma_rs5_entry,66,0.10308251375291011,1.2299886596850471,-0.14678749699384408,0.48484848484848486,2,0.03983887233313865,True,110308.25137529102
CRWD,regime_rs5_entry,66,0.070705660618825,0.9142401070989297,-0.14678749699384352,0.36363636363636365,1,0.007462019199053538,True,107070.5660618825
CSCO,buy_hold,66,0.31220042327373787,2.534045295185712,-0.15371993557490515,0.9848484848484849,1,0.2489567818539664,True,131220.04232737378
CSCO,sma,66,-0.059193014080377804,-2.0779024317173653,-0.06920065438038137,0.13636363636363635,3,-0.12243665550014926,False,94080.69859196222
CSCO,regime,66,-0.04558417593454778,-2.0188585193519923,-0.04558417593454778,0.06060606060606061,2,-0.10882781735431923,False,95441.58240654522
CSCO,sma_rs5_entry,66,-0.00550371615387879,-1.9689903699416806,-0.00550371615387879,0.015151515151515152,1,-0.06874735757365025,False,99449.62838461212
CSCO,regime_rs5_entry,66,0.0,0.0,0.0,0.0,0,-0.06324364141977146,False,100000.0
CSGP,buy_hold,66,-0.14541704512001918,-1.1298512689263374,-0.2329888273198416,0.9848484848484849,1,-0.20866068653979064,False,85458.29548799808
CSGP,sma,66,-0.024285037826665246,-2.2323567523504027,-0.024285037826665246,0.030303030303030304,3,-0.0875286792464367,False,97571.49621733348
CSGP,regime,66,0.0,0.0,0.0,0.0,0,-0.06324364141977146,False,100000.0
CSGP,sma_rs5_entry,66,0.0,0.0,0.0,0.0,0,-0.06324364141977146,False,100000.0
CSGP,regime_rs5_entry,66,0.0,0.0,0.0,0.0,0,-0.06324364141977146,False,100000.0
CSX,buy_hold,66,0.1372613046496276,2.2203534476075215,-0.06309442694976242,0.9848484848484849,1,0.07401766322985615,True,113726.13046496276
CSX,sma,66,0.0697273775549021,1.4671183063551068,-0.06309442694976242,0.5454545454545454,1,0.006483736135130647,True,106972.7377554902
CSX,regime,66,0.08845735749508776,2.2594190495817124,-0.02702047632952409,0.2727272727272727,2,0.025213716075316306,True,108845.73574950878
CSX,sma_rs5_entry,66,0.06363626216211915,1.5025308586386894,-0.06309442694976253,0.42424242424242425,1,0.0003926207423476935,True,106363.62621621191
CSX,regime_rs5_entry,66,0.07051040017988153,1.8660409316473003,-0.02702047632952409,0.25757575757575757,2,0.00726675876011007,True,107051.04001798815
CTAS,buy_hold,66,0.21155433115785582,2.5272623021600022,-0.07182356199909601,0.9848484848484849,1,0.14831068973808437,True,121155.43311578558
CTAS,sma,66,0.08261354905927387,1.4397998037875848,-0.07013885554130184,0.42424242424242425,3,0.019369907639502415,True,108261.3549059274
CTAS,regime,66,0.1323293732427815,2.3897329485860133,-0.05841957096247241,0.2878787878787879,5,0.06908573182301003,True,113232.93732427814
CTAS,sma_rs5_entry,66,0.04912406808749736,1.0875632392939583,-0.07013885554130206,0.24242424242424243,1,-0.014119573332274094,False,104912.40680874974
CTAS,regime_rs5_entry,66,0.07077339040617714,1.529405555811133,-0.05841957096247252,0.19696969696969696,5,0.007529748986405682,True,107077.33904061772
CTSH,buy_hold,66,0.10175734884497434,0.9435338033641212,-0.32411142799698056,0.9848484848484849,1,0.03851370742520288,True,110175.73488449743
CTSH,sma,66,0.07150084423143044,0.9095232754501514,-0.1475284164306797,0.18181818181818182,3,0.008257202811658981,True,107150.08442314304
CTSH,regime,66,0.020351435961216913,0.7711084682392245,-0.03734892078157137,0.09090909090909091,1,-0.042892205458554544,False,102035.14359612169
CTSH,sma_rs5_entry,66,0.2517674565046222,3.2369129712832656,-0.036948920781571415,0.13636363636363635,1,0.18852381508485072,True,125176.74565046222
CTSH,regime_rs5_entry,66,0.020351435961216913,0.7711084682392245,-0.03734892078157137,0.09090909090909091,1,-0.042892205458554544,False,102035.14359612169
DASH,buy_hold,66,0.23770599925978408,1.8816623959671843,-0.1332820855319906,0.9848484848484849,1,0.17446235784001263,True,123770.59992597841
DASH,sma,66,0.22839659870148243,2.7693218652731932,-0.13247827814701318,0.5,1,0.16515295728171098,True,122839.65987014824
DASH,regime,66,0.15457987305358722,2.0746043690053706,-0.1324782781470134,0.3939393939393939,1,0.09133623163381577,True,115457.98730535872
DASH,sma_rs5_entry,66,0.24207950909345732,2.9208169860819773,-0.13247827814701318,0.4696969696969697,1,0.17883586767368587,True,124207.95090934573
DASH,regime_rs5_entry,66,0.15457987305358722,2.0746043690053706,-0.1324782781470134,0.3939393939393939,1,0.09133623163381577,True,115457.98730535872
DDOG,buy_hold,66,0.571232577822919,2.3975759164348878,-0.20533932373051567,0.9848484848484849,1,0.5079889364031476,True,157123.2577822919
DDOG,sma,66,-0.16743161553920738,-1.3207044113207522,-0.2024425512516248,0.4696969696969697,3,-0.23067525695897884,False,83256.83844607926
DDOG,regime,66,-0.11361464914154917,-0.7907989183104543,-0.2024425512516248,0.3939393939393939,1,-0.17685829056132063,False,88638.53508584508
DDOG,sma_rs5_entry,66,-0.15421075723398348,-1.188975310002227,-0.2024425512516248,0.45454545454545453,3,-0.21745439865375493,False,84578.92427660165
DDOG,regime_rs5_entry,66,-0.11396964796817799,-0.800045952746359,-0.2024425512516248,0.36363636363636365,1,-0.17721328938794945,False,88603.0352031822
DXCM,buy_hold,66,0.37603986788740906,2.786418792186,-0.1373973730336765,0.9848484848484849,1,0.3127962264676376,True,137603.9867887409
DXCM,sma,66,0.07318666482411129,0.9463752727898843,-0.09597536926326222,0.36363636363636365,3,0.009943023404339835,True,107318.66648241114
DXCM,regime,66,0.21231035258794329,2.466463034950341,-0.09597536926326256,0.3181818181818182,4,0.14906671116817183,True,121231.03525879433
DXCM,sma_rs5_entry,66,0.0015777410679385095,0.17315974327988606,-0.14658515555506058,0.3484848484848485,3,-0.06166590035183295,False,100157.77410679385
DXCM,regime_rs5_entry,66,0.06641620066157294,1.0716049620615329,-0.09634326258392323,0.16666666666666666,2,0.003172559241801487,True,106641.6200661573
EA,buy_hold,54,0.039713734965190595,4.650528776478898,-0.008522267093016511,0.9814814814814815,1,-0.027472475007527253,False,103971.37349651905
EA,sma,54,0.032042712191299616,4.866532141182972,-0.005177831946279632,0.4444444444444444,1,-0.03514349778141823,False,103204.27121912997
EA,regime,54,0.022371996499830793,4.209802382563385,-0.0026944339739817247,0.25925925925925924,1,-0.044814213472887054,False,102237.19964998309
EA,sma_rs5_entry,54,0.021329300876516077,3.953776292899154,-0.0026944339739816137,0.2962962962962963,1,-0.04585690909620177,False,102132.9300876516
EA,regime_rs5_entry,54,0.021509945761284177,4.0983607819048675,-0.0026625076958010085,0.2222222222222222,1,-0.04567626421143367,False,102150.99457612842
EXC,buy_hold,66,-0.018599382489609684,-0.23263056368138532,-0.06931631123271709,0.9848484848484849,1,-0.08184302390938114,False,98140.06175103903
EXC,sma,66,-0.02172973096277664,-0.4751926176431806,-0.055764049554096196,0.3939393939393939,4,-0.0849733723825481,False,97827.02690372233
EXC,regime,66,-0.027979597316688642,-0.6920653287906945,-0.053012032167398804,0.3939393939393939,1,-0.0912232387364601,False,97202.04026833114
EXC,sma_rs5_entry,66,-0.03658475440194753,-0.9397820301941017,-0.05576404955409642,0.30303030303030304,4,-0.09982839582171898,False,96341.52455980524
EXC,regime_rs5_entry,66,-0.027979597316688642,-0.6920653287906945,-0.053012032167398804,0.3939393939393939,1,-0.0912232387364601,False,97202.04026833114
FANG,buy_hold,66,-0.10745592887630784,-0.9801448072721342,-0.190515690212819,0.9848484848484849,1,-0.1706995702960793,False,89254.40711236921
FANG,sma,66,-0.02905990317664453,-0.5227343409823307,-0.09324972589838498,0.19696969696969696,1,-0.09230354459641599,False,97094.00968233554
FANG,regime,66,-0.05042951968550169,-1.0229642318629553,-0.0932497258983852,0.18181818181818182,1,-0.11367316110527315,False,94957.04803144983
FANG,sma_rs5_entry,66,-0.02905990317664453,-0.5227343409823307,-0.09324972589838498,0.19696969696969696,1,-0.09230354459641599,False,97094.00968233554
FANG,regime_rs5_entry,66,-0.05042951968550169,-1.0229642318629553,-0.0932497258983852,0.18181818181818182,1,-0.11367316110527315,False,94957.04803144983
FAST,buy_hold,66,0.13777295386154864,2.240043097363808,-0.0789803470986502,0.9848484848484849,1,0.07452931244177718,True,113777.29538615486
FAST,sma,66,0.0405243866988616,1.0135039299152369,-0.06662900658927073,0.3787878787878788,3,-0.022719254720909854,False,104052.43866988616
FAST,regime,66,-0.003325477920170128,-0.01692902681942209,-0.07898034709864987,0.2727272727272727,3,-0.06656911933994158,False,99667.45220798299
FAST,sma_rs5_entry,66,-0.0017973234823140949,0.010807140501032387,-0.06662900658927084,0.25757575757575757,3,-0.06504096490208555,False,99820.26765176859
FAST,regime_rs5_entry,66,-0.048784508028773654,-1.454146689027968,-0.07898034709864987,0.22727272727272727,3,-0.11202814944854511,False,95121.54919712263
FTNT,buy_hold,66,0.8066851070864789,4.431264861576982,-0.09910852990987062,0.9848484848484849,1,0.7434414656667074,True,180668.5107086479
FTNT,sma,66,0.040823071588065085,0.752788664936998,-0.09910852990987085,0.4696969696969697,2,-0.022420569831706372,False,104082.3071588065
