datetime,equity
2025-01-02,50000.0
2025-01-03,50797.57476886927
2025-01-06,51380.85841053177
2025-01-07,50466.04178682742
2025-01-08,50474.86064451615
2025-01-10,49680.251060945506
2025-01-13,49525.69381826322
2025-01-14,49480.91139329162
2025-01-15,50613.71231353827
2025-01-16,50261.65341263681
2025-01-17,51112.02182205489
2025-01-21,51411.626222670435
2025-01-22,52067.25898290497
2025-01-23,52179.60084120337
2025-01-24,51884.962064565196
2025-01-27,50385.81248408393
2025-01-28,51129.24826090362
2025-01-29,51033.420223806395
2025-01-30,51251.30397861419
2025-01-31,51180.17205768219
2025-02-03,50778.37051151333
2025-02-04,51401.11947553677
2025-02-05,51636.872261191704
2025-02-06,51906.194798077995
2025-02-07,51252.2096575231
2025-02-10,51870.99221797354
2025-02-11,51748.7537168537
2025-02-12,51785.546475344214
2025-02-13,52528.68627506195
2025-02-14,52749.17172680673
2025-02-18,52868.860171246786
2025-02-19,52883.71685431552
2025-02-20,52659.02413980648
2025-02-21,51568.6855677219
2025-02-24,50962.636003777094
2025-02-25,50319.833093570945
2025-02-26,50441.79251233424
2025-02-27,49053.026044921375
2025-02-28,49827.86853625176
2025-03-03,48746.8005752971
2025-03-04,48600.471859171164
2025-03-05,49233.282209399564
2025-03-06,47869.82976086565
2025-03-07,48222.812425455864
2025-03-10,46335.7394633465
2025-03-11,46224.92136530123
2025-03-12,46749.838478766535
2025-03-13,45907.697023758854
2025-03-14,47010.692304527256
2025-03-17,47315.526422327544
2025-03-18,46505.5741176889
2025-03-19,47125.98183058685
2025-03-20,46968.20467474756
2025-03-21,47130.286203660595
2025-03-24,48160.054780008344
2025-03-25,48434.57947058294
2025-03-26,47541.518921734096
2025-03-27,47270.31411547057
2025-03-28,46021.762101808585
2025-03-31,46030.24404802718
2025-04-01,46403.13183252873
2025-04-02,46755.7026678044
2025-04-03,44228.19605725009
2025-04-04,41437.84443357986
2025-04-07,41588.36305175505
2025-04-08,40911.05842146975
2025-04-09,45827.49282365711
2025-04-10,43858.43945722409
2025-04-11,44669.74325703166
2025-04-14,44987.39352720058
2025-04-15,45037.66482273269
2025-04-16,43670.10439605701
2025-04-17,43664.26017973133
2025-04-21,42576.96319088126
2025-04-22,43687.46104155501
2025-04-23,44688.813912133664
2025-04-24,45941.735577056636
2025-04-25,46454.338258535776
2025-04-28,46439.65072079531
2025-04-29,46748.86560656411
2025-04-30,46757.71785735296
2025-05-01,47371.195233992854
2025-05-02,48072.12210330127
2025-05-05,47788.076222975746
2025-05-06,47345.977351511545
2025-05-07,47531.687765661714
2025-05-08,48022.70094062543
2025-05-09,47992.08853152207
2025-05-12,49944.12570004468
2025-05-13,50703.68470820335
2025-05-14,51007.127505863595
2025-05-15,51064.30598574927
2025-05-16,51286.33336747265
2025-05-19,51346.30947373387
2025-05-20,51175.54131506017
2025-05-21,50461.91086340132
2025-05-22,50556.29966674416
2025-05-23,50092.75655841021
2025-05-27,51264.52238226875
2025-05-28,51037.91623494302
2025-05-29,51147.114059800966
2025-05-30,51066.42044536765
2025-06-02,51471.87653758155
2025-06-03,51873.98349037097
2025-06-04,52018.50772718882
2025-06-05,51628.367360580065
2025-06-06,52133.12824144971
2025-06-09,52209.847241077216
2025-06-10,52554.89370447677
2025-06-11,52378.6367877974
2025-06-12,52502.24068129808
2025-06-13,51842.288803440344
2025-06-16,52560.9255642581
2025-06-17,52047.136148159625
2025-06-18,52038.491756044685
2025-06-20,51829.28898362673
2025-06-23,52361.702442201975
2025-06-24,53159.64358945946
2025-06-25,53295.90878733648
2025-06-26,53793.10952458949
2025-06-27,53977.121122980556
2025-06-30,54326.51528423553
2025-07-01,53867.63986294479
2025-07-02,54243.538518623754
2025-07-03,54776.02164441081
2025-07-07,54362.68418805992
2025-07-08,54393.45792832883
2025-07-09,54777.83270016807
2025-07-10,54699.22239496396
2025-07-11,54576.46316398437
2025-07-14,54774.492726444485
2025-07-15,54827.21247157448
2025-07-16,54883.35188327134
2025-07-17,55327.02326565135
2025-07-18,55274.27223490938
2025-07-21,55560.55423846745
2025-07-22,55273.049933320144
2025-07-23,55524.88337652975
2025-07-24,55643.09148736352
2025-07-25,55777.04391555865
2025-07-28,55951.27535952737
2025-07-29,55866.18060384495
2025-07-30,55941.05924933335
2025-07-31,55655.26901517814
2025-08-01,54553.541990875405
2025-08-04,55555.53364317895
2025-08-05,55179.497410815224
2025-08-06,55872.91413558955
2025-08-07,56063.82470786018
2025-08-08,56585.94402991151
2025-08-11,56418.561378142986
2025-08-12,57125.73483103738
2025-08-13,57155.41210849472
2025-08-14,57111.65496757401
2025-08-15,56860.47505611067
2025-08-18,56837.92762720874
2025-08-19,56065.89737691918
2025-08-20,55732.618884282434
2025-08-21,55474.300980840795
2025-08-22,56328.3515585774
2025-08-25,56165.84794053671
2025-08-26,56391.590277669304
2025-08-27,56478.59518973467
2025-08-28,56831.83284735993
2025-08-29,56172.205416703604
2025-09-02,55708.35201480813
2025-09-03,56146.10920733983
2025-09-04,56653.796368652926
2025-09-05,56739.49240317277
2025-09-08,57016.0727438988
2025-09-09,57177.49131438083
2025-09-10,57197.868034979474
2025-09-11,57530.428437839706
2025-09-12,57784.28348692238
2025-09-15,58277.77665879148
2025-09-16,58228.74837081319
2025-09-17,58112.51139854304
2025-09-18,58636.17504649843
2025-09-19,59032.44104205732
2025-09-22,59382.58533750007
2025-09-23,58988.26063596561
2025-09-24,58781.971434508494
2025-09-25,58529.41495286254
2025-09-26,58769.79389024813
2025-09-29,59042.16387181774
2025-09-30,59203.990214038145
2025-10-01,59491.19993954609
2025-10-02,59736.59266886203
2025-10-03,59485.54308040558
2025-10-06,59932.92078652001
2025-10-07,59618.29050296158
2025-10-08,60300.86103635367
2025-10-09,60227.892741987795
2025-10-10,58139.59073983217
2025-10-13,59369.492429662874
2025-10-14,58977.02119609329
2025-10-15,59394.97105763298
2025-10-16,59177.44738285136
2025-10-17,59568.05846320989
2025-10-20,60316.366167915476
2025-10-21,60300.59495149364
2025-10-22,59719.17780565196
2025-10-23,60221.73790126574
2025-10-24,60863.84101920413
2025-10-27,61943.60130629325
2025-10-28,62419.02683820305
2025-10-29,62700.02459899664
2025-10-30,61737.9945784327
2025-10-31,62042.25427809994
2025-11-03,62341.95633813137
2025-11-04,61070.927593206696
2025-11-05,61468.94857145356
2025-11-06,60321.55849802814
2025-11-07,60131.999262781064
2025-11-10,61456.06765471053
2025-11-11,61292.80219555414
2025-11-12,61246.423503206024
2025-11-13,59990.84692954257
2025-11-14,60049.754387826615
2025-11-17,59535.80145009147
2025-11-18,58808.705031481004
2025-11-19,59159.44582042351
2025-11-20,57808.201611679535
2025-11-21,58241.713201043065
2025-11-24,59722.608664533735
2025-11-25,60092.17663188156
2025-11-26,60622.1027097347
2025-11-28,61112.65556870785
2025-12-01,60910.57590102962
2025-12-02,61386.33981604639
2025-12-03,61537.83563403178
2025-12-04,61481.03085970729
2025-12-05,61731.47226443132
2025-12-08,61613.83183711974
2025-12-09,61690.23342315846
2025-12-10,61943.61390669592
2025-12-11,61744.32199294017
2025-12-12,60559.17108786359
2025-12-15,60261.137145569795
2025-12-16,60381.85405602447
2025-12-17,59265.226950759934
2025-12-18,60125.03449114715
2025-12-19,60906.4557129076
2025-12-22,61200.14044342311
2025-12-23,61487.391681232235
2025-12-24,61667.319970275355
2025-12-26,61663.448255128555
2025-12-29,61365.42623970108
2025-12-30,61223.02872190745
2025-12-31,60717.17000057964
2026-01-02,60605.91997575816
2026-01-05,61088.62092785781
