datetime,equity
2025-01-02,50000.0
2025-01-03,51421.13188656019
2025-01-06,53117.397368897255
2025-01-07,51877.05767632939
2025-01-08,51507.00613401364
2025-01-10,50470.685442211005
2025-01-13,49970.596436614724
2025-01-14,50139.73297023289
2025-01-15,51312.30735988001
2025-01-16,51555.57372121727
2025-01-17,52772.17836395029
2025-01-21,53615.162509949354
2025-01-22,54588.5940030877
2025-01-23,54535.55926368901
2025-01-24,53450.68865487729
2025-01-27,48087.07254783165
2025-01-28,49028.78821220629
2025-01-29,48845.7721538011
2025-01-30,49990.29690874294
2025-01-31,49676.40325652512
2025-02-03,48708.06424543285
2025-02-04,49256.58570719289
2025-02-05,50410.55908489884
2025-02-06,50657.27989472388
2025-02-07,49978.59594227502
2025-02-10,50916.58268475261
2025-02-11,50970.96121619856
2025-02-12,50703.425730472234
2025-02-13,51400.72489027213
2025-02-14,51535.360355219025
2025-02-18,52275.53421880815
2025-02-19,52504.19599733539
2025-02-20,52598.2912790597
2025-02-21,51008.42358344885
2025-02-24,49676.175703739566
2025-02-25,48618.435579305566
2025-02-26,49748.85115153186
2025-02-27,46714.49254525043
2025-02-28,47528.64839698129
2025-03-03,45563.74362305947
2025-03-04,46018.681709563
2025-03-05,46867.00471095507
2025-03-06,44886.62908765118
2025-03-07,45967.59489129769
2025-03-10,43785.22265505838
2025-03-11,43722.59874601973
2025-03-12,45007.2127334727
2025-03-13,44809.534743380565
2025-03-14,46231.27200853744
2025-03-17,46719.663356279256
2025-03-18,45994.787015673355
2025-03-19,46400.86235994068
2025-03-20,46331.313282897354
2025-03-21,45873.88965967813
2025-03-24,47064.264970916985
2025-03-25,46864.142970049536
2025-03-26,45297.99436047639
2025-03-27,44425.175933098595
2025-03-28,43282.548792963236
2025-03-31,43159.42923827066
2025-04-01,43368.39128566965
2025-04-02,43712.624181911815
2025-04-03,39849.588622075775
2025-04-04,36781.47902264973
2025-04-07,37713.3274116457
2025-04-08,36815.12367058223
2025-04-09,43073.42477031061
2025-04-10,40037.069823778154
2025-04-11,41080.68232316099
2025-04-14,41168.10682633848
