,equity
2025-05-02,51377.30132120001
2025-05-05,51377.30132120001
2025-05-06,51377.30132120001
2025-05-07,51377.30132120001
2025-05-08,51377.30132120001
2025-05-09,51377.30132120001
2025-05-12,51377.30132120001
2025-05-13,51377.30132120001
2025-05-14,51377.30132120001
2025-05-15,51377.30132120001
2025-05-16,51377.30132120001
2025-05-19,51602.3404672
2025-05-20,51550.44046720001
2025-05-21,51334.83046720001
2025-05-22,51996.71833370002
2025-05-23,51453.42833370001
2025-05-27,52863.28833370001
2025-05-28,52279.58833370001
2025-05-29,52593.888333700015
2025-05-30,52989.00833370001
2025-06-02,52926.14833370001
2025-06-03,53339.22833370001
2025-06-04,53806.18833370002
2025-06-05,54726.638333700015
2025-06-06,54910.72833370001
2025-06-09,54466.21833370002
2025-06-10,53900.47833370001
2025-06-11,53325.75833370001
2025-06-12,54554.94840870002
2025-06-13,54055.42840870001
2025-06-16,54386.94840870002
2025-06-17,55038.78840870001
2025-06-18,56203.588408700016
2025-06-20,55634.62840870002
2025-06-23,56087.10840870002
2025-06-24,56380.54840870002
2025-06-25,56248.38840870002
2025-06-26,56445.508408700014
2025-06-27,56660.54840870002
2025-06-30,57164.54840870002
2025-07-01,56716.54840870002
2025-07-02,57316.868408700015
2025-07-03,61828.228408700015
2025-07-07,61214.46840870001
2025-07-08,59765.188408700014
2025-07-09,59050.62840870002
2025-07-10,57872.38840870002
2025-07-11,57922.30326070003
2025-07-14,58064.68326070002
2025-07-15,57602.40269020002
2025-07-16,57033.34895170002
2025-07-17,57126.66946370002
2025-07-18,56223.655471700025
2025-07-21,56357.155471700025
2025-07-22,56746.92015370003
2025-07-23,57357.46015370003
2025-07-24,57195.48015370003
2025-07-25,57867.43015370003
2025-07-28,58007.160153700024
2025-07-29,60899.660153700024
2025-07-30,61324.19015370002
2025-07-31,60749.25015370003
2025-08-01,60072.85015370003
2025-08-04,60776.84015370003
2025-08-05,60387.020153700025
2025-08-06,60356.76015370003
2025-08-07,59837.89015370003
2025-08-08,59635.86015370003
2025-08-11,59371.53015370003
2025-08-12,59773.81015370003
2025-08-13,59374.20015370003
2025-08-14,59356.40015370003
2025-08-15,59441.84015370003
2025-08-18,60008.770153700025
2025-08-19,59174.84015370003
2025-08-20,59047.57015370003
2025-08-21,59236.25015370003
2025-08-22,59419.59015370003
2025-08-25,59024.43015370003
2025-08-26,58921.19015370002
2025-08-27,59337.80229800003
2025-08-28,59141.414294500035
2025-08-29,59179.80849010003
2025-09-02,58518.428490100036
2025-09-03,56957.69249010003
2025-09-04,57627.758251700034
2025-09-05,57680.36840330003
2025-09-08,57680.36840330003
2025-09-09,58018.08205850003
2025-09-10,59001.194058500034
2025-09-11,63513.24205850004
2025-09-12,64271.13805850003
2025-09-15,65505.96205850004
2025-09-16,66197.61805850004
2025-09-17,66983.11405850004
2025-09-18,69409.15405850003
2025-09-19,69738.69805850003
2025-09-22,72637.25005850004
2025-09-23,72488.76205850004
2025-09-24,70648.94605850003
2025-09-25,70544.61805850004
2025-09-26,70654.46605850004
2025-09-29,72172.46605850004
2025-09-30,73718.06605850004
2025-10-01,78608.23405850003
2025-10-02,80918.90605850003
2025-10-03,80269.75405850004
2025-10-06,82106.81005850002
2025-10-07,77266.32205850004
2025-10-08,78470.78605850003
2025-10-09,77624.01805850003
2025-10-10,72326.47405850003
2025-10-13,74045.81778530002
2025-10-14,72928.16900530003
2025-10-15,73111.51080460002
2025-10-16,73840.11280460002
2025-10-17,74342.57980460003
2025-10-20,74308.78380460003
2025-10-21,74086.62480460003
2025-10-22,74014.06280460002
2025-10-23,73280.49080460003
2025-10-24,73299.87380460002
2025-10-27,73821.22680460002
2025-10-28,72609.54080460004
2025-10-29,70697.58180460002
2025-10-30,71062.12684660002
2025-10-31,70710.46284660001
2025-11-03,73142.25184600001
2025-11-04,68544.051846
2025-11-05,67074.95184600001
2025-11-06,65561.722726
2025-11-07,65315.516926000004
2025-11-10,65315.516926000004
2025-11-11,65315.516926000004
2025-11-12,65355.842573500006
2025-11-13,64407.692573500004
2025-11-14,64025.4175735
2025-11-17,63392.49257350001
2025-11-18,63444.391253500005
2025-11-19,63444.391253500005
2025-11-20,63444.391253500005
2025-11-21,63444.391253500005
2025-11-24,63444.391253500005
2025-11-25,63444.391253500005
2025-11-26,63444.391253500005
2025-11-28,63444.391253500005
2025-12-01,63444.391253500005
2025-12-02,63444.391253500005
2025-12-03,63444.391253500005
2025-12-04,63444.391253500005
2025-12-05,63444.391253500005
2025-12-08,63444.391253500005
