,above_sma50,above_sma200,ret20,dd60,overlap,strong_share,breadth,raw_label,label,method
2025-01-29,1.0,1.0,-0.003310243246004818,-0.03065667152923357,0.1,0.16494845360824742,0.6185567010309279,Rotation,Defense,hierarchy
2025-01-30,1.0,1.0,0.014429633797973462,-0.026525989732358868,0.1,0.14432989690721648,0.6907216494845361,Rotation,Defense,hierarchy
2025-01-31,1.0,1.0,0.021633786385573117,-0.027939759171688783,0.2,0.17525773195876287,0.7010309278350515,Rotation,Defense,hierarchy
2025-02-03,0.0,1.0,0.015444640579401092,-0.035719241139565816,0.3,0.18556701030927836,0.6907216494845361,Defense,Defense,hierarchy
2025-02-04,1.0,1.0,0.011357123846268857,-0.02388220338029645,0.3,0.18556701030927836,0.6391752577319587,Rotation,Defense,hierarchy
2025-02-05,1.0,1.0,0.004404042576893197,-0.01945339248414668,0.3,0.1958762886597938,0.5979381443298969,Rotation,Defense,hierarchy
2025-02-06,1.0,1.0,0.027989627821842777,-0.014334572100366372,0.5,0.18556701030927836,0.6597938144329897,Range,Defense,hierarchy
2025-02-07,1.0,1.0,0.014845822815994225,-0.026767868058185873,0.6,0.17525773195876287,0.6494845360824743,Range,Defense,hierarchy
2025-02-10,1.0,1.0,0.043495015265067716,-0.014985206046583266,0.5,0.16494845360824742,0.7422680412371134,Rotation,Defense,hierarchy
2025-02-11,1.0,1.0,0.044366594329827924,-0.017330863299370503,0.5,0.15463917525773196,0.7319587628865979,Rotation,Defense,hierarchy
2025-02-12,1.0,1.0,0.045974604162428045,-0.016753355358636313,0.5,0.18556701030927836,0.7319587628865979,Rotation,Defense,hierarchy
2025-02-13,1.0,1.0,0.037159079387610205,-0.002610035887993578,0.4,0.15463917525773196,0.7319587628865979,Rotation,Defense,hierarchy
2025-02-14,1.0,1.0,0.048862813013589745,0.0,0.6,0.13402061855670103,0.7010309278350515,Rotation,Rotation,hierarchy
2025-02-18,1.0,1.0,0.03379167720645171,0.0,0.5,0.18556701030927836,0.7010309278350515,Rotation,Rotation,hierarchy
2025-02-19,1.0,1.0,0.028050587810702687,0.0,0.3,0.16494845360824742,0.6597938144329897,Rotation,Rotation,hierarchy
2025-02-20,1.0,1.0,0.010760514578914693,-0.004246276571906571,0.4,0.16494845360824742,0.6494845360824743,Rotation,Rotation,hierarchy
2025-02-21,1.0,1.0,-0.0123151591267604,-0.024911862685051078,0.3,0.12371134020618557,0.6082474226804123,Rotation,Rotation,hierarchy
2025-02-24,0.0,1.0,-0.018428376046915496,-0.036421998476270145,0.1,0.13402061855670103,0.5979381443298969,Defense,Defense,hierarchy
2025-02-25,0.0,1.0,-0.001731957954957286,-0.04856328707369173,0.3,0.15463917525773196,0.6082474226804123,Defense,Defense,hierarchy
2025-02-26,0.0,1.0,-0.013895190453114048,-0.046264621084238344,0.1,0.15463917525773196,0.5773195876288659,Defense,Defense,hierarchy
2025-02-27,0.0,1.0,-0.03947572034291735,-0.07275063115280622,0.2,0.17525773195876287,0.5051546391752577,Defense,Defense,hierarchy
2025-02-28,0.0,1.0,-0.02844683625493316,-0.058107139122510865,0.2,0.16494845360824742,0.5360824742268041,Defense,Defense,hierarchy
2025-03-03,0.0,1.0,-0.0483252157978491,-0.07871857307180952,0.5,0.20618556701030927,0.4639175257731959,Defense,Defense,hierarchy
2025-03-04,0.0,1.0,-0.043542766918930664,-0.08149900658789089,0.3,0.20618556701030927,0.4845360824742268,Defense,Defense,hierarchy
2025-03-05,0.0,1.0,-0.042824569862213835,-0.06952577642999058,0.3,0.21649484536082475,0.5051546391752577,Defense,Defense,hierarchy
2025-03-06,0.0,0.0,-0.07336060166248848,-0.09512294408508992,0.5,0.23711340206185566,0.36082474226804123,Defense,Defense,hierarchy
2025-03-07,0.0,0.0,-0.07139310722662606,-0.08846782988004365,0.4,0.26804123711340205,0.41237113402061853,Defense,Defense,hierarchy
2025-03-10,0.0,0.0,-0.09597919275599642,-0.12379558118343015,0.5,0.29896907216494845,0.38144329896907214,Defense,Defense,hierarchy
2025-03-11,0.0,0.0,-0.10892879577563974,-0.12589070972946326,0.4,0.26804123711340205,0.27835051546391754,Defense,Defense,hierarchy
2025-03-12,0.0,0.0,-0.09672513704890251,-0.1160294139615482,0.3,0.26804123711340205,0.24742268041237114,Defense,Defense,hierarchy
2025-03-13,0.0,0.0,-0.11349737123634829,-0.13193334428825387,0.4,0.25773195876288657,0.24742268041237114,Defense,Defense,hierarchy
2025-03-14,0.0,0.0,-0.10494347043054209,-0.11095031445601355,0.3,0.28865979381443296,0.23711340206185566,Defense,Defense,hierarchy
2025-03-17,0.0,0.0,-0.10290769945036027,-0.10518590998043065,0.3,0.3402061855670103,0.27835051546391754,Defense,Defense,hierarchy
2025-03-18,0.0,0.0,-0.12019709402124479,-0.12044188165698155,0.4,0.35051546391752575,0.1958762886597938,Defense,Defense,hierarchy
2025-03-19,0.0,0.0,-0.10867218894250164,-0.10867218894250164,0.3,0.35051546391752575,0.20618556701030927,Defense,Defense,hierarchy
2025-03-20,0.0,0.0,-0.10790542593210739,-0.11169350622189689,0.5,0.38144329896907214,0.18556701030927836,Defense,Defense,hierarchy
2025-03-21,0.0,0.0,-0.08599409789979462,-0.1087636874262411,0.3,0.35051546391752575,0.17525773195876287,Defense,Defense,hierarchy
2025-03-24,0.0,0.0,-0.05476112498861496,-0.0891886138539909,0.2,0.31958762886597936,0.2268041237113402,Defense,Defense,hierarchy
2025-03-25,0.0,1.0,-0.037234971669469985,-0.08399000612479657,0.4,0.32989690721649484,0.25773195876288657,PanicRebound,Defense,hierarchy
2025-03-26,0.0,0.0,-0.05722934026690063,-0.1008462676087899,0.0,0.4020618556701031,0.24742268041237114,Defense,Defense,hierarchy
2025-03-27,0.0,0.0,-0.03582590903964811,-0.10597018269819691,0.1,0.38144329896907214,0.35051546391752575,Defense,Defense,hierarchy
2025-03-28,0.0,0.0,-0.0758053964037192,-0.12950770081116214,0.4,0.3711340206185567,0.18556701030927836,Defense,Defense,hierarchy
2025-03-31,0.0,0.0,-0.05516932456645285,-0.12954504713105575,0.1,0.38144329896907214,0.26804123711340205,Defense,Defense,hierarchy
2025-04-01,0.0,0.0,-0.044669159129305136,-0.12252767362304118,0.3,0.35051546391752575,0.29896907216494845,Defense,Defense,hierarchy
2025-04-02,0.0,0.0,-0.05007876860092919,-0.11612277976128238,0.2,0.3711340206185567,0.31958762886597936,Defense,Defense,hierarchy
2025-04-03,0.0,0.0,-0.07549934273928116,-0.16344056706652133,0.5,0.3711340206185567,0.24742268041237114,Defense,Defense,hierarchy
2025-04-04,0.0,0.0,-0.13924994520138245,-0.2153986346185447,0.6,0.35051546391752575,0.07216494845360824,Defense,Defense,hierarchy
2025-04-07,0.0,0.0,-0.10238432161489419,-0.21350517619993725,0.3,0.36082474226804123,0.09278350515463918,Defense,Defense,hierarchy
2025-04-08,0.0,0.0,-0.11643630770545388,-0.22766876801959934,0.4,0.3711340206185567,0.041237113402061855,Defense,Defense,hierarchy
2025-04-09,0.0,0.0,-0.021419925600613565,-0.1349639981476226,0.1,0.32989690721649484,0.3917525773195876,Defense,Defense,hierarchy
2025-04-10,0.0,0.0,-0.045874796181330946,-0.1717557251908397,0.3,0.36082474226804123,0.28865979381443296,Defense,Defense,hierarchy
2025-04-11,0.0,0.0,-0.05123175057917162,-0.15649788619829408,0.3,0.35051546391752575,0.27835051546391754,PanicRebound,Defense,hierarchy
2025-04-14,0.0,0.0,-0.05095388545027313,-0.15078016462257815,0.3,0.35051546391752575,0.26804123711340205,PanicRebound,Defense,hierarchy
2025-04-15,0.0,0.0,-0.03341627249335499,-0.14983343541327443,0.1,0.35051546391752575,0.31958762886597936,PanicRebound,Defense,hierarchy
2025-04-16,0.0,0.0,-0.07494170711728332,-0.17546981670426198,0.4,0.3711340206185567,0.21649484536082475,Defense,Defense,hierarchy
2025-04-17,0.0,0.0,-0.07196145575168222,-0.1756173346678418,0.4,0.38144329896907214,0.24742268041237114,Defense,Defense,hierarchy
2025-04-21,0.0,0.0,-0.0979022883745877,-0.1960177619097414,0.5,0.38144329896907214,0.16494845360824742,Defense,Defense,hierarchy
2025-04-22,0.0,0.0,-0.09411704406835253,-0.17491148922185207,0.4,0.3711340206185567,0.1958762886597938,Defense,Defense,hierarchy
2025-04-23,0.0,0.0,-0.07883208405276532,-0.15620098295513962,0.4,0.3402061855670103,0.21649484536082475,Defense,Defense,hierarchy
2025-04-24,0.0,0.0,-0.035157272149559105,-0.1324580600827594,0.3,0.35051546391752575,0.25773195876288657,PanicRebound,Defense,hierarchy
2025-04-25,0.0,0.0,-0.01881038811307123,-0.12278723054630203,0.3,0.31958762886597936,0.3711340206185567,PanicRebound,Defense,hierarchy
2025-04-28,0.0,0.0,0.007400686011416413,-0.12306546062950963,0.2,0.31958762886597936,0.4845360824742268,PanicRebound,Defense,hierarchy
2025-04-29,0.0,0.0,0.014096230207678584,-0.1172749137300011,0.3,0.38144329896907214,0.4948453608247423,PanicRebound,Defense,hierarchy
2025-04-30,0.0,0.0,0.005860684257231741,-0.1173850853736873,0.4,0.30927835051546393,0.44329896907216493,PanicRebound,PanicRebound,hierarchy
2025-05-01,1.0,0.0,0.011613192180690124,-0.10585814373851599,0.4,0.28865979381443296,0.4329896907216495,Defense,Defense,hierarchy
2025-05-02,1.0,0.0,0.08469847165519728,-0.09258526164831715,0.3,0.27835051546391754,0.711340206185567,Defense,Defense,hierarchy
2025-05-05,1.0,0.0,0.1496682342637372,-0.09796873366098513,0.2,0.30927835051546393,0.9175257731958762,Defense,Defense,hierarchy
2025-05-06,1.0,0.0,0.1362330539661436,-0.10635858442509083,0.2,0.27835051546391754,0.9175257731958762,Defense,Defense,hierarchy
2025-05-07,1.0,0.0,0.16161313330351423,-0.10284989767108355,0.1,0.27835051546391754,0.9587628865979382,Defense,Defense,hierarchy
2025-05-08,1.0,0.0,0.04783152114080713,-0.09358801033746145,0.4,0.26804123711340205,0.7319587628865979,Defense,Defense,hierarchy
2025-05-09,1.0,0.0,0.0936606635583972,-0.09418181682377025,0.2,0.26804123711340205,0.865979381443299,Defense,Defense,hierarchy
2025-05-12,1.0,1.0,0.11762843714787286,-0.05727805082087223,0.2,0.21649484536082475,0.8556701030927835,PanicRebound,Defense,hierarchy
2025-05-13,1.0,1.0,0.12702157741858167,-0.04291092155778975,0.1,0.1958762886597938,0.8247422680412371,PanicRebound,Defense,hierarchy
2025-05-14,1.0,1.0,0.1325139252517087,-0.03717452682212696,0.0,0.14432989690721648,0.8144329896907216,PanicRebound,Defense,hierarchy
2025-05-15,1.0,1.0,0.16900799213695117,-0.03200726108008567,0.0,0.14432989690721648,0.865979381443299,PanicRebound,Defense,hierarchy
2025-05-16,1.0,1.0,0.17430687686871416,-0.007188995513101704,0.0,0.15463917525773196,0.8556701030927835,PanicRebound,PanicRebound,hierarchy
2025-05-19,1.0,1.0,0.20525832936558608,0.0,0.0,0.15463917525773196,0.9072164948453608,Rotation,PanicRebound,hierarchy
2025-05-20,1.0,1.0,0.1705117933815843,-0.003333782976509214,0.0,0.15463917525773196,0.865979381443299,Rotation,PanicRebound,hierarchy
2025-05-21,1.0,1.0,0.12865198128698463,-0.01718343514539533,0.0,0.14432989690721648,0.865979381443299,Rotation,Rotation,hierarchy
2025-05-22,1.0,1.0,0.09981639843906387,-0.015345036902857712,0.3,0.14432989690721648,0.8247422680412371,Rotation,Rotation,hierarchy
2025-05-23,1.0,1.0,0.07761850429570094,-0.024463800512593115,0.3,0.15463917525773196,0.8144329896907216,Rotation,Rotation,hierarchy
2025-05-27,1.0,1.0,0.10332117464434232,-0.0015127281136183557,0.4,0.17525773195876287,0.845360824742268,Rotation,Rotation,hierarchy
2025-05-28,1.0,1.0,0.09122447770792252,-0.005939144007862329,0.3,0.16494845360824742,0.7938144329896907,Rotation,Rotation,hierarchy
2025-05-29,1.0,1.0,0.09350597145970174,-0.003985123234347521,0.5,0.15463917525773196,0.7319587628865979,Rotation,Rotation,hierarchy
2025-05-30,1.0,1.0,0.07770686536991644,-0.005555662613454415,0.5,0.15463917525773196,0.7731958762886598,Rotation,Rotation,hierarchy
2025-06-02,1.0,1.0,0.07033085980746834,0.0,0.6,0.15463917525773196,0.711340206185567,Rotation,Rotation,hierarchy
2025-06-03,1.0,1.0,0.08513589324787851,0.0,0.5,0.15463917525773196,0.7835051546391752,Rotation,Rotation,hierarchy
2025-06-04,1.0,1.0,0.09837641306391953,0.0,0.5,0.17525773195876287,0.8041237113402062,Rotation,Rotation,hierarchy
2025-06-05,1.0,1.0,0.08584678082377106,-0.007525920289165877,0.3,0.17525773195876287,0.7938144329896907,Rotation,Rotation,hierarchy
2025-06-06,1.0,1.0,0.08525593880624394,0.0,0.3,0.16494845360824742,0.8247422680412371,Rotation,Rotation,hierarchy
2025-06-09,1.0,1.0,0.08756707504365147,0.0,0.2,0.1958762886597938,0.7835051546391752,Rotation,Rotation,hierarchy
2025-06-10,1.0,1.0,0.051904114853007055,0.0,0.3,0.16494845360824742,0.711340206185567,Rotation,Rotation,hierarchy
2025-06-11,1.0,1.0,0.03262328601418796,-0.003368746916532661,0.3,0.14432989690721648,0.6597938144329897,Rotation,Rotation,hierarchy
2025-06-12,1.0,1.0,0.02887979519801398,-0.0010300193199236363,0.4,0.15463917525773196,0.7422680412371134,Rotation,Rotation,hierarchy
2025-06-13,1.0,1.0,0.014849298508677,-0.013571022374203934,0.4,0.15463917525773196,0.5360824742268041,Rotation,Rotation,hierarchy
2025-06-16,1.0,1.0,0.024506541828934525,0.0,0.4,0.15463917525773196,0.5979381443298969,Rotation,Rotation,hierarchy
2025-06-17,1.0,1.0,0.01354325246179644,-0.009752644322191362,0.5,0.17525773195876287,0.4948453608247423,Range,Rotation,hierarchy
2025-06-18,1.0,1.0,0.016761407579273024,-0.00992020906054547,0.4,0.15463917525773196,0.5257731958762887,Rotation,Rotation,hierarchy
2025-06-20,1.0,1.0,0.02687970698786102,-0.01396247302960818,0.4,0.14432989690721648,0.5670103092783505,Rotation,Rotation,hierarchy
2025-06-23,1.0,1.0,0.03548370051294891,-0.003840809733063888,0.4,0.17525773195876287,0.6494845360824743,Rotation,Rotation,hierarchy
2025-06-24,1.0,1.0,0.06114551542267899,0.0,0.4,0.23711340206185566,0.7422680412371134,Rotation,Rotation,hierarchy
2025-06-25,1.0,1.0,0.039404027830047594,0.0,0.6,0.20618556701030927,0.5360824742268041,Rotation,Rotation,hierarchy
2025-06-26,1.0,1.0,0.053794916331942666,0.0,0.5,0.21649484536082475,0.6494845360824743,Rotation,Rotation,hierarchy
2025-06-27,1.0,1.0,0.05532811466116683,0.0,0.5,0.2268041237113402,0.6907216494845361,Rotation,Rotation,hierarchy
2025-06-30,1.0,1.0,0.0638410842423267,0.0,0.5,0.2268041237113402,0.7216494845360825,Rotation,Rotation,hierarchy
2025-07-01,1.0,1.0,0.046606283513707325,-0.008429995336908247,0.4,0.24742268041237114,0.7319587628865979,Rotation,Rotation,hierarchy
2025-07-02,1.0,1.0,0.045722058265244,-0.0015227908603404616,0.5,0.24742268041237114,0.711340206185567,Rotation,Rotation,hierarchy
2025-07-03,1.0,1.0,0.05307714258537044,0.0,0.4,0.25773195876288657,0.7938144329896907,Rotation,Rotation,hierarchy
2025-07-07,1.0,1.0,0.053069423838495444,-0.007533194833348356,0.5,0.27835051546391754,0.7525773195876289,CrowdedTrend,Rotation,hierarchy
2025-07-08,1.0,1.0,0.04346299210505822,-0.006974979676632631,0.6,0.20618556701030927,0.7525773195876289,Rotation,Rotation,hierarchy
2025-07-09,1.0,1.0,0.04930350342798784,0.0,0.4,0.25773195876288657,0.7628865979381443,Rotation,Rotation,hierarchy
2025-07-10,1.0,1.0,0.04091078563923345,-0.0014379132194083377,0.4,0.25773195876288657,0.6597938144329897,Rotation,Rotation,hierarchy
2025-07-11,1.0,1.0,0.0420787916919374,-0.003685104230644276,0.5,0.26804123711340205,0.6804123711340206,CrowdedTrend,Rotation,hierarchy
2025-07-14,1.0,1.0,0.04340909048068742,-7.225694569901187e-05,0.4,0.2268041237113402,0.6494845360824743,Rotation,Rotation,hierarchy
2025-07-15,1.0,1.0,0.05764425380499416,0.0,0.5,0.23711340206185566,0.6597938144329897,Rotation,Rotation,hierarchy
2025-07-16,1.0,1.0,0.04420131867800836,0.0,0.7,0.2268041237113402,0.6185567010309279,Rotation,Rotation,hierarchy
2025-07-17,1.0,1.0,0.06301833986744176,0.0,0.6,0.23711340206185566,0.7319587628865979,Rotation,Rotation,hierarchy
2025-07-18,1.0,1.0,0.062177082125015826,-0.0009604670338022592,0.6,0.23711340206185566,0.7525773195876289,Rotation,Rotation,hierarchy
2025-07-21,1.0,1.0,0.07206113166909156,0.0,0.7,0.23711340206185566,0.7525773195876289,Rotation,Rotation,hierarchy
2025-07-22,1.0,1.0,0.05567588613073582,-0.005175773249124549,0.6,0.1958762886597938,0.7835051546391752,Rotation,Rotation,hierarchy
2025-07-23,1.0,1.0,0.04451878203016091,-0.000637621067854921,0.5,0.1958762886597938,0.711340206185567,Rotation,Rotation,hierarchy
2025-07-24,1.0,1.0,0.04407292010947672,0.0,0.4,0.18556701030927836,0.7525773195876289,Rotation,Rotation,hierarchy
2025-07-25,1.0,1.0,0.03688939252903789,0.0,0.4,0.1958762886597938,0.711340206185567,Rotation,Rotation,hierarchy
2025-07-28,1.0,1.0,0.03658203458005116,0.0,0.5,0.21649484536082475,0.6907216494845361,Rotation,Rotation,hierarchy
2025-07-29,1.0,1.0,0.028315531009559525,-0.001549309973417623,0.4,0.18556701030927836,0.6391752577319587,Rotation,Rotation,hierarchy
2025-07-30,1.0,1.0,0.03844853811052884,-0.00021046562424287263,0.6,0.18556701030927836,0.5257731958762887,Rotation,Rotation,hierarchy
2025-07-31,1.0,1.0,0.025799225038128037,-0.00550924722282653,0.6,0.18556701030927836,0.41237113402061853,Range,Rotation,hierarchy
2025-08-01,1.0,1.0,-0.00420738867310988,-0.025100236464319026,0.4,0.17525773195876287,0.38144329896907214,Rotation,Rotation,hierarchy
2025-08-04,1.0,1.0,0.02186464742072891,-0.007111615756977607,0.5,0.2268041237113402,0.4639175257731959,Range,Rotation,hierarchy
2025-08-05,1.0,1.0,0.014357209258326176,-0.013851821588820923,0.4,0.20618556701030927,0.41237113402061853,Range,Rotation,hierarchy
2025-08-06,1.0,1.0,0.019901369269120783,-0.0014431928519507142,0.5,0.17525773195876287,0.41237113402061853,Range,Range,hierarchy
2025-08-07,1.0,1.0,0.024827057223074656,0.0,0.6,0.12371134020618557,0.4536082474226804,Range,Range,hierarchy
2025-08-08,1.0,1.0,0.03671900496790825,0.0,0.7,0.1134020618556701,0.4639175257731959,Rotation,Range,hierarchy
2025-08-11,1.0,1.0,0.029916537196950754,-0.0029591180009513884,0.4,0.12371134020618557,0.4329896907216495,Rotation,Range,hierarchy
2025-08-12,1.0,1.0,0.04190611643756492,0.0,0.5,0.13402061855670103,0.5051546391752577,Rotation,Rotation,hierarchy
2025-08-13,1.0,1.0,0.041360222857297346,0.0,0.3,0.14432989690721648,0.5463917525773195,Rotation,Rotation,hierarchy
2025-08-14,1.0,1.0,0.03220158003087081,-0.0007739536043382955,0.2,0.14432989690721648,0.5154639175257731,Rotation,Rotation,hierarchy
2025-08-15,1.0,1.0,0.02865015056412301,-0.005168347894742298,0.3,0.1134020618556701,0.5051546391752577,Rotation,Rotation,hierarchy
2025-08-18,1.0,1.0,0.022936547798426243,-0.005564847615980417,0.3,0.1134020618556701,0.5154639175257731,Rotation,Rotation,hierarchy
2025-08-19,1.0,1.0,0.014306533275087796,-0.019057958216893933,0.3,0.12371134020618557,0.4536082474226804,Rotation,Rotation,hierarchy
2025-08-20,1.0,1.0,0.0037069776725882075,-0.024880790367653893,0.2,0.09278350515463918,0.4020618556701031,Rotation,Rotation,hierarchy
2025-08-21,1.0,1.0,-0.003062433087081873,-0.02939638544620926,0.1,0.1134020618556701,0.422680412371134,Rotation,Rotation,hierarchy
2025-08-22,1.0,1.0,0.00988909804116389,-0.014421162350187089,0.2,0.15463917525773196,0.4536082474226804,Rotation,Rotation,hierarchy
2025-08-25,1.0,1.0,0.0038361339410306616,-0.017265917992083768,0.3,0.1958762886597938,0.422680412371134,Rotation,Rotation,hierarchy
2025-08-26,1.0,1.0,0.009430737046464577,-0.013319966617840073,0.2,0.18556701030927836,0.44329896907216493,Rotation,Rotation,hierarchy
2025-08-27,1.0,1.0,0.009628618028848734,-0.011803225326116662,0.3,0.21649484536082475,0.4742268041237113,Range,Rotation,hierarchy
2025-08-28,1.0,1.0,0.02136233811964461,-0.0056167908109026055,0.2,0.18556701030927836,0.5463917525773195,Rotation,Rotation,hierarchy
2025-08-29,1.0,1.0,0.029826512415165762,-0.01712740280562497,0.4,0.16494845360824742,0.6082474226804123,Rotation,Rotation,hierarchy
2025-09-02,1.0,1.0,0.0026950864992731915,-0.025363862080428845,0.3,0.13402061855670103,0.4948453608247423,Rotation,Rotation,hierarchy
2025-09-03,1.0,1.0,0.01749162901892265,-0.01769531507010602,0.4,0.13402061855670103,0.5360824742268041,Rotation,Rotation,hierarchy
2025-09-04,1.0,1.0,0.013942688324592778,-0.008804371539284483,0.4,0.15463917525773196,0.5257731958762887,Rotation,Rotation,hierarchy
2025-09-05,1.0,1.0,0.011980413339264251,-0.0073742022390980155,0.4,0.1134020618556701,0.6391752577319587,Rotation,Rotation,hierarchy
2025-09-08,1.0,1.0,0.007518468254190225,-0.002533096472364438,0.5,0.10309278350515463,0.5773195876288659,Range,Rotation,hierarchy
2025-09-09,1.0,1.0,0.013373092439922907,0.0,0.5,0.10309278350515463,0.6288659793814433,Range,Rotation,hierarchy
