datetime,open,high,low,close,volume
2026-02-02,411.9435595687579,442.17620767974205,409.7648173720168,437.5488586425781,37771200
2026-02-03,441.90633818196346,442.0462420044696,407.29620039871514,419.1993713378906,42763300
2026-02-04,410.354452122039,412.7630732311689,363.69123445403505,379.1823425292969,58074900
2026-02-05,369.4079721128486,390.70574573939183,365.7900535127613,382.6703796386719,38899500
2026-02-06,377.7531825675145,396.42245965517907,372.65610203071327,394.4635925292969,37196000
2026-02-09,380.4716435170003,391.5852603469787,370.46737536515997,383.280029296875,31009600
2026-02-10,375.7743071367975,382.57042468123126,365.8500107072858,373.035888671875,35433800
2026-02-11,395.16320828074083,413.9224303228854,386.34826035041203,410.1046142578125,48475000
2026-02-12,422.00779323564984,438.51830622069866,410.9241582290314,413.7325439453125,45639100
2026-02-13,404.9575989172073,420.63860209446557,392.4847460505706,411.42388916015625,33807600
2026-02-17,400.72000141223486,413.42270159621324,395.07321821669467,399.5506591796875,28549500
2026-02-18,399.27084855466524,427.60459321919745,394.37366527315834,420.70855712890625,32306600
2026-02-19,415.57147057513606,420.0788931999249,407.5060925636198,417.110595703125,21651300
2026-02-20,414.94180890810406,430.3229944902613,414.91182733874604,427.92437744140625,29894900
2026-02-23,422.06774328623203,431.45237143854285,415.0617547486737,420.728515625,25426600
2026-02-24,428.9737943955014,436.0197382131025,411.0440825999938,417.7702331542969,33389200
2026-02-25,426.25534036276224,436.63939483015685,422.7573481206294,428.75390625,27296300
2026-02-26,424.5963003584035,433.7510496751504,401.7294198641812,415.3216247558594,35433500
2026-02-27,401.57951318695996,417.72024319947496,400.94986968460194,412.1334533691406,28653900
2026-03-02,401.23973085395545,417.3704576055491,396.7722934831473,412.4333190917969,30049200
2026-03-03,386.32824285565096,389.86622066975485,374.33512667231594,379.4621887207031,39010900
2026-03-04,393.41418564005653,407.6460064740802,387.3876157362462,400.5400695800781,32644900
2026-03-05,398.3713643086784,404.2979554687848,380.08184311044465,396.8222351074219,29960100
2026-03-06,379.9219681112347,390.9556136587371,367.23924459596833,370.08758544921875,34458800
2026-03-09,363.75121121460063,389.7762822955878,357.46484133968016,389.0966796875,35547200
2026-03-10,393.7839979982904,415.0717677060177,393.414215117463,402.8787536621094,33745400
2026-03-11,410.53435883479557,422.507497721878,405.55723503454624,418.4498291015625,30191400
2026-03-12,409.7647884145985,413.49265954288353,396.4424490795891,405.1174621582031,31720900
2026-03-13,413.5126558822089,429.1037131768153,412.7630861132381,425.88555908203125,39261000
2026-03-16,445.90408477349564,454.5990761239972,437.4989051179596,441.54656982421875,43067600
2026-03-17,452.28042556048575,462.4645828805874,444.8846763991943,461.4251708984375,43017900
2026-03-18,464.4934096077029,471.0696217040618,458.03709329569284,461.46514892578125,58973700
2026-03-19,424.7262202254473,456.95772024409706,420.8684186267436,444.01513671875,74591900
2026-03-20,443.6653716790131,448.8423930033044,415.1217262287037,422.65740966796875,64224900
2026-03-23,425.90552375147496,444.0151239422344,401.2896484027503,404.1180419921875,54807300
2026-03-24,401.04980206340866,404.7476917358969,388.68690306927783,395.3031005859375,44975100
2026-03-25,382.78030075097894,388.6969182975011,371.1669711800078,381.8708190917969,55328700
2026-03-26,369.80774961984406,374.0353343184194,349.79924385156124,355.256103515625,54515900
2026-03-27,359.6535453411198,368.4885009596891,353.8568848131688,357.01507568359375,45806700
2026-03-30,362.6042190325812,362.75418985689373,318.3510173743371,321.75048828125,73833200
2026-03-31,321.6205585497994,337.7880554199219,311.442100475299,337.7880554199219,73551800
2026-04-01,348.85633726392524,377.831890789038,342.94724262880413,367.7934265136719,74429800
2026-04-02,341.28749103387474,366.88355931551865,340.1476822566628,366.18365478515625,51498700
2026-04-06,373.742491438278,385.0207551752209,370.55297966973916,377.701904296875,41414900
2026-04-07,374.07246056759936,379.1916681868341,364.04400448577076,377.52191162109375,40224100
2026-04-08,415.06615180551705,415.9360131047082,398.8186512936144,406.6674499511719,49216600
2026-04-09,407.5473035457694,423.87480942392403,398.378730785287,421.4451904296875,43101000
2026-04-10,420.2253879207372,423.7948158346493,409.98694159720065,420.52532958984375,36377600
2026-04-13,416.4059702509256,426.8143734072892,408.43719439316766,426.4944152832031,37015800
2026-04-14,434.2832257109763,465.7083860920208,424.79466402959326,465.5884094238281,52534900
2026-04-15,457.5596296769996,463.87866509856457,439.25244786438594,456.15985107421875,40370100
2026-04-16,452.89033559558965,462.2688980280435,444.31166844744615,457.1596984863281,33626400
2026-04-17,466.77821786855947,470.8975794478363,452.1304767239016,455.0000305175781,33405000
2026-04-20,458.17951836169027,464.4885454042651,435.83294982510625,448.3510437011719,32013600
2026-04-21,451.250617253604,457.7496178840842,441.232138291909,449.3109130859375,27734000
2026-04-22,462.85881612563526,491.90436792911254,458.4894929052389,487.4050598144531,45998100
2026-04-23,482.2058465155727,493.54409928872667,471.7274468681773,481.64593505859375,38178000
2026-04-24,495.8437509516432,506.9120254195625,489.28473167521884,496.64361572265625,35379600
2026-04-27,510.4814625795857,531.2782508923513,509.9415370994553,524.4793090820312,41298800
2026-04-28,503.4625787071371,518.7502360925458,488.15493538178663,504.21246337890625,44816600
2026-04-29,525.9191288334299,530.938376549403,508.72176108467283,518.3803100585938,36248500
2026-04-30,529.6585268720199,535.4176508639232,502.5026998725388,517.0804443359375,36554400
2026-05-01,511.701303890077,545.8260301905997,510.13153798121783,542.1266479492188,40215300
2026-05-04,560.5137893132991,592.7088511115685,557.6742601074695,576.3613891601562,46043700
2026-05-05,609.6862575628963,651.6397659140443,605.3768617682681,640.1015625,64268500
2026-05-06,660.2684733246462,667.567338856077,627.4835362552068,666.487548828125,55725800
2026-05-07,649.7300987842582,682.9849944681508,635.3222803012311,646.5305786132812,47527500
2026-05-08,676.3459662365216,747.0950922801325,676.1060129154682,746.6951293945312,65130900
2026-05-11,792.858027429677,818.5440789846186,767.8818886525323,795.2077026367188,70972900
2026-05-12,774.5809049006259,782.6396632639393,706.491338412229,766.462158203125,73743000
2026-05-13,813.0349112689491,814.8246750281264,779.3500902617413,803.5064086914062,54875100
2026-05-14,787.4988861690728,811.8751422431137,775.5107395840645,775.8906860351562,42142700
2026-05-15,732.4573405930316,749.474742504196,718.8894202889641,724.5485229492188,48519000
2026-05-18,750.3446270815475,756.8835994856332,663.1480150050809,681.4351806640625,60042500
2026-05-19,665.4776931146919,725.8384071571451,652.1097534544188,698.632568359375,61792100
2026-05-20,734.8470164803746,735.566876482725,700.5522415362531,731.87744140625,48827400
2026-05-21,736.2467558691484,764.7824063528074,732.0874224003402,761.9827880859375,42461500
2026-05-22,756.703633887413,780.0800437126234,747.0851180015923,750.884521484375,36002900
2026-05-26,820.373834573117,916.6590146524127,820.1738531212661,895.7422485351562,76560800
2026-05-27,955.5130216924548,956.0129448076547,888.0134539398174,928.2672119140625,72295700
2026-05-28,929.6870178621832,949.3439674852925,904.6408825248693,923.3779907226562,49694300
2026-05-29,956.8528605185135,980.849170500169,940.3654056327412,970.8507080078125,60498600
2026-06-01,1009.5647539871434,1046.8090278226243,1009.344817098473,1035.3408203125,46552100
2026-06-02,1049.8384727869006,1076.3944455023225,1017.0435307945203,1063.936279296875,47555400
2026-06-03,1078.844080247331,1089.1225286874078,1038.3403000869419,1079.4039306640625,40324200
2026-06-04,1006.9451317330635,1036.2106509339512,971.5305947237666,995.8468627929688,54917200
2026-06-05,944.2547879371384,961.7420884378228,863.8771362304688,863.8771362304688,77250500
2026-06-08,938.1257167401803,962.8019137156274,916.3590453651269,949.134033203125,54097800
2026-06-09,988.0280306394972,988.9979132065755,854.218593891356,935.74609375,73448600
2026-06-10,904.9908214103338,957.3327470461569,883.1141810553139,891.7428588867188,55712600
2026-06-11,904.2309280744469,996.616743925406,895.3622969166971,995.7168579101562,59418900
2026-06-12,971.6605645390866,1012.4642868369024,960.0423562021971,981.4590454101562,40785200
2026-06-15,1055.7275939797146,1097.3011540611717,1051.338254618575,1087.8226318359375,44994600
2026-06-16,1099.5308285965202,1110.2292562771695,1019.8431344598333,1020.60302734375,45499800
2026-06-17,1061.136863835972,1093.5018817580628,1013.9840809607729,1043.029541015625,46149200
2026-06-18,1107.8994950196334,1149.2532401330302,1092.6219382580323,1133.8155517578125,64642500
2026-06-22,1196.036022632204,1213.3734440603093,1168.390250085504,1211.1937255859375,53140800
2026-06-23,1079.833915576653,1124.8269953923468,1038.3402975244019,1051.6082763671875,60243300
2026-06-24,1082.05353141983,1083.1533378357715,990.9475500402298,1048.3487548828125,68935700
2026-06-25,1232.810364629667,1254.8069810301963,1136.1352941340788,1213.3734130859375,82143900
2026-06-26,1138.9048461164418,1198.525684121708,1121.187599491604,1132.1558837890625,86405300
2026-06-29,1128.526353776065,1148.6133517516635,1023.492584008156,1145.1038818359375,60694100
2026-06-30,1144.55396024363,1168.500350785656,1124.4871000242297,1154.112548828125,42152600
2026-07-01,1081.8436734177803,1096.8313592555164,1032.0412720759573,1032.121337890625,51328100
2026-07-02,1041.3398351432643,1064.47629125389,950.1338925088278,975.4099731445312,61316900
2026-07-06,1007.0,1019.0,980.8499755859375,984.75,37115800
2026-07-07,923.010009765625,942.02001953125,891.6599731445312,938.3800048828125,52367500
2026-07-08,902.6400146484375,959.0,900.4099731445312,948.7999877929688,42979000
2026-07-09,1016.510009765625,1035.5,987.1300048828125,991.6400146484375,41110700
2026-07-10,964.97998046875,998.0,954.1300048828125,979.2999877929688,31768100
2026-07-13,929.0,943.5,902.5999755859375,937.0,35536200
2026-07-14,988.3800048828125,994.7999877929688,950.0700073242188,983.1199951171875,30835200
2026-07-15,975.8099975585938,978.4000244140625,873.6300048828125,904.280029296875,54779200
2026-07-16,866.77001953125,887.7100219726562,840.510009765625,853.2000122070312,46718000
2026-07-17,822.530029296875,903.9600219726562,804.0,848.9500122070312,63346300
2026-07-20,885.5700073242188,901.0,858.9000244140625,865.4600219726562,37705200
2026-07-21,925.3499755859375,982.8800048828125,916.5700073242188,970.8200073242188,49369000
2026-07-22,938.25,982.6199951171875,936.0599975585938,959.47998046875,31588600
2026-07-23,975.1300048828125,1011.77001953125,964.4000244140625,990.2100219726562,40196300
2026-07-24,959.030029296875,967.1400146484375,904.0,920.9500122070312,40803100
2026-07-27,932.4500122070312,935.0,854.7899780273438,900.2000122070312,47591200
2026-07-28,839.6099853515625,848.3599853515625,789.0900268554688,820.530029296875,61039300
2026-07-29,833.0,841.7999877929688,737.8800048828125,739.0,69846000
2026-07-30,793.1400146484375,882.5,789.0,874.6599731445312,63075300
2026-07-31,919.6500244140625,930.8800048828125,818.0,823.030029296875,54538600
2026-08-03,786.3599853515625,836.6199951171875,770.0999755859375,829.5,42607100
2026-08-04,866.8200073242188,902.4299926757812,858.5,892.6699829101562,37478600
2026-08-05,885.2999877929688,928.97998046875,881.2000122070312,893.1900024414062,34720300
2026-08-06,843.1099853515625,913.3300170898438,827.0,881.469970703125,35611000
