,equity
2025-05-02,47485.665558400004
2025-05-05,47485.665558400004
2025-05-06,47485.665558400004
2025-05-07,47485.665558400004
2025-05-08,47485.665558400004
2025-05-09,46500.4271424
2025-05-12,48888.16714240001
2025-05-13,50564.757142400005
2025-05-14,51331.937142400006
2025-05-15,50491.48714240001
2025-05-16,50719.91714240001
2025-05-19,50198.4071424
2025-05-20,50125.13714240001
2025-05-21,49004.537142400004
2025-05-22,49857.91714240001
2025-05-23,49336.4071424
2025-05-27,50689.7471424
2025-05-28,50129.4471424
2025-05-29,50431.147142400005
2025-05-30,50810.4271424
2025-06-02,50750.0871424
2025-06-03,51146.607142400004
2025-06-04,51594.84714240001
2025-06-05,52478.397142400005
2025-06-06,52655.107142400004
2025-06-09,52228.41714240001
2025-06-10,51685.357142400004
2025-06-11,51133.6771424
2025-06-12,52313.537614400004
2025-06-13,51834.08761440001
2025-06-16,52152.287614400004
2025-06-17,52777.937614400005
2025-06-18,53895.9376144
2025-06-20,53349.83761440001
2025-06-23,53784.13761440001
2025-06-24,54065.787614400004
2025-06-25,53938.937614400005
2025-06-26,54128.1376144
2025-06-27,54334.537614400004
2025-06-30,54818.287614400004
2025-07-01,54388.287614400004
2025-07-02,54964.4876144
2025-07-03,59294.58761440001
2025-07-07,58705.4876144
2025-07-08,57314.4376144
2025-07-09,56628.58761440001
2025-07-10,55497.687614400005
2025-07-11,55545.52750940001
2025-07-14,55682.0275094
2025-07-15,55238.8381719
2025-07-16,54691.8166844
2025-07-17,54781.3871764
2025-07-18,53919.6211824
2025-07-21,54047.1211824
2025-07-22,54419.2789124
2025-07-23,55002.378912399996
2025-07-24,54847.67891239999
2025-07-25,55489.4289124
2025-07-28,55622.878912399996
2025-07-29,58385.378912399996
2025-07-30,58790.8289124
2025-07-31,58241.728912399994
2025-08-01,57595.728912399994
2025-08-04,58268.0789124
2025-08-05,57895.7789124
2025-08-06,57866.8789124
2025-08-07,57371.3289124
2025-08-08,57178.378912399996
2025-08-11,56925.92891239999
2025-08-12,57310.1289124
2025-08-13,56928.478912399994
2025-08-14,56911.478912399994
2025-08-15,56993.0789124
2025-08-18,57534.5289124
2025-08-19,56738.0789124
2025-08-20,56616.5289124
2025-08-21,56796.728912399994
2025-08-22,56971.8289124
2025-08-25,56594.4289124
2025-08-26,56495.8289124
2025-08-27,56894.8852726
2025-08-28,56706.710209100005
2025-08-29,56743.639985300004
2025-09-02,56108.539985300005
2025-09-03,54609.8199853
2025-09-04,55253.2606173
2025-09-05,55303.7802993
2025-09-08,55303.7802993
2025-09-09,55627.422552200005
2025-09-10,56569.571552199995
2025-09-11,60893.617552200005
2025-09-12,61619.9345522
2025-09-15,62803.3075522
2025-09-16,63466.1445522
2025-09-17,64218.91155220001
2025-09-18,66543.8665522
2025-09-19,66859.67955219999
2025-09-22,69637.4585522
2025-09-23,69495.15755219999
2025-09-24,67732.00055219998
2025-09-25,67632.01955220001
2025-09-26,67737.2905522
2025-09-29,69192.0405522
2025-09-30,70673.2405522
2025-10-01,75359.6515522
2025-10-02,77574.0455522
2025-10-03,76951.9415522
2025-10-06,78712.4535522
2025-10-07,74073.65255220002
2025-10-08,75227.9305522
2025-10-09,74416.4445522
2025-10-10,69339.63155220001
2025-10-13,70988.4598558
2025-10-14,69918.2537658
2025-10-15,70093.83297209999
2025-10-16,70793.1149721
2025-10-17,71275.3619721
2025-10-20,71242.92597209998
2025-10-21,71029.70697209999
2025-10-22,70960.0649721
2025-10-23,70256.0129721
2025-10-24,70274.61597209999
2025-10-27,70774.98897209999
2025-10-28,69612.0629721
2025-10-29,67777.0439721
2025-10-30,68126.89443409999
2025-10-31,67789.41043409999
2025-11-03,70121.5397045
2025-11-04,65711.69970449999
2025-11-05,64302.77970449999
2025-11-06,62849.90756949999
2025-11-07,62613.19706949999
2025-11-10,62239.09863899998
2025-11-11,62544.613638999974
2025-11-12,62495.593638999984
2025-11-13,61589.58363899999
2025-11-14,61224.298638999986
2025-11-17,60619.50363899999
2025-11-18,60669.09571099999
2025-11-19,60669.09571099999
2025-11-20,60669.09571099999
2025-11-21,60669.09571099999
2025-11-24,60669.09571099999
2025-11-25,60669.09571099999
2025-11-26,60669.09571099999
2025-11-28,60669.09571099999
2025-12-01,60669.09571099999
2025-12-02,60669.09571099999
2025-12-03,61476.47142569999
2025-12-04,61259.938425699984
2025-12-05,62150.37742569998
2025-12-08,61891.028425699995
2025-12-09,61250.349425699984
2025-12-10,62432.02642569999
2025-12-11,62835.43342569998
2025-12-12,61933.175425699985
2025-12-15,62181.374425699985
2025-12-16,62275.10154869998
2025-12-17,62275.10154869998
2025-12-18,62275.10154869998
2025-12-19,62275.10154869998
2025-12-22,61528.50008229998
2025-12-23,61420.15569239998
2025-12-24,61643.72569239998
2025-12-26,61712.534692399975
2025-12-29,61668.76869239998
2025-12-30,61554.61369239998
2025-12-31,61356.00769239998
2026-01-02,61438.45344539998
2026-01-05,61438.45344539998
2026-01-06,61438.45344539998
2026-01-07,61438.45344539998
2026-01-08,61438.45344539998
2026-01-09,62122.61157499997
2026-01-12,61894.20157499998
2026-01-13,60922.831574999975
2026-01-14,59429.38157499998
2026-01-15,59813.41157499998
2026-01-16,60049.35157499998
2026-01-20,58011.231574999976
2026-01-21,58637.75477499998
2026-01-22,59062.30977499998
2026-01-23,59248.03477499998
2026-01-26,59507.764774999974
2026-01-27,60045.08477499998
2026-01-28,60243.159774999986
2026-01-29,59883.96477499998
2026-01-30,59167.56977499998
2026-02-02,59572.17477499997
2026-02-03,58660.459774999974
2026-02-04,57639.77977499998
2026-02-05,56813.374774999975
2026-02-06,57093.570399999975
2026-02-09,57093.570399999975
2026-02-10,57093.570399999975
2026-02-11,57093.570399999975
2026-02-12,57093.570399999975
2026-02-13,57093.570399999975
2026-02-17,57093.570399999975
2026-02-18,57093.570399999975
2026-02-19,57093.570399999975
2026-02-20,57093.570399999975
2026-02-23,57093.570399999975
2026-02-24,57093.570399999975
2026-02-25,57093.570399999975
2026-02-26,57093.570399999975
2026-02-27,57093.570399999975
2026-03-02,57093.570399999975
2026-03-03,57093.570399999975
2026-03-04,57093.570399999975
2026-03-05,57093.570399999975
2026-03-06,57093.570399999975
2026-03-09,57093.570399999975
2026-03-10,57093.570399999975
2026-03-11,57093.570399999975
2026-03-12,57093.570399999975
2026-03-13,57093.570399999975
2026-03-16,57093.570399999975
2026-03-17,57093.570399999975
2026-03-18,57093.570399999975
2026-03-19,57093.570399999975
2026-03-20,57093.570399999975
2026-03-23,57093.570399999975
2026-03-24,57093.570399999975
2026-03-25,57093.570399999975
2026-03-26,57093.570399999975
2026-03-27,57093.570399999975
2026-03-30,57093.570399999975
2026-03-31,57093.570399999975
2026-04-01,57093.570399999975
2026-04-02,57093.570399999975
2026-04-06,57093.570399999975
2026-04-07,57093.570399999975
2026-04-08,57093.570399999975
2026-04-09,57093.570399999975
2026-04-10,57093.570399999975
2026-04-13,57093.570399999975
2026-04-14,57093.570399999975
2026-04-15,57093.570399999975
2026-04-16,57093.570399999975
2026-04-17,57093.570399999975
2026-04-20,57093.570399999975
2026-04-21,57093.570399999975
2026-04-22,57733.45956799998
2026-04-23,57670.17956799998
2026-04-24,59683.83956799998
2026-04-27,59035.21956799998
2026-04-28,58714.29956799997
2026-04-29,59469.139567999984
2026-04-30,59925.659567999974
2026-05-01,60648.85956799997
2026-05-04,61505.39956799998
2026-05-05,61844.39956799998
2026-05-06,62169.83956799998
2026-05-07,61306.51956799998
2026-05-08,61647.779567999976
2026-05-11,60897.84816149998
2026-05-12,60800.244580499966
2026-05-13,59679.12458049996
2026-05-14,59696.764580499956
2026-05-15,61474.48458049997
2026-05-18,64971.12458049996
2026-05-19,65888.40458049996
2026-05-20,64802.56458049996
2026-05-21,62521.12458049996
2026-05-22,64212.60458049996
