,equity
2025-07-15,56501.83986250452
2025-07-16,55679.12775513491
2025-07-17,55754.421704645974
2025-07-18,54808.20592861569
2025-07-21,54938.83994704469
2025-07-22,55212.44521716483
2025-07-23,55803.57595158485
2025-07-24,55647.80735202591
2025-07-25,56294.21221471634
2025-07-28,56427.65525577616
2025-07-29,59118.03705604157
2025-07-30,59502.0437419235
2025-07-31,58984.78397426631
2025-08-01,58368.442367843265
2025-08-04,59012.611575698975
2025-08-05,58660.08093993765
2025-08-06,58632.9385878326
2025-08-07,58163.94547431811
2025-08-08,57979.74626786312
2025-08-11,57735.199885591035
2025-08-12,58108.976137392674
2025-08-13,57743.934363222106
2025-08-14,57727.5051701425
2025-08-15,57806.89379785336
2025-08-18,58334.09709203964
2025-08-19,57563.24747123374
2025-08-20,57444.474059061424
2025-08-21,57622.72015085513
2025-08-22,57793.22969474955
2025-08-25,57425.13374614887
2025-08-26,57328.61816324612
2025-08-27,57497.72524584775
2025-08-28,57273.53936504486
2025-08-29,56830.75161886786
2025-09-02,56192.90673233088
2025-09-03,54691.87328015387
2025-09-04,55243.741091831645
2025-09-05,55231.7549425494
2025-09-08,55231.7549425494
2025-09-09,55471.474612393366
2025-09-10,56408.79810197283
2025-09-11,60692.602557915845
2025-09-12,61415.97018080022
2025-09-15,62591.84138791642
2025-09-16,63251.719276964075
2025-09-17,64001.34378695004
2025-09-18,66326.05213582904
2025-09-19,66641.16672986528
2025-09-22,69385.56520255796
2025-09-23,69265.20813162104
2025-09-24,67494.33349596921
2025-09-25,67407.80166997206
2025-09-26,67513.16679866436
2025-09-29,69002.35864639141
2025-09-30,70478.77445473128
2025-10-01,75219.57722478577
2025-10-02,77432.07087408131
2025-10-03,76810.35585816887
2025-10-06,78580.41874339338
2025-10-07,73946.71841626521
2025-10-08,75143.56430080427
2025-10-09,74329.83467517806
2025-10-10,69239.05324799388
2025-10-13,67748.42389413626
2025-10-14,67375.1315695357
2025-10-15,67161.51493030865
2025-10-16,67831.08544040078
2025-10-17,68293.73505358078
2025-10-20,68264.22054111777
2025-10-21,68064.36861504095
2025-10-22,67997.56741115089
2025-10-23,67323.01441051821
2025-10-24,67341.61229215075
2025-10-27,67824.08689197953
2025-10-28,66704.08761523724
2025-10-29,64932.468671928036
2025-10-30,65228.12517811854
2025-10-31,64905.20742230974
2025-11-03,67410.3099248744
2025-11-04,63132.26025859062
2025-11-05,61814.23107157627
2025-11-06,60774.46445983906
2025-11-07,60762.77015019144
2025-11-10,60598.96646637465
2025-11-11,60897.18342842526
2025-11-12,60849.423039263085
2025-11-13,59961.75120104906
2025-11-14,59606.2283566189
2025-11-17,59017.29991343098
2025-11-18,58996.88985473881
2025-11-19,58996.88985473881
2025-11-20,58996.88985473881
2025-11-21,58996.88985473881
2025-11-24,58996.88985473881
2025-11-25,58996.88985473881
2025-11-26,60348.91139326351
2025-11-28,62077.29918974057
2025-12-01,62358.56314396939
2025-12-02,63863.10045464938
2025-12-03,65091.196855840164
2025-12-04,64861.83452676102
2025-12-05,65801.92727061754
2025-12-08,65530.583009703296
2025-12-09,64850.40539904494
2025-12-10,66104.63786474004
2025-12-11,66531.81715828578
2025-12-12,65573.89148206601
2025-12-15,65839.000121336
2025-12-16,65816.20784885279
2025-12-17,65816.20784885279
2025-12-18,65816.20784885279
2025-12-19,65816.20784885279
2025-12-22,64749.78758394025
2025-12-23,64661.846678990296
2025-12-24,64898.31210474965
2025-12-26,64970.93304529403
2025-12-29,64924.85765928939
2025-12-30,64804.617894939154
2025-12-31,64595.01455223817
2026-01-02,64583.085132174754
2026-01-05,64583.085132174754
2026-01-06,62612.53672784397
2026-01-07,61965.20176378736
2026-01-08,63139.17779382425
2026-01-09,63423.687162560636
2026-01-12,63190.20427000581
2026-01-13,62198.25534876448
2026-01-14,60665.84574343644
2026-01-15,61061.28510047259
2026-01-16,61302.23529920924
2026-01-20,59204.3192386734
2026-01-21,59183.2529437968
2026-01-22,59183.2529437968
2026-01-23,59285.06963524938
2026-01-26,59548.66618711906
2026-01-27,58067.1859618042
2026-01-28,57483.88343600253
2026-01-29,59257.31339675183
2026-01-30,60287.13402727157
2026-02-02,59962.700004901395
2026-02-03,60307.235464965604
2026-02-04,60262.56079799939
2026-02-05,60262.56079799939
2026-02-06,60262.56079799939
2026-02-09,60262.56079799939
2026-02-10,60262.56079799939
2026-02-11,60262.56079799939
2026-02-12,60262.56079799939
2026-02-13,60262.56079799939
2026-02-17,60262.56079799939
2026-02-18,60262.56079799939
2026-02-19,60262.56079799939
2026-02-20,60262.56079799939
2026-02-23,60262.56079799939
2026-02-24,60262.56079799939
2026-02-25,60262.56079799939
2026-02-26,60262.56079799939
2026-02-27,60262.56079799939
2026-03-02,60262.56079799939
2026-03-03,60262.56079799939
2026-03-04,60262.56079799939
2026-03-05,60262.56079799939
2026-03-06,60262.56079799939
2026-03-09,60262.56079799939
2026-03-10,60262.56079799939
2026-03-11,60262.56079799939
2026-03-12,60262.56079799939
2026-03-13,60262.56079799939
2026-03-16,60262.56079799939
2026-03-17,60262.56079799939
2026-03-18,60262.56079799939
2026-03-19,60262.56079799939
2026-03-20,60262.56079799939
2026-03-23,60262.56079799939
2026-03-24,60262.56079799939
2026-03-25,60262.56079799939
2026-03-26,60262.56079799939
2026-03-27,60262.56079799939
2026-03-30,60262.56079799939
2026-03-31,60262.56079799939
2026-04-01,60262.56079799939
2026-04-02,60262.56079799939
2026-04-06,60262.56079799939
2026-04-07,60262.56079799939
2026-04-08,60262.56079799939
2026-04-09,63576.72915985243
2026-04-10,64857.90489610878
2026-04-13,65271.342489195624
2026-04-14,67740.1127958258
2026-04-15,67598.84712506829
2026-04-16,67925.26716350875
2026-04-17,68184.1600047173
2026-04-20,67562.34881846186
2026-04-21,68043.53807217136
2026-04-22,69519.45341612643
2026-04-23,69443.23585890161
2026-04-24,71848.3275508065
2026-04-27,71065.93838559798
2026-04-28,70683.24066135564
2026-04-29,71601.40758214214
2026-04-30,72233.1310962959
2026-05-01,73103.75278420723
2026-05-04,74134.80329653753
2026-05-05,74553.5914715808
2026-05-06,74947.43474388887
2026-05-07,73906.42334315357
2026-05-08,74317.48386695038
2026-05-11,73799.96600382646
2026-05-12,77273.0427554627
2026-05-13,75836.0953481404
2026-05-14,75859.43959584922
2026-05-15,78120.66361032943
2026-05-18,82588.90214054189
2026-05-19,83785.35653361489
2026-05-20,82392.93022070483
2026-05-21,79456.38375170251
2026-05-22,81612.5991087723
2026-05-26,76847.28869074683
2026-05-27,73590.12467571432
2026-05-28,73565.09483155468
2026-05-29,73605.71760680506
2026-06-01,74959.75930316158
2026-06-02,80113.4975207379
2026-06-03,81875.02563085959
2026-06-04,82108.72468573856
2026-06-05,73939.7603646437
2026-06-08,80203.93832786531
2026-06-09,81358.96118822721
2026-06-10,81007.12253512001
2026-06-11,89834.5569343431
2026-06-12,92231.6803264218
2026-06-15,95270.86455477015
2026-06-16,92401.95670097154
2026-06-17,96410.97525564671
2026-06-18,100386.1862266015
2026-06-22,104105.98080762904
2026-06-23,95340.10773947365
2026-06-24,95843.60645285933
2026-06-25,108327.6293710545
2026-06-26,101551.4547103137
2026-06-29,112405.74660526875
2026-06-30,116978.00550995824
2026-07-01,105082.9791981091
2026-07-02,97431.07531867379
2026-07-06,97399.39037935517
2026-07-07,96798.31257062341
2026-07-08,96760.74488239682
2026-07-09,96760.74488239682
2026-07-10,102449.31443644218
2026-07-13,100530.3243418834
2026-07-14,100497.71268173878
2026-07-15,100497.71268173878
2026-07-16,107583.86214415815
2026-07-17,107544.88798555516
2026-07-20,107544.88798555516
2026-07-21,107544.88798555516
2026-07-22,107544.88798555516
2026-07-23,107544.88798555516
2026-07-24,107544.88798555516
2026-07-27,107544.88798555516
2026-07-28,107544.88798555516
2026-07-29,107544.88798555516
2026-07-30,107544.88798555516
2026-07-31,107544.88798555516
2026-08-03,107544.88798555516
2026-08-04,107544.88798555516
2026-08-05,109374.26334118658
2026-08-06,109293.25591224998
2026-08-07,109604.67313881466
