,equity
2025-07-16,51644.40719739998
2025-07-17,51690.04724139998
2025-07-18,51621.41411439999
2025-07-21,51614.118114399986
2025-07-22,51748.767264799986
2025-07-23,51769.73126479998
2025-07-24,51632.60741359998
2025-07-25,51669.382968999984
2025-07-28,51671.20896899998
2025-07-29,51924.647968999976
2025-07-30,51903.15596899998
2025-07-31,51628.23396899998
2025-08-01,51441.343421999976
2025-08-04,51535.568421999975
2025-08-05,51531.47642199998
2025-08-06,51509.51442199998
2025-08-07,51463.390421999975
2025-08-08,51505.73442199998
2025-08-11,51411.59742199998
2025-08-12,51461.63242199998
2025-08-13,51505.84542199998
2025-08-14,51535.343421999976
2025-08-15,51504.350452799976
2025-08-18,51416.25445279997
2025-08-19,51453.31345279998
2025-08-20,51435.43445279998
2025-08-21,51490.993344299975
2025-08-22,51499.372811499976
2025-08-25,51380.013821499975
2025-08-26,51475.88538319997
2025-08-27,51467.77673579997
2025-08-28,51269.48063529997
2025-08-29,51085.47657169997
2025-09-02,51119.759466699965
2025-09-03,51090.015466699966
2025-09-04,51177.60898669997
2025-09-05,51365.88573749997
2025-09-08,51315.96573749997
2025-09-09,51391.67564219997
2025-09-10,51469.04264219997
2025-09-11,52259.64064219997
2025-09-12,52632.35164219997
2025-09-15,52907.17064219997
2025-09-16,53134.66164219997
2025-09-17,53282.32264219997
2025-09-18,53343.66764219997
2025-09-19,53500.68525819997
2025-09-22,53861.442258199975
2025-09-23,53731.75925819998
2025-09-24,53710.60021219997
2025-09-25,53397.44846019997
2025-09-26,53641.85062019997
2025-09-29,53843.69501059997
2025-09-30,54034.00301059997
2025-10-01,54635.42401059997
2025-10-02,54459.31001059997
2025-10-03,54358.93801059997
2025-10-06,54889.57001059997
2025-10-07,54248.37101059997
2025-10-08,54429.32501059997
2025-10-09,54276.19901059997
2025-10-10,53495.768010599975
2025-10-13,53732.98646839997
2025-10-14,53532.761238399966
2025-10-15,53609.275194999966
2025-10-16,53568.62919499997
2025-10-17,53621.92919499997
2025-10-20,53711.85519499997
2025-10-21,53723.707194999966
2025-10-22,53685.12919499997
2025-10-23,53780.15919499997
2025-10-24,53843.65519499997
2025-10-27,53933.98322059997
2025-10-28,53887.35805899998
2025-10-29,53610.16654699997
2025-10-30,53550.04563299997
2025-10-31,53652.86363299997
2025-11-03,54001.52918259997
2025-11-04,53364.36318259996
2025-11-05,53112.27918259997
2025-11-06,52742.28307259997
2025-11-07,52713.99979659997
2025-11-10,52901.05443409996
2025-11-11,53161.456434099964
2025-11-12,53012.04043409996
2025-11-13,52868.45243409996
2025-11-14,52777.229434099965
2025-11-17,52751.43130369997
2025-11-18,52675.180220799964
2025-11-19,52675.180220799964
2025-11-20,52675.180220799964
2025-11-21,52675.180220799964
2025-11-24,52675.180220799964
2025-11-25,52675.180220799964
2025-11-26,52866.32248419996
2025-11-28,53108.89913379996
2025-12-01,53150.84185899996
2025-12-02,53453.13185899996
2025-12-03,53688.68585899996
2025-12-04,53631.38685899996
2025-12-05,54078.68385899995
2025-12-08,54008.90185899996
2025-12-09,53939.59485899996
2025-12-10,54251.01085899996
