datetime,equity
2025-01-02,50000.0
2025-01-03,50000.0
2025-01-06,50000.0
2025-01-07,50000.0
2025-01-08,49836.03745092641
2025-01-10,48047.75222759701
2025-01-13,48023.262869433216
2025-01-14,48023.262869433216
2025-01-15,48023.262869433216
2025-01-16,48023.262869433216
2025-01-17,48023.262869433216
2025-01-21,48792.33891858402
2025-01-22,49655.19004477837
2025-01-23,50855.942617635315
2025-01-24,50203.37096582405
2025-01-27,49932.08390951834
2025-01-28,49913.1962914731
2025-01-29,49913.1962914731
2025-01-30,49913.1962914731
2025-01-31,49913.1962914731
2025-02-03,49913.1962914731
2025-02-04,49913.1962914731
2025-02-05,49913.1962914731
2025-02-06,47620.99206390246
2025-02-07,48693.765244326365
2025-02-10,48673.27941703146
2025-02-11,48673.27941703146
2025-02-12,48673.27941703146
2025-02-13,48673.27941703146
2025-02-14,48673.27941703146
2025-02-18,51840.36081861246
2025-02-19,51596.68794169652
2025-02-20,50217.45830298994
2025-02-21,47836.960606047054
2025-02-24,47311.9677280777
2025-02-25,47297.4767409074
2025-02-26,47297.4767409074
2025-02-27,47297.4767409074
2025-02-28,47297.4767409074
2025-03-03,47297.4767409074
2025-03-04,47297.4767409074
2025-03-05,47297.4767409074
2025-03-06,47297.4767409074
2025-03-07,47297.4767409074
2025-03-10,47297.4767409074
2025-03-11,47297.4767409074
2025-03-12,47297.4767409074
2025-03-13,47297.4767409074
2025-03-14,47297.4767409074
2025-03-17,47297.4767409074
2025-03-18,47297.4767409074
2025-03-19,47297.4767409074
2025-03-20,47297.4767409074
2025-03-21,47297.4767409074
2025-03-24,47297.4767409074
2025-03-25,47297.4767409074
2025-03-26,47297.4767409074
2025-03-27,47297.4767409074
2025-03-28,47297.4767409074
2025-03-31,47297.4767409074
2025-04-01,47297.4767409074
2025-04-02,47297.4767409074
2025-04-03,47297.4767409074
2025-04-04,47297.4767409074
2025-04-07,47297.4767409074
2025-04-08,47297.4767409074
2025-04-09,47297.4767409074
2025-04-10,47297.4767409074
2025-04-11,47297.4767409074
2025-04-14,47297.4767409074
2025-04-15,47297.4767409074
2025-04-16,47297.4767409074
2025-04-17,47297.4767409074
2025-04-21,47297.4767409074
2025-04-22,47297.4767409074
2025-04-23,47297.4767409074
2025-04-24,47297.4767409074
2025-04-25,47297.4767409074
2025-04-28,47297.4767409074
2025-04-29,47297.4767409074
2025-04-30,47297.4767409074
2025-05-01,47297.4767409074
2025-05-02,47297.4767409074
2025-05-05,43239.116195158145
2025-05-06,43211.485206420446
2025-05-07,43211.485206420446
2025-05-08,43211.485206420446
2025-05-09,43211.485206420446
2025-05-12,43211.485206420446
2025-05-13,40490.642696727446
2025-05-14,40285.465823588995
2025-05-15,40274.5498952042
2025-05-16,40274.5498952042
2025-05-19,40274.5498952042
2025-05-20,40274.5498952042
2025-05-21,40274.5498952042
2025-05-22,40148.27451420487
2025-05-23,40107.386980453055
2025-05-27,42090.94087098887
2025-05-28,41019.40663696517
2025-05-29,40742.424655760035
2025-05-30,39809.27490377978
2025-06-02,40590.810075863716
2025-06-03,40771.19762672881
2025-06-04,40732.27638727432
2025-06-05,40732.27638727432
2025-06-06,40732.27638727432
2025-06-09,40732.27638727432
2025-06-10,40732.27638727432
2025-06-11,40732.27638727432
2025-06-12,41303.03280916628
2025-06-13,38968.511556041
2025-06-16,41265.943056122844
2025-06-17,40978.5239456031
2025-06-18,40035.24874789199
2025-06-20,39774.28745973861
2025-06-23,39927.98888720064
2025-06-24,40850.58400798635
2025-06-25,41003.329568364024
2025-06-26,41226.60494466762
2025-06-27,40868.766549228036
2025-06-30,40869.30903627232
2025-07-01,41550.80595419848
2025-07-02,41827.84954955054
2025-07-03,41853.68017714759
2025-07-07,41250.87629497339
2025-07-08,42194.523057609134
2025-07-09,42240.836789655456
2025-07-10,42602.809139415716
2025-07-11,42592.726321838
2025-07-14,42592.726321838
2025-07-15,42592.726321838
