datetime,equity
2025-01-02,50000.0
2025-01-03,50000.0
2025-01-06,50000.0
2025-01-07,50000.0
2025-01-08,49868.818802772
2025-01-10,48437.249579673895
2025-01-13,48417.49927547141
2025-01-14,48417.49927547141
2025-01-15,48417.49927547141
2025-01-16,50155.5997489552
2025-01-17,51360.98847283381
2025-01-21,51541.95050632184
2025-01-22,52112.03053318502
2025-01-23,51089.81184395568
2025-01-24,50244.111412929225
2025-01-27,47579.55261405252
2025-01-28,47565.27209980887
2025-01-29,47565.27209980887
2025-01-30,47565.27209980887
2025-01-31,47565.27209980887
2025-02-03,47565.27209980887
2025-02-04,47565.27209980887
2025-02-05,47565.27209980887
2025-02-06,45817.623845369904
2025-02-07,46643.342351798456
2025-02-10,46627.643792427145
2025-02-11,46627.643792427145
2025-02-12,46627.643792427145
2025-02-13,46627.643792427145
2025-02-14,46627.643792427145
2025-02-18,49055.117278633596
2025-02-19,48870.652489176464
2025-02-20,47825.564440855735
2025-02-21,46011.87414503012
2025-02-24,45607.879849818826
2025-02-25,45596.70461051249
2025-02-26,45596.70461051249
2025-02-27,45596.70461051249
2025-02-28,45596.70461051249
2025-03-03,45596.70461051249
2025-03-04,45596.70461051249
2025-03-05,45596.70461051249
2025-03-06,45596.70461051249
2025-03-07,45596.70461051249
2025-03-10,45596.70461051249
2025-03-11,45596.70461051249
2025-03-12,45596.70461051249
2025-03-13,45596.70461051249
2025-03-14,45596.70461051249
2025-03-17,45596.70461051249
2025-03-18,45596.70461051249
2025-03-19,45596.70461051249
2025-03-20,45596.70461051249
2025-03-21,45596.70461051249
2025-03-24,45596.70461051249
2025-03-25,45596.70461051249
2025-03-26,45596.70461051249
2025-03-27,45596.70461051249
2025-03-28,45596.70461051249
2025-03-31,45596.70461051249
2025-04-01,45596.70461051249
2025-04-02,45596.70461051249
2025-04-03,45596.70461051249
2025-04-04,45596.70461051249
2025-04-07,45596.70461051249
2025-04-08,45596.70461051249
2025-04-09,45596.70461051249
2025-04-10,45596.70461051249
2025-04-11,45596.70461051249
2025-04-14,45596.70461051249
2025-04-15,45596.70461051249
2025-04-16,45596.70461051249
2025-04-17,45596.70461051249
2025-04-21,45596.70461051249
2025-04-22,45596.70461051249
2025-04-23,45596.70461051249
2025-04-24,45596.70461051249
2025-04-25,45596.70461051249
2025-04-28,45596.70461051249
2025-04-29,45596.70461051249
2025-04-30,45596.70461051249
2025-05-01,45596.70461051249
2025-05-02,45596.70461051249
2025-05-05,42466.37945693262
2025-05-06,42444.66970602635
2025-05-07,42444.66970602635
2025-05-08,42444.66970602635
2025-05-09,44238.381870090896
2025-05-12,47013.00061957591
2025-05-13,49138.7996785717
2025-05-14,48968.10000058125
2025-05-15,49033.02798586897
2025-05-16,48440.78911494291
2025-05-19,47428.042485768965
2025-05-20,47656.743199494056
2025-05-21,46569.79599110372
2025-05-22,45940.73985129641
2025-05-23,45568.44610932627
2025-05-27,46748.74355963364
2025-05-28,46164.33440311764
2025-05-29,46280.32354958357
2025-05-30,45301.81429386279
2025-06-02,45780.23668894938
2025-06-03,46678.02107577051
2025-06-04,46742.09245488865
2025-06-05,46333.60421031838
2025-06-06,47124.50841476317
2025-06-09,49609.186889690114
2025-06-10,50774.541766940696
2025-06-11,50044.6791030124
2025-06-12,50739.29984756617
2025-06-13,50267.76643912342
2025-06-16,50259.314515080165
2025-06-17,50259.314515080165
2025-06-18,50259.314515080165
2025-06-20,49520.41574937285
2025-06-23,48040.67015946904
2025-06-24,50412.039603503006
2025-06-25,50801.70606755251
2025-06-26,52944.367863064086
2025-06-27,51443.36563965041
2025-06-30,51579.815199392
2025-07-01,50959.102111322805
2025-07-02,49894.32618201542
2025-07-03,50392.81772337188
2025-07-07,48430.71976063809
2025-07-08,48412.16593176907
2025-07-09,48412.16593176907
2025-07-10,48412.16593176907
2025-07-11,48412.16593176907
2025-07-14,48412.16593176907
2025-07-15,49000.3320869567
