datetime,equity
2025-01-02,50000.0
2025-01-03,50000.0
2025-01-06,50000.0
2025-01-07,50000.0
2025-01-08,49901.60573360216
2025-01-10,48827.222912836965
2025-01-13,48812.29092587044
2025-01-14,48812.29092587044
2025-01-15,48812.29092587044
2025-01-16,50126.17261113544
2025-01-17,51029.68373759615
2025-01-21,51164.52978921991
2025-01-22,51588.95896143037
2025-01-23,50829.99029140305
2025-01-24,50198.94062885283
2025-01-27,48202.318161282245
2025-01-28,48191.1461263556
2025-01-29,48191.1461263556
2025-01-30,48191.1461263556
2025-01-31,48191.1461263556
2025-02-03,48191.1461263556
2025-02-04,48191.1461263556
2025-02-05,48191.1461263556
2025-02-06,46863.052522288956
2025-02-07,47496.47182398574
2025-02-10,47484.4825537288
2025-02-11,47484.4825537288
2025-02-12,47484.4825537288
2025-02-13,47484.4825537288
2025-02-14,47484.4825537288
2025-02-18,49338.76724256636
2025-02-19,49199.61868147264
2025-02-20,48410.52649351794
2025-02-21,47033.62112172117
2025-02-24,46723.878852062895
2025-02-25,46715.29233374833
2025-02-26,46715.29233374833
2025-02-27,46715.29233374833
2025-02-28,46715.29233374833
2025-03-03,46715.29233374833
2025-03-04,46715.29233374833
2025-03-05,46715.29233374833
2025-03-06,46715.29233374833
2025-03-07,46715.29233374833
2025-03-10,46715.29233374833
2025-03-11,46715.29233374833
2025-03-12,46715.29233374833
2025-03-13,46715.29233374833
2025-03-14,46715.29233374833
2025-03-17,46715.29233374833
2025-03-18,46715.29233374833
2025-03-19,46715.29233374833
2025-03-20,46715.29233374833
2025-03-21,46715.29233374833
2025-03-24,46715.29233374833
2025-03-25,46715.29233374833
2025-03-26,46715.29233374833
2025-03-27,46715.29233374833
2025-03-28,46715.29233374833
2025-03-31,46715.29233374833
2025-04-01,46715.29233374833
2025-04-02,46715.29233374833
2025-04-03,46715.29233374833
2025-04-04,46715.29233374833
2025-04-07,46715.29233374833
2025-04-08,46715.29233374833
2025-04-09,46715.29233374833
2025-04-10,46715.29233374833
2025-04-11,46715.29233374833
2025-04-14,46715.29233374833
2025-04-15,46715.29233374833
2025-04-16,46715.29233374833
2025-04-17,46715.29233374833
2025-04-21,46715.29233374833
2025-04-22,46715.29233374833
2025-04-23,46715.29233374833
2025-04-24,46715.29233374833
2025-04-25,46715.29233374833
2025-04-28,46715.29233374833
2025-04-29,46715.29233374833
2025-04-30,46715.29233374833
2025-05-01,46715.29233374833
2025-05-02,46715.29233374833
2025-05-05,44309.65765743096
2025-05-06,44292.66860086221
2025-05-07,44292.66860086221
2025-05-08,45088.593450102206
2025-05-09,45313.71749666146
2025-05-12,47362.156710845506
2025-05-13,48787.08552180006
2025-05-14,48298.93863975667
2025-05-15,48344.5640818808
2025-05-16,49116.49791365012
2025-05-19,49333.116463095765
2025-05-20,49168.49286431405
2025-05-21,48485.01204521364
2025-05-22,48177.64901913102
2025-05-23,47742.02882647829
2025-05-27,48658.470736143776
2025-05-28,48598.408188630594
2025-05-29,48799.63978857085
2025-05-30,48088.06384028622
2025-06-02,49222.9422542409
2025-06-03,50445.11120034938
2025-06-04,50740.79482573004
2025-06-05,51637.25400914184
2025-06-06,52296.618107965965
2025-06-09,52983.80844075237
2025-06-10,53893.94361247755
2025-06-11,54427.84926840195
2025-06-12,54479.8721123598
2025-06-13,54327.274267378416
2025-06-16,55512.11261634985
2025-06-17,55651.4899503828
2025-06-18,56061.776655414535
2025-06-20,56551.49816554395
2025-06-23,56134.47019487849
2025-06-24,57724.20410483397
2025-06-25,57547.27287691696
2025-06-26,57224.951516499896
2025-06-27,56886.340664434916
2025-06-30,56473.74285396946
2025-07-01,55821.96973549788
2025-07-02,56058.57826953492
2025-07-03,56210.59056132997
2025-07-07,55585.24227689501
2025-07-08,56825.42493952911
2025-07-09,56230.297637898235
2025-07-10,56475.7200947206
2025-07-11,56666.278597950615
2025-07-14,56658.76429736086
