total_return,total_pnl_usd,max_drawdown,sharpe,avg_exposure,pct_days_full,pct_days_partial,pct_days_flat,n_trades,end_equity_usd,strategy,vs_dia,vs_s12
0.3031248940034763,15156.244700173815,-0.15714728475640438,1.1435862274683386,1.0,1.0,0.0,0.0,1,65156.24470017382,DIA_buy_hold,0.0,0.16093406183437953
0.14219083216909678,7109.541608454839,-0.07083904579215916,0.9138599423743465,0.6390977443609023,0.6390977443609023,0.0,0.3609022556390977,19,57109.54160845484,S12_full,-0.16093406183437953,0.0
0.1396508116188202,6982.54058094101,-0.05144922082446102,0.9920090850670303,0.5570175438596491,0.49624060150375937,0.14285714285714285,0.3609022556390977,37,56982.54058094101,L1+L4,-0.1634740823846561,-0.0025400205502765782
