datetime,equity
2025-01-02,50000.0
2025-01-03,50000.0
2025-01-06,49897.369953644964
2025-01-07,49952.207994889846
2025-01-08,50066.73144649754
2025-01-10,49872.06458640713
2025-01-13,49858.940271863976
2025-01-14,49858.940271863976
2025-01-15,49858.940271863976
2025-01-16,49769.75836665023
2025-01-17,49748.88320189584
2025-01-21,49101.85490996061
2025-01-22,48598.75055853965
2025-01-23,48811.12871556786
2025-01-24,50512.21178363392
2025-01-27,50411.03577212755
2025-01-28,50400.55350977905
2025-01-29,49629.29510960412
2025-01-30,49930.33999504602
2025-01-31,49876.79551763825
2025-02-03,49244.29316760811
2025-02-04,49226.328623807065
2025-02-05,49226.328623807065
2025-02-06,48370.328557841785
2025-02-07,48293.64388369492
2025-02-10,48831.61321428565
2025-02-11,48711.7228199641
2025-02-12,48038.95425485026
2025-02-13,48291.79465731708
2025-02-14,46708.826705836036
2025-02-18,46937.52277978179
2025-02-19,47038.757732626254
2025-02-20,47136.18880961944
2025-02-21,47131.796286504374
2025-02-24,47697.2890587293
2025-02-25,47687.99047398881
2025-02-26,47687.99047398881
2025-02-27,47687.99047398881
2025-02-28,47687.99047398881
2025-03-03,47687.99047398881
2025-03-04,47687.99047398881
2025-03-05,47687.99047398881
2025-03-06,47687.99047398881
2025-03-07,47687.99047398881
2025-03-10,47687.99047398881
2025-03-11,47687.99047398881
2025-03-12,47687.99047398881
2025-03-13,47687.99047398881
2025-03-14,47687.99047398881
2025-03-17,47687.99047398881
2025-03-18,47687.99047398881
2025-03-19,47687.99047398881
2025-03-20,47687.99047398881
2025-03-21,47687.99047398881
2025-03-24,47687.99047398881
2025-03-25,47687.99047398881
2025-03-26,47687.99047398881
2025-03-27,47687.99047398881
2025-03-28,47687.99047398881
2025-03-31,47687.99047398881
2025-04-01,47687.99047398881
2025-04-02,47687.99047398881
2025-04-03,47687.99047398881
2025-04-04,47687.99047398881
2025-04-07,47687.99047398881
2025-04-08,47687.99047398881
2025-04-09,47687.99047398881
2025-04-10,47687.99047398881
2025-04-11,47687.99047398881
2025-04-14,47687.99047398881
2025-04-15,47687.99047398881
2025-04-16,47687.99047398881
2025-04-17,47687.99047398881
2025-04-21,47687.99047398881
2025-04-22,47687.99047398881
2025-04-23,47687.99047398881
2025-04-24,47687.99047398881
2025-04-25,47687.99047398881
2025-04-28,47687.99047398881
2025-04-29,47687.99047398881
2025-04-30,47687.99047398881
2025-05-01,47687.99047398881
2025-05-02,47083.225722451636
2025-05-05,47399.54251230654
2025-05-06,47567.113045869024
2025-05-07,47549.633259329494
2025-05-08,48974.382964399614
2025-05-09,48381.73258652605
2025-05-12,50844.36944794002
2025-05-13,52587.13767787133
2025-05-14,53382.1557063643
2025-05-15,52504.81703215532
2025-05-16,52743.115770798795
2025-05-19,52211.58503672353
2025-05-20,52139.26791951862
2025-05-21,50966.965322323595
2025-05-22,51851.74589576726
2025-05-23,51316.24481647451
2025-05-27,52715.15200700593
2025-05-28,52132.4684673606
2025-05-29,52445.77768025995
2025-05-30,52844.415430820714
2025-06-02,52782.18764909048
2025-06-03,53196.44416641954
2025-06-04,53661.67423193677
2025-06-05,54577.606857910025
2025-06-06,54762.96316704018
2025-06-09,54320.182539290145
2025-06-10,53766.956922688834
2025-06-11,53193.41594965086
2025-06-12,54083.303024466506
2025-06-13,53591.40391451815
2025-06-16,53919.84281402061
2025-06-17,54570.06219049313
2025-06-18,55705.16358105641
2025-06-20,55167.070094136645
2025-06-23,55605.63284346083
2025-06-24,55887.723197180436
2025-06-25,55762.20081658024
2025-06-26,55951.000510061225
2025-06-27,56155.484224245825
2025-06-30,56631.818294747245
2025-07-01,56208.82568663024
2025-07-02,56782.711090998564
2025-07-03,60881.3557987877
2025-07-07,60343.273566560485
2025-07-08,59061.41593037529
2025-07-09,58413.93293290272
2025-07-10,57338.50190095226
2025-07-11,56889.24006778957
2025-07-14,57029.58645062762
