,equity
2025-01-02,14947.444043000001
2025-01-03,15114.412424300002
2025-01-06,15285.9474243
2025-01-07,15016.5374243
2025-01-08,15019.1184243
2025-01-10,14892.620368900001
2025-01-13,14910.791308200001
2025-01-14,14910.791308200001
2025-01-15,14910.791308200001
2025-01-16,14907.9873762
2025-01-17,15170.9612502
2025-01-21,14615.9125202
2025-01-22,14466.112520199998
2025-01-23,14429.155767699998
2025-01-24,14829.180072099996
2025-01-27,14797.900072099997
2025-01-28,14823.695042099996
2025-01-29,14655.805450099997
2025-01-30,14742.205450099997
2025-01-31,14724.925450099996
2025-02-03,14538.445450099996
2025-02-04,14464.259754099996
2025-02-05,14464.259754099996
2025-02-06,14214.661724099995
2025-02-07,13959.292456099998
2025-02-10,14502.416212099997
2025-02-11,14466.146212099997
2025-02-12,14268.056212099997
2025-02-13,14342.766212099996
2025-02-14,13870.636212099995
2025-02-18,14011.066212099997
2025-02-19,14070.896212099997
2025-02-20,14128.866212099996
2025-02-21,14126.076212099995
2025-02-24,13935.359287699996
2025-02-25,13912.238563899995
2025-02-26,13912.238563899995
2025-02-27,13912.238563899995
2025-02-28,13912.238563899995
2025-03-03,13912.238563899995
2025-03-04,13912.238563899995
2025-03-05,13912.238563899995
2025-03-06,13912.238563899995
2025-03-07,13912.238563899995
2025-03-10,13912.238563899995
2025-03-11,13912.238563899995
2025-03-12,13912.238563899995
2025-03-13,13912.238563899995
2025-03-14,13912.238563899995
2025-03-17,13912.238563899995
2025-03-18,13912.238563899995
2025-03-19,13912.238563899995
2025-03-20,13912.238563899995
2025-03-21,13912.238563899995
2025-03-24,13912.238563899995
2025-03-25,13912.238563899995
2025-03-26,13912.238563899995
2025-03-27,13912.238563899995
2025-03-28,13912.238563899995
2025-03-31,13912.238563899995
2025-04-01,13912.238563899995
2025-04-02,13912.238563899995
2025-04-03,13912.238563899995
2025-04-04,13912.238563899995
2025-04-07,13912.238563899995
2025-04-08,13912.238563899995
2025-04-09,13912.238563899995
2025-04-10,13912.238563899995
2025-04-11,13912.238563899995
2025-04-14,13912.238563899995
2025-04-15,13912.238563899995
2025-04-16,13912.238563899995
2025-04-17,13912.238563899995
2025-04-21,13912.238563899995
2025-04-22,13912.238563899995
2025-04-23,13912.238563899995
2025-04-24,13912.238563899995
2025-04-25,13912.238563899995
2025-04-28,13912.238563899995
2025-04-29,13912.238563899995
2025-04-30,13912.238563899995
2025-05-01,13912.238563899995
2025-05-02,13969.857744299996
2025-05-05,13889.133744299994
2025-05-06,13763.329744299994
2025-05-07,13815.941744299995
2025-05-08,13954.821744299994
2025-05-09,13945.917744299995
2025-05-12,14499.281744299995
2025-05-13,14714.713744299996
2025-05-14,14800.729744299995
2025-05-15,14816.577744299995
2025-05-16,14879.493744299994
2025-05-19,14893.409744299994
2025-05-20,14844.969744299997
2025-05-21,14643.733744299994
2025-05-22,14670.445744299994
2025-05-23,14537.949744299995
2025-05-27,14871.429744299994
2025-05-28,14807.113744299993
2025-05-29,14835.505744299993
2025-05-30,14812.685744299995
2025-06-02,14926.813744299996
2025-06-03,15040.661744299994
