,equity
2023-12-19,16393.8830598
2023-12-20,16154.003059799998
2023-12-21,16339.043059799997
2023-12-22,16363.0830598
2023-12-26,16461.723059799995
2023-12-27,16494.403059799995
2023-12-28,16486.523059799998
2023-12-29,16416.243059799996
2024-01-02,16142.763059799996
2024-01-03,15974.603059799996
2024-01-04,15893.683059799998
2024-01-05,15912.243059799997
2024-01-08,16235.883059799999
2024-01-09,16267.483059799997
2024-01-10,16376.003059799998
2024-01-11,16409.5630598
2024-01-12,16417.843059799998
2024-01-16,16416.243059799996
2024-01-17,16325.083059799996
2024-01-18,16553.2030598
2024-01-19,16876.443059799996
2024-01-22,16898.163059799997
2024-01-23,16967.2430598
2024-01-24,17059.963059799997
2024-01-25,17080.523059799998
2024-01-26,16980.243059799996
2024-01-29,17151.5630598
2024-01-30,17039.0830598
2024-01-31,16710.283059799996
2024-02-01,17078.6473542
2024-02-02,17287.5630934
2024-02-05,17265.483093400002
2024-02-06,17297.341618899998
2024-02-07,17493.647166100003
2024-02-08,17525.9961661
2024-02-09,17698.319166100002
2024-02-12,17629.1521661
2024-02-13,17354.452166100004
2024-02-14,17645.9065903
2024-02-15,17650.6855903
2024-02-16,17673.518590300006
2024-02-20,17701.181353900003
2024-02-21,17902.621733900003
2024-02-22,17781.5177339
2024-02-23,17878.725733900003
2024-02-26,17515.413733900004
2024-02-27,18229.277733900002
2024-02-28,18067.109733900004
2024-02-29,18471.4857339
2024-03-01,18428.333733900003
2024-03-04,18419.5177339
2024-03-05,18224.869733900003
2024-03-06,18196.797733900003
2024-03-07,18235.773733900005
2024-03-08,18179.3977339
2024-03-11,18155.7337339
2024-03-12,18082.189733900002
2024-03-13,18010.263821000004
2024-03-14,17879.013139600003
2024-03-15,17933.535139600004
2024-03-18,17843.2010975
2024-03-19,17877.2581706
2024-03-20,17826.773170599998
2024-03-21,17706.1873811
2024-03-22,17726.3473811
2024-03-25,17662.3073811
2024-03-26,17605.387381099998
2024-03-27,17665.1073811
2024-03-28,17632.6673811
2024-04-01,17669.827381099996
2024-04-02,17518.067381099998
2024-04-03,17557.1873811
2024-04-04,17289.9873811
2024-04-05,17492.747381099998
2024-04-08,17497.9073811
2024-04-09,17615.991977100002
2024-04-10,17444.743977100003
2024-04-11,17383.9279771
2024-04-12,17357.047977100003
2024-04-15,17238.439977100003
2024-04-16,17239.233692300004
2024-04-17,17239.233692300004
2024-04-18,17239.233692300004
2024-04-19,17239.233692300004
2024-04-22,17239.233692300004
2024-04-23,17239.233692300004
2024-04-24,17239.233692300004
2024-04-25,17239.233692300004
2024-04-26,17239.233692300004
2024-04-29,17239.233692300004
2024-04-30,17239.233692300004
2024-05-01,17239.233692300004
2024-05-02,17239.233692300004
2024-05-03,17239.233692300004
2024-05-06,17239.233692300004
2024-05-07,17217.367857100002
2024-05-08,17207.3448571
2024-05-09,17244.355857100003
2024-05-10,17284.408857100003
2024-05-13,17323.720857100005
2024-05-14,17433.5448571
2024-05-15,17702.137857100002
2024-05-16,17666.6868571
2024-05-17,17658.223857100005
2024-05-20,17779.630857100005
2024-05-21,17813.911857100004
2024-05-22,17810.440857100002
2024-05-23,17731.426857100003
2024-05-24,17896.747857100003
2024-05-28,17963.4378571
2024-05-29,17838.5598571
2024-05-30,17650.150857100005
2024-05-31,17323.540966300006
2024-06-03,17705.052606499998
2024-06-04,17410.941977
2024-06-05,17886.7083796
2024-06-06,17472.325447400002
2024-06-07,17177.923171399998
2024-06-10,17094.626773400003
2024-06-11,17116.946773400003
2024-06-12,17094.626773400003
2024-06-13,17137.9222494
2024-06-14,16925.7622494
2024-06-17,17613.0180502
2024-06-18,17618.346050199998
2024-06-20,17485.326050199998
2024-06-21,17439.4260502
2024-06-24,17243.7660502
2024-06-25,17180.4328914
2024-06-26,17195.878771599997
2024-06-27,17240.050771599996
2024-06-28,17150.986771599997
2024-07-01,17251.1027716
2024-07-02,17431.3547716
2024-07-03,17576.002771599997
2024-07-05,17758.414771599997
2024-07-08,17800.462771599996
2024-07-09,17815.7627716
2024-07-10,18000.658771599996
2024-07-11,17607.718771599997
2024-07-12,17710.678771599996
2024-07-15,17758.054771599996
2024-07-16,17764.822771599996
2024-07-17,17356.7759596
2024-07-18,17197.559363800003
2024-07-19,17046.1793638
2024-07-22,17298.395363800002
2024-07-23,17237.843363800002
2024-07-24,16726.7346938
2024-07-25,16975.556660500002
2024-07-26,16975.556660500002
2024-07-29,16975.556660500002
2024-07-30,16975.556660500002
2024-07-31,16975.556660500002
2024-08-01,16975.556660500002
2024-08-02,16975.556660500002
2024-08-05,16975.556660500002
2024-08-06,16975.556660500002
2024-08-07,16975.556660500002
2024-08-08,16975.556660500002
2024-08-09,16975.556660500002
2024-08-12,16975.556660500002
2024-08-13,16975.556660500002
2024-08-14,16975.556660500002
2024-08-15,16975.556660500002
2024-08-16,17054.2674465
2024-08-19,17276.5674465
2024-08-20,17240.5674465
2024-08-21,17320.379446500003
2024-08-22,17047.8594465
2024-08-23,17231.3154465
2024-08-26,17065.2834465
2024-08-27,17115.8994465
2024-08-28,16923.1554465
2024-08-29,16898.5674465
2024-08-30,17098.4394465
2024-09-03,16583.2794465
2024-09-04,16540.5474465
2024-09-05,16555.8474465
2024-09-06,16115.8914465
2024-09-09,16321.4514465
2024-09-10,16471.067446499997
2024-09-11,16825.8834465
2024-09-12,16989.7914465
2024-09-13,17065.2834465
2024-09-16,16990.4754465
2024-09-17,16999.4034465
2024-09-18,16926.3594465
2024-09-19,17351.0154465
2024-09-20,17318.2554465
2024-09-23,17363.9754465
2024-09-24,17447.0994465
2024-09-25,17463.1554465
2024-09-26,17593.3674465
2024-09-27,17496.3114465
2024-09-30,17543.3994465
2024-10-01,17300.8314465
2024-10-02,17325.0594465
2024-10-03,17312.2434465
2024-10-04,17516.6514465
2024-10-07,17330.4234465
2024-10-08,17587.2834465
2024-10-09,17724.659446499998
2024-10-10,17704.6794465
2024-10-11,17732.1474465
2024-10-14,17879.8554465
2024-10-15,17642.5794465
2024-10-16,17644.7394465
2024-10-17,17656.8714465
2024-10-18,17771.7474465
2024-10-21,17805.6234465
2024-10-22,17824.8834465
2024-10-23,17553.7674465
2024-10-24,17695.0314465
2024-10-25,17802.0594465
2024-10-28,17721.2885353
2024-10-29,18112.0085353
2024-10-30,18165.2885353
2024-10-31,17903.328535299996
2024-11-01,17752.368535299996
2024-11-04,17616.208535299997
2024-11-05,17863.368535299996
2024-11-06,18584.1285353
2024-11-07,19726.688535299996
2024-11-08,17317.951913099994
2024-11-11,17308.11791309999
2024-11-12,17277.724913099995
2024-11-13,17256.142913099993
2024-11-14,17015.703078399994
2024-11-15,15972.153078399995
2024-11-18,15865.091213399997
2024-11-19,15834.291213399996
2024-11-20,15526.291213399996
2024-11-21,15940.691213399996
2024-11-22,17564.691213399994
2024-11-25,17858.691213399994
2024-11-26,17872.691213399994
2024-11-27,17791.491213399997
2024-11-29,17757.8912134
2024-12-02,17374.2912134
2024-12-03,17484.570028599992
2024-12-04,17815.808841199992
2024-12-05,17516.88884119999
2024-12-06,17564.828841199993
2024-12-09,17425.30687719999
2024-12-10,17351.03269589999
2024-12-11,17658.41269589999
2024-12-12,17572.624378999986
2024-12-13,17704.39337899999
2024-12-16,17954.23637899999
2024-12-17,17876.752378999987
2024-12-18,17244.60437899999
2024-12-19,17207.490657299986
2024-12-20,17099.130657299986
2024-12-23,17462.53865729999
2024-12-24,17431.07465729999
2024-12-26,17555.555117699983
2024-12-27,17362.305543299986
2024-12-30,16949.697543299986
2024-12-31,16877.049543299985
2025-01-02,17050.713543299986
2025-01-03,17272.687128399983
2025-01-06,17467.882128399982
2025-01-07,17161.312128399983
2025-01-08,17164.24912839998
2025-01-10,17020.856724799985
2025-01-13,17041.797869499984
2025-01-14,17041.797869499984
2025-01-15,17041.797869499984
2025-01-16,17038.877661499984
2025-01-17,17339.703517499984
2025-01-21,16705.646397499982
2025-01-22,16534.44639749998
2025-01-23,16493.266174999982
2025-01-24,16952.709238199983
2025-01-27,16916.829238199978
2025-01-28,16946.71023319998
2025-01-29,16753.47487019998
2025-01-30,16853.07487019998
2025-01-31,16833.15487019998
2025-02-03,16618.18487019998
2025-02-04,16532.96927619998
2025-02-05,16532.96927619998
2025-02-06,16242.103241199979
2025-02-07,15956.82765319998
2025-02-10,16573.110793199976
2025-02-11,16532.160793199975
2025-02-12,16308.510793199976
2025-02-13,16392.860793199976
2025-02-14,15859.810793199975
2025-02-18,16018.360793199976
2025-02-19,16085.910793199975
2025-02-20,16151.360793199976
2025-02-21,16148.210793199974
2025-02-24,15937.323552199976
2025-02-25,15911.854970199976
2025-02-26,15911.854970199976
2025-02-27,15911.854970199976
2025-02-28,15911.854970199976
2025-03-03,15911.854970199976
2025-03-04,15911.854970199976
2025-03-05,15911.854970199976
2025-03-06,15911.854970199976
2025-03-07,15911.854970199976
2025-03-10,15911.854970199976
2025-03-11,15911.854970199976
2025-03-12,15911.854970199976
2025-03-13,15911.854970199976
2025-03-14,15911.854970199976
2025-03-17,15911.854970199976
2025-03-18,15911.854970199976
2025-03-19,15911.854970199976
2025-03-20,15911.854970199976
2025-03-21,15911.854970199976
2025-03-24,15911.854970199976
2025-03-25,15911.854970199976
2025-03-26,15911.854970199976
2025-03-27,15911.854970199976
2025-03-28,15911.854970199976
2025-03-31,15911.854970199976
2025-04-01,15911.854970199976
2025-04-02,15911.854970199976
2025-04-03,15911.854970199976
