,equity
2025-01-02,20000.0
2025-01-03,20000.0
2025-01-06,19775.052405341983
2025-01-07,20078.243796333194
2025-01-08,19853.334461409373
2025-01-10,19853.334461409373
2025-01-13,19853.334461409373
2025-01-14,19853.334461409373
2025-01-15,19853.334461409373
2025-01-16,19853.334461409373
2025-01-17,19853.334461409373
2025-01-21,20222.185616276325
2025-01-22,20079.557717106403
2025-01-23,20204.802557445295
2025-01-24,20506.939628993325
2025-01-27,20646.137184535317
2025-01-28,20751.736694728188
2025-01-29,20679.735229884438
2025-01-30,20790.13446084147
2025-01-31,20653.335823451333
2025-02-03,20475.74050179606
2025-02-04,20396.540398036293
2025-02-05,20607.739418422036
2025-02-06,20766.13397256022
2025-02-07,20706.138405238442
2025-02-10,20437.33896676188
2025-02-11,20550.139000331215
2025-02-12,20506.937744532876
2025-02-13,20881.33292428141
2025-02-14,21111.728943263344
2025-02-18,21366.125450526528
2025-02-19,21224.52520791178
2025-02-20,22013.679619677096
2025-02-21,22571.689863819287
2025-02-24,21657.610776686102
2025-02-25,21021.594889542775
2025-02-26,21021.594889542775
2025-02-27,21021.594889542775
2025-02-28,21021.594889542775
2025-03-03,21021.594889542775
2025-03-04,21021.594889542775
2025-03-05,21021.594889542775
2025-03-06,21021.594889542775
2025-03-07,21021.594889542775
2025-03-10,21021.594889542775
2025-03-11,21021.594889542775
2025-03-12,21021.594889542775
2025-03-13,21021.594889542775
2025-03-14,21021.594889542775
2025-03-17,21021.594889542775
2025-03-18,21021.594889542775
2025-03-19,21021.594889542775
2025-03-20,21021.594889542775
2025-03-21,21021.594889542775
2025-03-24,21021.594889542775
2025-03-25,21021.594889542775
2025-03-26,21021.594889542775
2025-03-27,21021.594889542775
2025-03-28,21021.594889542775
2025-03-31,21021.594889542775
2025-04-01,21021.594889542775
2025-04-02,21021.594889542775
2025-04-03,21021.594889542775
2025-04-04,21021.594889542775
2025-04-07,21021.594889542775
2025-04-08,21021.594889542775
2025-04-09,21021.594889542775
2025-04-10,21021.594889542775
2025-04-11,21021.594889542775
2025-04-14,21021.594889542775
2025-04-15,21021.594889542775
2025-04-16,21021.594889542775
2025-04-17,21021.594889542775
2025-04-21,21021.594889542775
2025-04-22,21021.594889542775
2025-04-23,21021.594889542775
2025-04-24,21021.594889542775
2025-04-25,21021.594889542775
2025-04-28,21021.594889542775
2025-04-29,21021.594889542775
2025-04-30,21021.594889542775
2025-05-01,21021.594889542775
2025-05-02,21087.381334936108
2025-05-05,20968.80021921345
2025-05-06,20796.95030466267
2025-05-07,20882.69346872517
2025-05-08,21025.354845678296
2025-05-09,20999.086290990796
2025-05-12,21679.561998998608
2025-05-13,21820.0350824947
2025-05-14,21847.40117136189
2025-05-15,21952.11857858845
2025-05-16,22088.576403295483
2025-05-19,22112.29307810017
2025-05-20,22039.318346654858
2025-05-21,21674.8173090572
2025-05-22,21683.211413061108
2025-05-23,21537.991381322827
2025-05-27,21977.294115697827
2025-05-28,21852.507189428296
2025-05-29,21937.15733591267
2025-05-30,21913.07481638142
2025-06-02,22034.21232858845
2025-06-03,22157.535875951733
2025-06-04,22151.6981684322
2025-06-05,22046.614916479077
2025-06-06,22268.82042185017
2025-06-09,22288.519579565014
2025-06-10,22412.579332982983
2025-06-11,22349.818895971264
2025-06-12,22437.02092233845
2025-06-13,22190.73967233845
2025-06-16,22397.983935033764
2025-06-17,22210.079760229077
2025-06-18,22206.791674291577
2025-06-20,22155.59825388142
2025-06-23,22370.40556589314
2025-06-24,22613.028368627514
2025-06-25,22625.4716059322
2025-06-26,22799.295275365796
2025-06-27,22910.54143015095
2025-06-30,23018.129137670483
2025-07-01,23010.812243139233
2025-07-02,23113.27812448689
2025-07-03,23292.223620092358
2025-07-07,23121.692553197827
2025-07-08,23109.25157419392
2025-07-09,23245.38194528767
2025-07-10,23309.78868356892
2025-07-11,23229.278002416577
2025-07-14,23272.8270746822
2025-07-15,23175.12169138142
2025-07-16,23251.23771921345
2025-07-17,23391.028795873608
2025-07-18,23374.19542185017
2025-07-21,23417.742235815014
2025-07-22,23421.037096654858
2025-07-23,23616.815966283764
2025-07-24,23624.500963842358
2025-07-25,23722.574450170483
2025-07-28,23716.7186762447
2025-07-29,23655.240954076733
2025-07-30,23625.964342748608
2025-07-31,23538.87071481892
2025-08-01,23159.74717966267
2025-08-04,23505.567553197827
2025-08-05,23388.46562448689
2025-08-06,23564.48662058064
2025-08-07,23545.090075170483
2025-08-08,23725.501207982983
