,equity
2021-06-01,15000.0
2021-06-02,15000.0
2021-06-03,15000.0
2021-06-04,15000.0
2021-06-07,15000.0
2021-06-08,15000.0
2021-06-09,15000.0
2021-06-10,15000.0
2021-06-11,15000.0
2021-06-14,15000.0
2021-06-15,15000.0
2021-06-16,15000.0
2021-06-17,15000.0
2021-06-18,15000.0
2021-06-21,15000.0
2021-06-22,15000.0
2021-06-23,15000.0
2021-06-24,15000.0
2021-06-25,15000.0
2021-06-28,15000.0
2021-06-29,15000.0
2021-06-30,15000.0
2021-07-01,15000.0
2021-07-02,15000.0
2021-07-06,15000.0
2021-07-07,15000.0
2021-07-08,15000.0
2021-07-09,15000.0
2021-07-12,15000.0
2021-07-13,15000.0
2021-07-14,15000.0
2021-07-15,15000.0
2021-07-16,15000.0
2021-07-19,15000.0
2021-07-20,15000.0
2021-07-21,15000.0
2021-07-22,15000.0
2021-07-23,15000.0
2021-07-26,15000.0
2021-07-27,15000.0
2021-07-28,15000.0
2021-07-29,15000.0
2021-07-30,15000.0
2021-08-02,15000.0
2021-08-03,15000.0
2021-08-04,15000.0
2021-08-05,15000.0
2021-08-06,15000.0
2021-08-09,15000.0
2021-08-10,15000.0
2021-08-11,14892.447528546973
2021-08-12,14730.371265119238
2021-08-13,14826.041705793066
2021-08-16,14762.450214093848
2021-08-17,14483.885425275488
2021-08-18,14297.613879865332
2021-08-19,14422.544513410254
2021-08-20,14484.448291486426
2021-08-23,14899.198383039162
2021-08-24,14909.326434796973
2021-08-25,15070.835406964941
2021-08-26,15093.911151593848
2021-08-27,15365.722430890723
2021-08-30,15414.116534894629
2021-08-31,15297.626239484473
2021-09-01,15273.98939866416
2021-09-02,15311.133258527441
2021-09-03,15436.06654710166
2021-09-07,15404.553119367285
2021-09-08,15201.960223859473
2021-09-09,15264.424213117285
2021-09-10,15379.22767991416
2021-09-13,15494.029376691504
2021-09-14,15504.159198468848
2021-09-15,15558.181964582129
2021-09-16,15580.693072980566
2021-09-17,15307.193195050879
2021-09-20,14935.775836652441
2021-09-21,14967.291034406348
2021-09-22,15236.286212629004
2021-09-23,15427.06068772666
2021-09-24,15385.417438214941
2021-09-27,15330.830035871191
2021-09-28,14715.739398664162
2021-09-29,14718.568130884336
2021-09-30,14718.568130884336
2021-10-01,14718.568130884336
2021-10-04,14718.568130884336
2021-10-05,14718.568130884336
2021-10-06,14718.568130884336
2021-10-07,14718.568130884336
2021-10-08,14718.568130884336
2021-10-11,14718.568130884336
2021-10-12,14718.568130884336
2021-10-13,14718.568130884336
2021-10-14,14718.568130884336
2021-10-15,14718.568130884336
2021-10-18,14718.568130884336
2021-10-19,14859.50300753862
2021-10-20,14794.24211276323
2021-10-21,14962.368455536667
2021-10-22,14830.742082245652
2021-10-25,14905.406724579636
2021-10-26,14990.023057587448
2021-10-27,14863.926561005417
2021-10-28,15145.98332370073
2021-10-29,15189.121232636277
2021-11-01,15362.779191620652
2021-11-02,15531.460435517136
2021-11-03,15684.654893524948
2021-11-04,16331.725267060105
2021-11-05,16458.92634738237
2021-11-08,16754.255509980027
2021-11-09,16776.37849581987
2021-11-10,16248.768418915573
2021-11-11,16540.227189667527
2021-11-12,16707.80037081987
2021-11-15,16685.680863983933
2021-11-16,16901.368669159714
2021-11-17,16801.26555026323
2021-11-18,17213.289201386277
2021-11-19,17321.689744599167
2021-11-22,17061.20106662065
2021-11-23,16937.87037814409
2021-11-24,17108.211106903855
2021-11-26,16613.78376925737
2021-11-29,17278.550096161667
2021-11-30,16917.958299286667
2021-12-01,16858.23249972612
2021-12-02,16901.920091278855
2021-12-03,16710.56617892534
2021-12-06,16646.96476901323
2021-12-07,17451.653154022995
2021-12-08,17376.440568573777
2021-12-09,16957.227555878464
2021-12-10,17064.51829684526
2021-12-13,16623.184037812058
2021-12-14,16527.507951386277
2021-12-15,17208.86564791948
2021-12-16,16463.35164035112
2021-12-17,16386.477830536667
2021-12-20,16263.766404755417
2021-12-21,16849.24797213823
2021-12-22,17048.857560761277
2021-12-23,17195.08879245073
2021-12-27,17656.578660614792
2021-12-28,17483.103349335495
2021-12-29,17480.325364716355
2021-12-30,17282.3822189644
2021-12-31,17224.55769503862
2022-01-03,17603.20204318315
2022-01-04,17512.015611298386
2022-01-05,16913.19032443315
2022-01-06,17080.54954684526
2022-01-07,16790.01365255076
