,equity
2025-09-30,21355.194574038378
2025-10-01,21830.16787115752
2025-10-02,22125.000634829394
2025-10-03,22023.914209048144
2025-10-06,22458.06414190947
2025-10-07,22047.89049688994
2025-10-08,22632.372766177046
2025-10-09,22576.644311587206
2025-10-10,21289.10158697783
2025-10-13,22222.845788637987
2025-10-14,21817.857385317675
2025-10-15,22354.38707892119
2025-10-16,22452.878900210253
2025-10-17,22422.424035708296
2025-10-20,22706.890283266894
2025-10-21,22582.476220766894
2025-10-22,22148.328271548144
2025-10-23,22550.077386538378
2025-10-24,22960.901666323534
2025-10-27,23531.12551275908
2025-10-28,23736.53566900908
2025-10-29,24092.92681280791
2025-10-30,23776.71236578643
2025-10-31,23730.703759829394
2025-11-03,23930.283990542284
2025-11-04,23065.87404791533
2025-11-05,23502.61461798369
2025-11-06,22957.660394350878
2025-11-07,22765.20937506377
2025-11-10,23456.607995669237
2025-11-11,22955.06777350127
2025-11-12,23245.36394659697
2025-11-13,22551.37468878447
2025-11-14,22561.74318854033
2025-11-17,22258.48391119658
2025-11-18,21804.249597231737
2025-11-19,22202.759423891894
2025-11-20,21273.54982916533
2025-11-21,21340.293450991503
2025-11-24,22182.022424380175
2025-11-25,22239.69484869658
2025-11-26,22738.640466372362
2025-11-28,23034.77053229033
2025-12-01,23078.83318487822
2025-12-02,23498.07802740752
2025-12-03,23818.182397524706
2025-12-04,23638.69051520049
2025-12-05,23821.423669497366
2025-12-08,24089.038873354784
2025-12-09,24118.19841925322
2025-12-10,24448.67128912627
2025-12-11,24240.66851202666
2025-12-12,23153.999353091112
2025-12-15,23074.945245425097
2025-12-16,23012.738214175097
2025-12-17,22189.798303286425
2025-12-18,22708.834252993456
2025-12-19,23290.723901430956
2025-12-22,23588.099694887987
2025-12-23,23812.999139468066
2025-12-24,23878.64977423369
2025-12-26,23988.49794928252
2025-12-29,23881.248346011034
2025-12-30,23822.74874273955
2025-12-31,23616.04921881377
2026-01-02,24472.09810797393
2026-01-05,24750.948663393847
2026-01-06,25402.898584048144
2026-01-07,25233.898187319628
2026-01-08,24841.299615542284
2026-01-09,25506.89898077666
2026-01-12,25600.499139468066
2026-01-13,25657.048822085253
2026-01-14,25450.34929815947
2026-01-15,25974.249139468066
2026-01-16,26232.949853579394
2026-01-20,25582.949853579394
2026-01-21,26333.04842535674
2026-01-22,26390.89937750518
2026-01-23,26213.448663393847
2026-01-26,26130.89937750518
2026-01-27,26678.848901430956
2026-01-28,27288.54921881377
2026-01-29,27346.398187319628
2026-01-30,26432.498346011034
2026-02-02,26725.64898077666
2026-02-03,26056.79842535674
2026-02-04,25038.898187319628
2026-02-05,24977.14937750518
2026-02-06,26314.84850470244
2026-02-09,26639.84850470244
2026-02-10,26516.99953619658
2026-02-11,27168.298822085253
2026-02-12,26604.74794928252
2026-02-13,26709.39898077666
2026-02-17,26695.74953619658
2026-02-18,27023.34810797393
2026-02-19,26870.59969488799
2026-02-20,27184.548822085253
2026-02-23,27044.79921881377
2026-02-24,27452.999139468066
2026-02-25,27907.999139468066
2026-02-26,26988.24953619658
2026-02-27,26621.648584048144
2026-03-02,26622.949853579394
2026-03-03,25626.49874273955
2026-03-04,25953.937026430955
2026-03-05,25953.937026430955
2026-03-06,25953.937026430955
2026-03-09,25953.937026430955
2026-03-10,25953.937026430955
2026-03-11,25953.937026430955
2026-03-12,26084.31204001128
2026-03-13,26549.298917363038
2026-03-16,26549.298917363038
2026-03-17,26549.298917363038
2026-03-18,26549.298917363038
2026-03-19,26549.298917363038
2026-03-20,26549.298917363038
2026-03-23,26549.298917363038
2026-03-24,26549.298917363038
2026-03-25,26549.298917363038
2026-03-26,26549.298917363038
2026-03-27,26549.298917363038
2026-03-30,26549.298917363038
2026-03-31,26549.298917363038
2026-04-01,26549.298917363038
2026-04-02,26549.298917363038
2026-04-06,26549.298917363038
2026-04-07,26549.298917363038
2026-04-08,26524.37274676367
2026-04-09,26982.551762876952
2026-04-10,27389.892216978515
2026-04-13,27790.41168719336
2026-04-14,28327.33191424414
2026-04-15,28389.33191424414
2026-04-16,28500.931157408206
2026-04-17,29081.25214129492
2026-04-20,29068.851384458983
2026-04-21,29112.25214129492
2026-04-22,29866.79108172461
2026-04-23,30178.03229266211
2026-04-24,31702.61206561133
2026-04-27,31691.45251971289
2026-04-28,30758.351384458983
2026-04-29,31277.29108172461
2026-04-30,31719.971989927733
2026-05-01,31912.172368345706
2026-05-04,31724.312444029296
2026-05-05,32710.112065611327
2026-05-06,34388.45251971289
2026-05-07,33789.530400572265
2026-05-08,35428.81055193945
2026-05-11,36034.55176287695
2026-05-12,35100.83191424414
2026-05-13,35795.85327654883
2026-05-14,36160.4135792832
2026-05-15,34796.4135792832
2026-05-18,34165.25024920508
2026-05-19,34028.85327654883
2026-05-20,35312.25024920508
2026-05-21,35511.892216978515
