,equity
2025-01-02,49957.228450220435
2025-01-03,50555.346276100514
2025-01-06,51009.70357890343
2025-01-07,50667.064819137806
2025-01-08,50334.66916243664
2025-01-10,49901.076838237816
2025-01-13,49764.78847272824
2025-01-14,49813.437871531954
2025-01-15,50164.31632001828
2025-01-16,50227.186795977264
2025-01-17,50852.5929667302
2025-01-21,50918.15256322801
2025-01-22,50916.40172704637
2025-01-23,50985.22893842041
2025-01-24,51363.8769781868
2025-01-27,49907.74060916825
2025-01-28,50159.10898744983
2025-01-29,49919.21793060608
2025-01-30,50116.01716156311
2025-01-31,49961.93852417297
2025-02-03,49597.8632025177
2025-02-04,49444.47740275793
2025-02-05,49655.676423143675
2025-02-06,49564.47294728186
2025-02-07,49249.108111960086
2025-02-10,49523.43242948352
2025-02-11,49721.05752199681
2025-02-12,49399.77560457737
2025-02-13,50049.44621401341
2025-02-14,49846.53181307347
2025-02-18,50455.45208559544
2025-02-19,50439.557193932844
2025-02-20,51313.736476303624
2025-02-21,51409.59739122218
2025-02-24,49918.3728060806
2025-02-25,49211.02698694352
2025-02-26,49211.02698694352
2025-02-27,49211.02698694352
2025-02-28,49211.02698694352
2025-03-03,49211.02698694352
2025-03-04,49211.02698694352
2025-03-05,49211.02698694352
2025-03-06,49211.02698694352
2025-03-07,49211.02698694352
2025-03-10,49211.02698694352
2025-03-11,49211.02698694352
2025-03-12,49211.02698694352
2025-03-13,49211.02698694352
2025-03-14,49211.02698694352
2025-03-17,49211.02698694352
2025-03-18,49211.02698694352
2025-03-19,49211.02698694352
2025-03-20,49211.02698694352
2025-03-21,49211.02698694352
2025-03-24,49211.02698694352
2025-03-25,49211.02698694352
2025-03-26,49211.02698694352
2025-03-27,49211.02698694352
2025-03-28,49211.02698694352
2025-03-31,49211.02698694352
2025-04-01,49211.02698694352
2025-04-02,49211.02698694352
2025-04-03,49211.02698694352
2025-04-04,49211.02698694352
2025-04-07,49211.02698694352
2025-04-08,49211.02698694352
2025-04-09,49211.02698694352
2025-04-10,49211.02698694352
2025-04-11,49211.02698694352
2025-04-14,49211.02698694352
2025-04-15,49211.02698694352
2025-04-16,49211.02698694352
2025-04-17,49211.02698694352
2025-04-21,49211.02698694352
