,SPY,QQQ,SMH
2023-05-25,18293.84883351712,15192.254039299998,13707.03601884127
2023-05-26,18257.08420033841,15567.149281299995,14374.142128460411
2023-05-30,18444.41623158841,15636.899281299997,14442.78669022799
2023-05-31,18582.721346334503,15549.014281299997,14081.194862835411
2023-06-01,18591.474764303253,15726.584281299996,14290.995552532677
2023-06-02,18573.967928365753,15843.179281299996,14256.188026897911
2023-06-05,18756.040132955597,15854.204281299997,14079.259865276817
2023-06-06,18785.80508656888,15851.549281299995,14177.875954144005
2023-06-07,18461.921678976105,15585.689281299998,14097.628883831505
2023-06-08,18852.33189626126,15776.939281299998,14259.087532513146
2023-06-09,19267.251406148956,15836.564281299996,14323.86658524752
2023-06-12,20419.22703786282,16101.119281299998,14743.466469280724
2023-06-13,20462.996904806187,16223.474281299998,14945.531654827599
2023-06-14,20422.486437210566,16340.069281299995,15170.801857464317
2023-06-15,20672.196886429316,16532.6242813,15062.516762249474
2023-06-16,20602.739855179316,16429.709281299998,14956.168159954552
2023-06-20,20497.304796585566,16405.679281299996,14903.959114544396
2023-06-21,20393.721300491816,16184.549281299996,14565.572304241661
2023-06-22,20466.320421585566,16373.414281299996,14637.117866985802
2023-06-23,20313.721788773066,16212.854281299995,14390.576149456505
2023-06-26,20231.870714554316,15997.934281299997,14324.834084026817
2023-06-27,20450.602648148066,16269.914281299996,14374.348013323553
2023-06-28,20338.479129915024,16301.324281299996,14362.50799733692
2023-06-29,20556.1190911577,16269.014281299997,14607.788041892585
2023-06-30,20784.204334382797,16517.144281299996,14876.427507224616
2023-07-03,20446.428440217758,16555.619281299994,14601.28458222557
2023-07-05,20239.237903718735,16555.169281299997,14365.782051749742
2023-07-06,20150.440578584457,16430.474281299998,13987.07521311382
2023-07-07,20004.18867886522,16505.2106166,14516.05918757061
2023-07-10,19964.143367891098,16964.5906166,15069.595511117966
2023-07-11,20121.39153683641,17268.093616599996,15126.511110940966
2023-07-12,20320.575496797348,17287.940616599997,15253.077085668217
2023-07-13,20570.428188447735,17196.0646166,16023.71431888393
2023-07-14,20349.343551113707,17193.613119799993,16037.684432386752
2023-07-17,20247.182338192564,17407.981736199992,16334.401946424838
2023-07-18,20537.705489590266,17581.454652999997,16379.110823988314
2023-07-19,20681.371447994814,17577.406652999995,16208.399199842806
2023-07-20,21051.711417629824,17175.504652999993,15638.337828993197
2023-07-21,21230.496776058775,17081.2858193,15476.129175705468
2023-07-24,21473.13127465497,17234.704819299997,15793.349043411767
2023-07-25,21565.71878381024,16770.324819299996,16404.328047318017
2023-07-26,21584.874820187193,16440.0508193,16200.838934464015
2023-07-27,21374.167048885927,16583.704819299997,16709.819494766747
2023-07-28,21463.556132748225,16581.751819299996,17074.979292435204
2023-07-31,21714.544791653258,16735.387819299995,17080.576612228473
2023-08-01,21572.049479916193,16684.8511794,17071.07598661812
2023-08-02,21222.277800991636,16143.587371799997,16449.319715255817
2023-08-03,21364.778865292177,16382.348371799999,16574.686456157666
2023-08-04,21134.83739800702,16554.9063718,17445.69431443404
2023-08-07,21118.643931820494,16429.6703718,17967.434120207956
2023-08-08,20778.594085171324,16020.741371799999,17787.157974709684
2023-08-09,20843.36219735394,15796.320371799997,13626.133560647184
2023-08-10,21102.4490274931,15873.5664146,13579.099370412809
2023-08-11,21455.457961514097,15877.5204406,13579.099370412809
2023-08-14,21361.538733914,15835.6337266,13579.099370412809
2023-08-15,21193.130999996763,15768.624482199999,13579.099370412809
2023-08-16,21123.633704783406,15769.835585799998,13579.099370412809
2023-08-17,21123.633704783406,15769.835585799998,13579.099370412809
2023-08-18,21123.633704783406,15769.835585799998,13579.099370412809
2023-08-21,21123.633704783406,15769.835585799998,13579.099370412809
2023-08-22,21123.633704783406,15769.835585799998,13579.099370412809
2023-08-23,21123.633704783406,15769.835585799998,13579.099370412809
2023-08-24,21123.633704783406,15769.835585799998,13579.099370412809
2023-08-25,21123.633704783406,15769.835585799998,13579.099370412809
2023-08-28,21123.633704783406,15769.835585799998,13579.099370412809
2023-08-29,21123.633704783406,15769.835585799998,13579.099370412809
2023-08-30,20927.54375602242,15769.835585799998,13647.477774216291
2023-08-31,20800.49305106636,15769.835585799998,13702.172964645979
2023-09-01,20677.29316855904,15647.0049876,13701.305533005354
2023-09-05,20554.093286051717,15534.978088599999,13733.426016403791
2023-09-06,20769.693814768758,15423.981681099998,13575.420523239729
2023-09-07,20989.43659741112,15438.356681099998,13277.639029099104
2023-09-08,20989.43659741112,15403.897931099998,13237.596407711033
2023-09-11,20989.43659741112,15972.484639099997,13237.596407711033
2023-09-12,21033.885967411123,15401.524639099998,13237.596407711033
2023-09-13,21012.172842411124,15286.0846391,13237.596407711033
2023-09-14,21012.172842411124,15435.702422099997,13237.596407711033
2023-09-15,21086.95458308983,14755.9984221,13237.596407711033
2023-09-18,21061.857868087827,14702.596014299997,13237.596407711033
2023-09-19,21061.857868087827,14702.596014299997,13237.596407711033
2023-09-20,21061.857868087827,14702.596014299997,13237.596407711033
2023-09-21,21061.857868087827,14702.596014299997,13237.596407711033
2023-09-22,21061.857868087827,14702.596014299997,13237.596407711033
2023-09-25,21061.857868087827,14702.596014299997,13237.596407711033
2023-09-26,21061.857868087827,14702.596014299997,13237.596407711033
2023-09-27,21061.857868087827,14702.596014299997,13237.596407711033
2023-09-28,21061.857868087827,14702.596014299997,13237.596407711033
2023-09-29,21061.857868087827,14702.596014299997,13237.596407711033
2023-10-02,21061.857868087827,14702.596014299997,13237.596407711033
2023-10-03,21061.857868087827,14702.596014299997,13237.596407711033
2023-10-04,21061.857868087827,14702.596014299997,13237.596407711033
2023-10-05,21061.857868087827,14702.596014299997,13237.596407711033
2023-10-06,21061.857868087827,14702.596014299997,13237.596407711033
2023-10-09,21061.857868087827,14702.596014299997,13237.596407711033
2023-10-10,21061.857868087827,14702.596014299997,13237.596407711033
2023-10-11,21061.857868087827,14821.839314299998,13299.85777242227
2023-10-12,21061.857868087827,14902.209314299998,13367.467406821685
2023-10-13,21061.857868087827,14773.9146797,13032.936538291411
2023-10-16,21061.857868087827,14821.442052499997,13183.080581260161
2023-10-17,21061.857868087827,14911.332228399997,13027.668731284575
2023-10-18,21061.857868087827,14716.418228399998,12766.893951011138
2023-10-19,21061.857868087827,14767.985519799997,12679.969024253325
2023-10-20,21061.857868087827,14767.985519799997,12481.533355308013
2023-10-23,21061.857868087827,14767.985519799997,12525.435821128325
2023-10-24,21061.857868087827,14767.985519799997,12672.066634726958
2023-10-25,21061.857868087827,14767.985519799997,12181.243911338286
2023-10-26,21061.857868087827,14767.985519799997,12074.126403403716
2023-10-27,21061.857868087827,14767.985519799997,12148.758422446685
2023-10-30,21061.857868087827,14767.985519799997,12118.028869224028
2023-10-31,21061.857868087827,14767.985519799997,12204.952437949614
2023-11-01,21061.857868087827,14767.985519799997,12508.752395225005
2023-11-02,21061.857868087827,14767.985519799997,12832.747649741606
2023-11-03,21061.857868087827,14767.985519799997,13132.154372764067
2023-11-06,21064.037527089586,14789.843059799998,13170.78631551309
2023-11-07,21123.98015404271,14927.283059799996,13253.322082114653
2023-11-08,21139.449514394273,14936.723059799997,13300.73506124063
2023-11-09,20974.608816152086,14823.723059799997,13277.029250693755
2023-11-10,21301.867116933336,15151.283059799998,13814.386306357817
2023-11-13,21281.568349843492,15104.843059799998,13730.09460408731
2023-11-14,21694.39031029271,15424.523059799996,14148.915816855864
2023-11-15,21740.310110097398,15435.963059799997,14159.451430869536
2023-11-16,21766.898550038808,15448.963059799999,14212.133575034575
2023-11-17,21793.969167714586,15452.483059799997,14278.864562583403
2023-11-20,21961.707509999742,15637.523059799998,14483.445327353911
2023-11-21,21913.852895741933,15548.163059799997,14270.08352620645
2023-11-22,21998.449148183336,15610.763059799996,14239.35125691934
2023-11-24,22011.982168202867,15589.123059799997,14207.743056846099
2023-11-27,21972.342885976308,15575.723059799997,14198.963378501372
2023-11-28,21994.092763905992,15615.883059799999,14117.306258750396
2023-11-29,21978.626455312242,15600.923059799998,14247.255004477935
2023-11-30,22065.155996327867,15562.323059799997,14095.35502584024
2023-12-01,22195.675100331773,15606.043059799997,14152.427688193755
2023-12-04,22079.174245839586,15463.523059799998,13946.089629722075
2023-12-05,22074.823965077867,15501.723059799997,13946.089629722075
2023-12-06,21985.875905995836,15413.523059799998,13833.701598716216
2023-12-07,22153.61882591771,15625.323059799997,14149.79446370645
2023-12-08,22248.84587669896,15693.843059799996,14270.96081502481
2023-12-11,22335.372365956773,15825.723059799997,14613.39407308145
2023-12-12,22437.37126732396,15949.763059799998,14767.92727620645
2023-12-13,22746.747793202867,16149.363059799998,14941.777129722075
2023-12-14,22819.741262441148,16135.603059799998,15217.479400229888
2023-12-15,22782.172597890367,16212.363059799998,15289.478194785552
2023-12-18,22910.30827904271,16311.803059799997,15316.242293906646
2023-12-19,23049.607290273183,16393.8830598,15367.476775718169
2023-12-20,22730.239309316148,16154.003059799998,14939.947860312896
2023-12-21,23669.162631887877,16339.043059799997,15309.17645223184
2023-12-22,23548.202631887878,16363.0830598,15310.944610190825
2023-12-26,23813.162631887877,16461.723059799995,15522.057509971099
2023-12-27,23847.72263188788,16494.403059799995,15538.840072226958
2023-12-28,23930.28263188788,16486.523059799998,15535.307830405669
2023-12-29,23916.842631887877,16416.243059799996,15451.392303061919
2024-01-02,23724.842631887877,16142.763059799996,14930.23113973184
2024-01-03,23183.40263188788,15974.603059799996,14665.23423726602
2024-01-04,23482.92263188788,15893.683059799998,14578.66783101602
2024-01-05,23895.72263188788,15912.243059799997,14674.950957847075
2024-01-08,24980.522631887878,16235.883059799999,15194.345321250396
2024-01-09,24993.962631887876,16267.483059799997,15234.977645469146
2024-01-10,24667.56263188788,16376.003059799998,15249.110686850981
2024-01-11,24846.12263188788,16409.5630598,15335.677093100981
2024-01-12,24091.56263188788,16417.843059799998,15281.793090415435
2024-01-16,23785.618296767963,16416.243059799996,15524.708388877349
2024-01-17,23654.921458389057,16325.083059799996,15431.074782920317
2024-01-18,23862.84980311562,16553.2030598,15931.921142173247
2024-01-19,24156.9184676664,16876.443059799996,16538.76327474161
2024-01-22,24207.415751601948,16898.163059799997,16615.61296041055
2024-01-23,24277.218577529682,16967.2430598,16700.412566733794
2024-01-24,24303.459422256245,17059.963059799997,16997.2091518168
2024-01-25,24434.15470423867,17080.523059799998,16997.2091518168
2024-01-26,24403.459452773823,16980.243059799996,16635.047759604884
2024-01-29,24594.55536952187,17151.5630598,16830.260818076567
2024-01-30,24575.744761611713,17039.0830598,16663.312484336333
2024-01-31,24179.196726943745,16710.283059799996,16423.04806478067
2024-02-01,24492.07911219765,17078.6473542,16573.213836265044
2024-02-02,24373.83113151402,17287.5630934,16895.628341269927
2024-02-05,24439.182465132184,17265.483093400002,17225.107329917384
2024-02-06,24669.32814842076,17297.341618899998,17029.892913413478
2024-02-07,24687.796089704938,17493.647166100003,17373.506301475005
2024-02-08,24493.166954573102,17525.9961661,17620.835204673247
2024-02-09,24521.580193098493,17698.319166100002,18011.26539571329
2024-02-12,24718.381737101918,17629.1521661,17941.482909751372
2024-02-13,24383.484886515984,17354.452166100004,17609.35304219766
2024-02-14,24564.013935845185,17645.9065903,17962.68315084024
2024-02-15,24485.55551604538,17650.6855903,17902.616027427153
2024-02-16,24293.60873870163,17673.518590300006,17825.766341758208
2024-02-20,24311.82304076462,17701.181353900003,17475.08711202188
2024-02-21,24285.20255736618,17902.621733900003,17362.905501914458
2024-02-22,24550.025500086766,17781.5177339,20621.651038931264
2024-02-23,24152.809893397312,17878.725733900003,19498.352168829733
2024-02-26,24167.52836873911,17515.413733900004,19659.752589972315
2024-02-27,24155.75358846567,18229.277733900002,19602.842830450834
2024-02-28,24188.122179774266,18067.109733900004,19385.46639612466
2024-02-29,24402.91066244028,18471.4857339,19809.024349005518
2024-03-01,24411.739336756687,18428.333733900003,20610.42684534341
2024-03-04,25551.023041726206,18419.5177339,20941.624233038718
2024-03-05,24772.555491441908,18224.869733900003,20621.623195441065
2024-03-06,24645.038401598158,18196.797733900003,21152.471614630518
2024-03-07,25225.048866397156,18235.773733900005,21882.037318976218
2024-03-08,26345.288557004013,18179.3977339,21025.59112146646
2024-03-11,26774.98293871788,18155.7337339,20651.4758260563
2024-03-12,26900.041822384872,18082.189733900002,21303.609432013334
2024-03-13,27291.257551144638,18010.263821000004,20882.84841516763
2024-03-14,27111.678327511825,17879.013139600003,20509.669734747706
2024-03-15,26813.46420092491,17933.535139600004,20358.530483038718
2024-03-18,26816.668363522567,17843.2010975,20399.580898077784
2024-03-19,27195.05700487999,17877.2581706,20354.799800665674
2024-03-20,27685.6722239962,17826.773170599998,20680.39901331216
2024-03-21,27704.912855099716,17706.1873811,21148.7394979313
2024-03-22,27724.148267697372,17726.3473811,21272.820186407862
2024-03-25,27874.86132616905,17662.3073811,21220.57628992349
2024-03-26,27538.163328122177,17605.387381099998,21023.723628790674
2024-03-27,28179.496824215927,17665.1073811,21016.26082971841
2024-03-28,28532.22868151573,17632.6673811,21025.59112146646
2024-04-01,28827.23603625206,17669.827381099996,21620.321469441882
2024-04-02,28577.118268918075,17518.067381099998,21053.729672566882
2024-04-03,28815.57830892182,17557.1873811,20597.747229571243
2024-04-04,28469.862732749945,17289.9873811,20054.03555964936
2024-04-05,28762.13836751557,17492.747381099998,20165.899285567077
2024-04-08,28777.95330892182,17497.9073811,20165.899285567077
2024-04-09,28810.668396812445,17615.991977100002,20045.05130035969
2024-04-10,28527.115418296824,17444.743977100003,19870.86718781086
2024-04-11,28738.68768392182,17383.9279771,20331.78347809406
2024-04-12,28348.808533531195,17357.047977100003,19739.55859406086
2024-04-15,27999.82196126557,17238.439977100003,19443.00051910969
2024-04-16,28016.12097780087,17239.233692300004,19432.23813837549
2024-04-17,28016.12097780087,17239.233692300004,19432.23813837549
2024-04-18,28016.12097780087,17239.233692300004,19432.23813837549
2024-04-19,28016.12097780087,17239.233692300004,19432.23813837549
2024-04-22,28016.12097780087,17239.233692300004,19432.23813837549
2024-04-23,28016.12097780087,17239.233692300004,19432.23813837549
2024-04-24,28016.12097780087,17239.233692300004,19432.23813837549
2024-04-25,28016.12097780087,17239.233692300004,19432.23813837549
2024-04-26,28016.12097780087,17239.233692300004,19432.23813837549
2024-04-29,28016.12097780087,17239.233692300004,19503.717964809035
2024-04-30,28016.12097780087,17239.233692300004,19124.771294276805
2024-05-01,28016.12097780087,17239.233692300004,18856.338158109313
2024-05-02,28016.12097780087,17239.233692300004,18856.338158109313
2024-05-03,28016.12097780087,17239.233692300004,18856.338158109313
2024-05-06,28083.29723081442,17239.233692300004,18856.338158109313
2024-05-07,28166.732899759732,17217.367857100002,18694.9204696551
2024-05-08,28444.863431070768,17207.3448571,18751.442304982244
2024-05-09,28722.98930845114,17244.355857100003,18631.649061574044
2024-05-10,28834.241520975553,17284.408857100003,18911.731687916817
2024-05-13,28862.05341062399,17323.720857100005,18908.356901539864
2024-05-14,29028.92940244528,17433.5448571,19230.621763600415
2024-05-15,28778.615414713346,17702.137857100002,19805.973554982244
2024-05-16,28687.721035425013,17666.6868571,19662.558103932442
2024-05-17,28728.43056911642,17658.223857100005,19498.050886525216
2024-05-20,28286.339247989396,17779.630857100005,19898.772398366033
2024-05-21,28641.829787540177,17813.911857100004,19870.932356251782
2024-05-22,28400.110884243415,17810.440857100002,20032.907835377755
2024-05-23,28170.195743682085,17731.426857100003,20305.399137867993
2024-05-24,28341.112068297567,17896.747857100003,20679.968000783032
2024-05-28,28027.77292645186,17963.4378571,21149.866148366033
2024-05-29,27742.91787731856,17838.5598571,20797.230802907055
2024-05-30,28170.200451018514,17650.150857100005,20512.08729399592
2024-05-31,28996.279152037798,17323.540966300006,20361.07792509943
2024-06-03,28595.98293137489,17705.052606499998,20614.166151417794
2024-06-04,28296.637441872932,17410.941977,20539.927336110173
2024-06-05,29034.305807351448,17886.7083796,21536.246763600415
2024-06-06,29014.4471952909,17472.325447400002,21367.521711720532
2024-06-07,28738.01277756629,17177.923171399998,21350.6503738299
2024-06-10,28951.828298806526,17094.626773400003,21658.571745289864
2024-06-11,28455.46639084754,17116.946773400003,21626.51386870295
2024-06-12,28693.72273850379,17094.626773400003,22268.511854542794
2024-06-13,28837.28468918739,17137.9222494,22616.08372343928
2024-06-14,28786.887380837776,16925.7622494,22673.45509184748
2024-06-17,29086.23287033973,17613.0180502,23060.67616118342
2024-06-18,29200.776479958873,17618.346050199998,23421.747175587716
2024-06-20,28913.64787888465,17485.326050199998,22760.346113575997
2024-06-21,28977.796530007698,17439.4260502,22420.366865529122
2024-06-24,29269.502645730354,17243.7660502,21651.823469533032
2024-06-25,29367.324520880185,17180.4328914,22157.154280079903
2024-06-26,29403.858029180967,17195.878771599997,22084.602857960763
2024-06-27,29450.06286316534,17240.050771599996,21911.656080617013
2024-06-28,29334.544064337217,17150.986771599997,22066.885877980294
2024-07-01,29394.723812872373,17251.1027716,22093.041120900216
2024-07-02,29591.900021368467,17431.3547716,22314.07017363459
2024-07-03,29723.542172247373,17576.002771599997,22819.400984181466
2024-07-05,29894.389950567685,17758.414771599997,22827.834059132638
2024-07-08,29928.781735235654,17800.462771599996,23206.622053517403
2024-07-09,29957.795712286435,17815.7627716,23257.23866118342
2024-07-10,30253.28979187628,18000.658771599996,23802.221266163888
2024-07-11,29993.251644903623,17607.718771599997,22937.505537404122
2024-07-12,30181.83746033331,17710.678771599996,23226.870771779122
2024-07-15,30264.582516485654,17758.054771599996,23174.56287993342
2024-07-16,30443.493649298154,17764.822771599996,23164.4411147967
2024-07-17,29525.978985171158,17356.7759596,21520.218473805493
2024-07-18,29325.605310296927,17197.559363800003,21631.57604826838
2024-07-19,29132.007531976615,17046.1793638,21007.29374541193
2024-07-22,29430.586267328177,17298.395363800002,21815.48634184748
2024-07-23,29384.694177484427,17237.843363800002,21574.209867848458
2024-07-24,28722.66353783599,16726.7346938,20403.260160817208
2024-07-25,28573.89986596099,16975.556660500002,20030.37739409357
2024-07-26,28767.318668329008,16975.556660500002,20346.73573149592
2024-07-29,28429.813317864457,16975.556660500002,20202.477232350415
2024-07-30,29182.17052611641,16975.556660500002,19432.247740162915
2024-07-31,29110.368241173743,16975.556660500002,20523.108251021604
2024-08-01,28530.54574150782,16975.556660500002,20523.108251021604
2024-08-02,27013.211615514618,16975.556660500002,20523.108251021604
2024-08-05,26239.993842077118,16975.556660500002,20523.108251021604
2024-08-06,26477.635352086883,16975.556660500002,20523.108251021604
2024-08-07,26303.76251883493,16975.556660500002,20523.108251021604
2024-08-08,26901.110602331024,16975.556660500002,20523.108251021604
2024-08-09,27017.68781180368,16975.556660500002,20523.108251021604
2024-08-12,27031.645575475555,16975.556660500002,20523.108251021604
2024-08-13,27468.56964774118,16975.556660500002,20523.108251021604
2024-08-14,27553.766791295868,16975.556660500002,20523.108251021604
2024-08-15,28018.08966727243,16975.556660500002,20523.108251021604
2024-08-16,28079.866156530243,17054.2674465,20523.108251021604
2024-08-19,28343.918158483368,17276.5674465,20523.108251021604
2024-08-20,28298.574103307586,17240.5674465,20523.108251021604
2024-08-21,28394.23645682321,17320.379446500003,20523.108251021604
2024-08-22,28175.02112479196,17047.8594465,20523.108251021604
2024-08-23,28469.46643729196,17231.3154465,20523.108251021604
2024-08-26,28402.700140905243,17065.2834465,20523.108251021604
2024-08-27,28441.068427038055,17115.8994465,20523.108251021604
2024-08-28,28278.649115514618,16923.1554465,20523.108251021604
2024-08-29,28281.139349889618,16898.5674465,20523.108251021604
2024-08-30,28546.68860526071,17098.4394465,20523.108251021604
2024-09-03,27968.770575475555,16583.2794465,20523.108251021604
2024-09-04,27912.472601842743,16540.5474465,20523.108251021604
2024-09-05,27845.71253104196,16555.8474465,20523.108251021604
2024-09-06,27384.86975760446,16115.8914465,20523.108251021604
2024-09-09,27686.284613561493,16321.4514465,20523.108251021604
2024-09-10,27804.857123327118,16471.067446499997,20523.108251021604
2024-09-11,28085.35089774118,16825.8834465,20523.108251021604
2024-09-12,28318.01349539743,16989.7914465,20523.108251021604
2024-09-13,28463.486761998993,17065.2834465,20523.108251021604
2024-09-16,28504.840216588836,16990.4754465,20523.108251021604
2024-09-17,28516.292181920868,16999.4034465,20523.108251021604
2024-09-18,28433.096564245086,16926.3594465,20523.108251021604
2024-09-19,28910.371771764618,17351.0154465,20523.108251021604
2024-09-20,28861.198981237274,17318.2554465,20437.92521444675
2024-09-23,28932.164435338836,17363.9754465,20507.235633386386
2024-09-24,29013.620001745086,17447.0994465,20694.609362411673
2024-09-25,28950.651312780243,17463.1554465,20875.144869613818
2024-09-26,29063.58966727243,17593.3674465,21472.43017845171
2024-09-27,29022.117926549774,17496.3114465,21060.7425563814
2024-09-30,29136.5566472529,17543.3994465,20867.55224876421
2024-10-01,28879.692084264618,17300.8314465,20313.292223739798
2024-10-02,28891.68567557321,17325.0594465,20603.497912216357
2024-10-03,28839.711371373993,17312.2434465,20791.62604026812
2024-10-04,29097.575140905243,17516.6514465,21067.492129135306
2024-10-07,28838.712164831024,17330.4234465,21101.236101913626
2024-10-08,29107.0722722529,17587.2834465,21463.9945095064
2024-10-09,29305.46613211618,17724.659446499998,21685.867907333548
2024-10-10,29254.9921941279,17704.6794465,21643.685671615778
2024-10-11,29427.403571081024,17732.1474465,21815.785509872607
2024-10-14,29664.277777623993,17879.8554465,22203.01176719683
2024-10-15,29437.39874930368,17642.5794465,21011.81204490679
2024-10-16,29563.32678885446,17644.7394465,21025.30989341753
2024-10-17,29565.829474401336,17656.8714465,21384.693514633353
2024-10-18,29677.768622350555,17771.7474465,21378.78698997515
2024-10-21,29629.79425711618,17805.6234465,21490.990206527884
2024-10-22,29614.30499930368,17824.8834465,21393.973528671435
2024-10-23,29347.943304967743,17553.7674465,21167.880999374567
2024-10-24,29410.410834264618,17695.0314465,21256.463305282767
2024-10-25,29400.412543248993,17802.0594465,21501.114565658743
2024-10-28,29489.86798758493,17721.2885353,21353.47998313921
2024-10-29,29536.846259069305,18112.0085353,21835.189883041556
2024-10-30,29448.891180944305,18165.2885353,21308.766009140185
2024-10-31,28880.697516393524,17903.328535299996,20549.505221176318
2024-11-01,29000.630316686493,17752.368535299996,20808.498675155817
2024-11-04,28939.165106725555,17616.208535299997,20768.00512962359
2024-11-05,29283.4804753779,17863.368535299996,21108.828722763235
2024-11-06,30000.098334264618,18584.1285353,21259.147014174094
2024-11-07,30228.47150320993,19726.688535299996,22522.947082075705
2024-11-08,30357.406500768524,17317.951913099994,22503.395943457675
2024-11-11,30385.888556432586,17308.11791309999,22001.717537695957
2024-11-12,30292.94055838571,17277.724913099995,21447.698289796208
2024-11-13,30307.430609655243,17256.142913099993,21356.347028657292
2024-11-14,30115.533148717743,17015.703078399994,20625.548555299138
2024-11-15,29735.738165807586,15972.153078399995,19220.49709503302
2024-11-18,29549.14463592753,15865.091213399997,19069.972437943794
2024-11-19,31677.00412536845,15834.291213399996,19069.972437943794
2024-11-20,31273.278249513958,15526.291213399996,19069.972437943794
2024-11-21,31742.31467224345,15940.691213399996,19069.972437943794
2024-11-22,31583.196477663372,17564.691213399994,19069.972437943794
2024-11-25,30619.00885559306,17858.691213399994,19069.972437943794
2024-11-26,30584.577733766888,17872.691213399994,19069.972437943794
2024-11-27,30014.614835512493,17791.491213399997,19069.972437943794
2024-11-29,30117.229659858844,17757.8912134,19069.972437943794
2024-12-02,30767.109659858845,17374.2912134,19069.972437943794
2024-12-03,30627.849659858846,17484.570028599992,19069.972437943794
2024-12-04,31197.549659858843,17815.808841199992,19069.972437943794
2024-12-05,30661.609659858845,17516.88884119999,18791.261245029407
2024-12-06,30370.429659858848,17564.828841199993,18751.75283300219
2024-12-09,30256.489659858842,17425.30687719999,18751.75283300219
2024-12-10,30762.889659858844,17351.03269589999,18751.75283300219
2024-12-11,30269.149659858842,17658.41269589999,18751.75283300219
2024-12-12,29931.549659858843,17572.624378999986,18751.75283300219
2024-12-13,29619.269659858848,17704.39337899999,18751.75283300219
2024-12-16,29593.949659858845,17954.23637899999,18948.64679179793
2024-12-17,29627.709659858843,17876.752378999987,18703.748949390705
2024-12-18,29273.229659858844,17244.60437899999,18110.482653003986
2024-12-19,29343.390957858846,17207.490657299986,17878.23739848739
2024-12-20,29343.390957858846,17099.130657299986,18164.07647929793
2024-12-23,28840.65297912925,17462.53865729999,18730.887468677818
2024-12-24,29129.950220340186,17431.07465729999,18891.63690410262
2024-12-26,29442.57271789878,17555.555117699983,18858.739717823326
2024-12-27,29274.598840945655,17362.305543299986,18669.578035694416
2024-12-30,29148.61843323081,16949.697543299986,18389.948519092854
2024-12-31,29176.29176012044,16877.049543299985,18203.777178150467
2025-01-02,29176.29176012044,17050.713543299986,18399.667986255936
2025-01-03,29176.29176012044,17272.687128399983,18929.769762378986
2025-01-06,28847.565349971817,17467.882128399982,19554.077013355545
2025-01-07,29290.633068477677,17161.312128399983,19091.265352588944
2025-01-08,28961.962569062816,17164.24912839998,18955.93667827254
2025-01-10,28961.962569062816,17020.856724799985,18578.361757618244
2025-01-13,28961.962569062816,17041.797869499984,18388.452776295002
2025-01-14,28961.962569062816,17041.797869499984,18448.26761088973
2025-01-15,28961.962569062816,17041.797869499984,18879.675539356525
2025-01-16,28961.962569062816,17038.877661499984,18960.422762256916
2025-01-17,28961.962569062816,17339.703517499984,19406.036241871174
2025-01-21,29500.245351978414,16705.646397499982,19715.57374797469
2025-01-22,29292.10138530361,16534.44639749998,20072.96357951766
2025-01-23,29478.906465657867,16493.266174999982,20049.036272388752
2025-01-24,29920.066816628292,16952.709238199983,19651.273973804768
2025-01-27,30122.945844948605,16916.829238199978,17728.256853443436
2025-01-28,30276.85606223376,16946.71023319998,17876.222465847593
2025-01-29,30171.91465598376,16753.47487019998,17876.222465847593
2025-01-30,30332.82041770251,16853.07487019998,17876.222465847593
2025-01-31,30133.43778830798,16833.15487019998,17876.222465847593
2025-02-03,29874.594404518917,16618.18487019998,17876.222465847593
2025-02-04,29759.161054909542,16532.96927619998,17876.222465847593
2025-02-05,30066.981489479855,16532.96927619998,17876.222465847593
2025-02-06,30297.83994895251,16242.103241199979,17876.222465847593
2025-02-07,30210.397016823605,15956.82765319998,17876.222465847593
2025-02-10,29818.624555886105,16573.110793199976,17876.222465847593
2025-02-11,29983.029463112667,16532.160793199975,18024.437961508007
2025-02-12,29920.06407004626,16308.510793199976,17926.822238851757
2025-02-13,30465.741255104855,16392.860793199976,18171.580051351757
2025-02-14,30801.54112082751,15859.810793199975,18218.953098226757
2025-02-18,31172.321455300167,16018.360793199976,18480.220066000194
2025-02-19,30965.94053489001,16085.910793199975,18560.610324789257
2025-02-20,32116.675733701926,16151.360793199976,18593.626438070507
2025-02-21,32930.34725680868,16148.210793199974,18033.05234139082
2025-02-24,31595.12740722803,15937.323552199976,17561.478488851757
2025-02-25,30666.149548202455,15911.854970199976,17503.085387327177
2025-02-26,30666.149548202455,15911.854970199976,17503.085387327177
2025-02-27,30666.149548202455,15911.854970199976,17503.085387327177
2025-02-28,30666.149548202455,15911.854970199976,17503.085387327177
2025-03-03,30666.149548202455,15911.854970199976,17503.085387327177
2025-03-04,30666.149548202455,15911.854970199976,17503.085387327177
2025-03-05,30666.149548202455,15911.854970199976,17503.085387327177
2025-03-06,30666.149548202455,15911.854970199976,17503.085387327177
2025-03-07,30666.149548202455,15911.854970199976,17503.085387327177
2025-03-10,30666.149548202455,15911.854970199976,17503.085387327177
2025-03-11,30666.149548202455,15911.854970199976,17503.085387327177
2025-03-12,30666.149548202455,15911.854970199976,17503.085387327177
2025-03-13,30666.149548202455,15911.854970199976,17503.085387327177
2025-03-14,30666.149548202455,15911.854970199976,17503.085387327177
2025-03-17,30666.149548202455,15911.854970199976,17503.085387327177
2025-03-18,30666.149548202455,15911.854970199976,17503.085387327177
2025-03-19,30666.149548202455,15911.854970199976,17503.085387327177
